Q20,Q30,Q40
244.68,26.33,141.00
244.41,26.53,141.00
244.15,26.73,141.00
243.89,26.93,141.00
243.63,27.14,141.00
243.38,27.34,141.00
243.14,27.53,141.00
243.13,27.54,141.00
242.86,27.74,141.00
242.60,27.94,141.00
242.35,28.14,141.00
242.12,28.34,141.00
241.91,28.54,141.00
241.71,28.74,141.00
241.52,28.94,141.00
241.36,29.15,141.00
241.21,29.35,141.00
241.18,29.39,141.00
241.08,29.55,141.00
240.98,29.75,141.00
240.88,29.95,141.00
240.81,30.15,141.00
240.74,30.35,141.00
240.70,30.55,141.00
240.67,30.75,141.00
240.65,30.95,141.00
240.65,31.16,141.00
240.67,31.36,141.00
240.70,31.56,141.00
240.76,31.76,141.00
240.84,31.96,141.00
240.95,32.16,141.00
241.08,32.36,141.00
241.18,32.47,141.00
241.29,32.56,141.00
241.63,32.76,141.00
242.13,32.96,141.00
242.89,33.17,141.00
243.14,33.22,141.00
245.10,33.28,141.00
247.06,33.19,141.00
247.38,33.17,141.00
249.02,33.06,141.00
249.65,33.17,141.00
250.93,33.37,141.00
250.98,33.37,141.00
251.22,33.57,141.00
251.46,33.77,141.00
251.70,33.97,141.00
251.94,34.17,141.00
252.16,34.37,141.00
252.38,34.57,141.00
252.59,34.77,141.00
252.78,34.97,141.00
252.94,35.15,141.00
252.95,35.18,141.00
253.05,35.38,141.00
253.13,35.58,141.00
253.21,35.78,141.00
253.27,35.98,141.00
253.33,36.18,141.00
253.37,36.38,141.00
253.41,36.58,141.00
253.44,36.78,141.00
253.47,36.98,141.00
253.49,37.19,141.00
253.50,37.39,141.00
253.51,37.59,141.00
253.52,37.79,141.00
253.52,37.99,141.00
253.52,38.19,141.00
253.52,38.39,141.00
253.52,38.59,141.00
253.51,38.79,141.00
253.51,38.99,141.00
253.50,39.20,141.00
253.50,39.40,141.00
253.49,39.60,141.00
253.49,39.80,141.00
253.48,40.00,141.00
269.61,40.00,141.00
269.67,39.80,141.00
269.76,39.60,141.00
269.86,39.40,141.00
269.99,39.20,141.00
270.14,38.99,141.00
270.33,38.79,141.00
270.56,38.59,141.00
270.59,38.57,141.00
270.94,38.39,141.00
271.41,38.19,141.00
271.94,37.99,141.00
272.55,37.79,141.00
272.63,37.79,141.00
274.51,37.64,141.00
275.48,37.79,141.00
276.23,37.99,141.00
276.47,38.09,141.00
276.66,38.19,141.00
277.01,38.39,141.00
277.34,38.59,141.00
277.63,38.79,141.00
277.90,38.99,141.00
278.14,39.20,141.00
278.36,39.40,141.00
278.43,39.48,141.00
278.59,39.60,141.00
278.83,39.80,141.00
279.04,40.00,141.00
259.86,0.00,142.00
260.59,0.20,142.00
260.78,0.25,142.00
261.62,0.40,142.00
262.75,0.59,142.00
262.81,0.60,142.00
264.27,0.80,142.00
264.71,0.86,142.00
265.78,1.01,142.00
266.67,1.13,142.00
267.28,1.21,142.00
268.63,1.39,142.00
268.77,1.41,142.00
270.44,1.61,142.00
270.59,1.63,142.00
272.25,1.81,142.00
272.55,1.84,142.00
274.05,2.01,142.00
274.51,2.07,142.00
275.63,2.21,142.00
276.47,2.33,142.00
276.91,2.41,142.00
277.93,2.61,142.00
278.43,2.73,142.00
278.73,2.81,142.00
279.35,3.02,142.00
279.88,3.22,142.00
280.31,3.42,142.00
280.39,3.46,142.00
280.63,3.62,142.00
280.89,3.82,142.00
281.08,4.02,142.00
281.23,4.22,142.00
281.32,4.42,142.00
281.38,4.62,142.00
281.40,4.82,142.00
281.40,5.03,142.00
281.37,5.23,142.00
281.32,5.43,142.00
281.26,5.63,142.00
281.18,5.83,142.00
281.10,6.03,142.00
281.01,6.23,142.00
280.91,6.43,142.00
280.82,6.63,142.00
280.73,6.83,142.00
280.64,7.04,142.00
280.56,7.24,142.00
280.49,7.44,142.00
280.43,7.64,142.00
280.39,7.81,142.00
280.39,7.84,142.00
280.35,8.04,142.00
280.33,8.24,142.00
280.32,8.44,142.00
280.32,8.64,142.00
280.33,8.84,142.00
280.35,9.05,142.00
280.38,9.25,142.00
280.39,9.34,142.00
280.41,9.45,142.00
280.46,9.65,142.00
280.52,9.85,142.00
280.58,10.05,142.00
280.66,10.25,142.00
280.74,10.45,142.00
280.84,10.65,142.00
280.95,10.85,142.00
281.07,11.06,142.00
281.21,11.26,142.00
281.36,11.46,142.00
281.54,11.66,142.00
281.75,11.86,142.00
281.99,12.06,142.00
282.28,12.26,142.00
282.35,12.31,142.00
282.59,12.46,142.00
282.90,12.66,142.00
283.21,12.86,142.00
283.52,13.07,142.00
283.82,13.27,142.00
284.11,13.47,142.00
284.31,13.61,142.00
284.37,13.67,142.00
284.53,13.87,142.00
284.67,14.07,142.00
284.80,14.27,142.00
284.92,14.47,142.00
285.03,14.67,142.00
285.13,14.87,142.00
285.22,15.08,142.00
285.31,15.28,142.00
285.40,15.48,142.00
285.49,15.68,142.00
285.59,15.88,142.00
285.69,16.08,142.00
285.80,16.28,142.00
285.92,16.48,142.00
286.05,16.68,142.00
286.20,16.88,142.00
286.27,16.97,142.00
286.38,17.09,142.00
286.57,17.29,142.00
286.79,17.49,142.00
287.02,17.69,142.00
287.28,17.89,142.00
287.56,18.09,142.00
287.86,18.29,142.00
288.20,18.49,142.00
288.24,18.51,142.00
288.49,18.69,142.00
288.73,18.89,142.00
288.94,19.10,142.00
289.11,19.30,142.00
289.26,19.50,142.00
289.38,19.70,142.00
289.48,19.90,142.00
289.56,20.10,142.00
289.62,20.30,142.00
289.67,20.50,142.00
289.70,20.70,142.00
289.73,20.90,142.00
289.74,21.11,142.00
289.75,21.31,142.00
289.74,21.51,142.00
289.73,21.71,142.00
289.71,21.91,142.00
289.69,22.11,142.00
289.66,22.31,142.00
289.62,22.51,142.00
289.57,22.71,142.00
289.52,22.91,142.00
289.46,23.12,142.00
289.40,23.32,142.00
289.33,23.52,142.00
289.25,23.72,142.00
289.16,23.92,142.00
289.06,24.12,142.00
288.96,24.32,142.00
288.84,24.52,142.00
288.71,24.72,142.00
288.56,24.92,142.00
288.40,25.13,142.00
288.24,25.30,142.00
288.15,25.33,142.00
287.50,25.53,142.00
286.89,25.73,142.00
286.32,25.93,142.00
286.27,25.95,142.00
284.31,26.04,142.00
283.93,26.13,142.00
283.29,26.33,142.00
282.85,26.53,142.00
282.51,26.73,142.00
282.35,26.84,142.00
282.19,26.93,142.00
281.81,27.14,142.00
281.39,27.34,142.00
280.94,27.54,142.00
280.44,27.74,142.00
280.39,27.76,142.00
279.70,27.94,142.00
278.90,28.14,142.00
278.43,28.25,142.00
277.52,28.34,142.00
276.47,28.45,142.00
275.92,28.34,142.00
275.20,28.14,142.00
274.74,27.94,142.00
274.51,27.78,142.00
274.47,27.74,142.00
274.34,27.54,142.00
274.25,27.34,142.00
274.20,27.14,142.00
274.18,26.93,142.00
274.18,26.73,142.00
274.20,26.53,142.00
274.23,26.33,142.00
274.27,26.13,142.00
274.31,25.93,142.00
274.36,25.73,142.00
274.41,25.53,142.00
274.46,25.33,142.00
274.50,25.13,142.00
274.51,25.07,142.00
274.53,24.92,142.00
274.55,24.72,142.00
274.56,24.52,142.00
274.56,24.32,142.00
274.56,24.12,142.00
274.54,23.92,142.00
274.51,23.77,142.00
274.50,23.72,142.00
274.43,23.52,142.00
274.33,23.32,142.00
274.22,23.12,142.00
274.08,22.91,142.00
273.92,22.71,142.00
273.73,22.51,142.00
273.53,22.31,142.00
273.30,22.11,142.00
273.06,21.91,142.00
272.80,21.71,142.00
272.55,21.52,142.00
272.27,21.71,142.00
272.00,21.91,142.00
271.76,22.11,142.00
271.54,22.31,142.00
271.34,22.51,142.00
271.15,22.71,142.00
270.98,22.91,142.00
270.82,23.12,142.00
270.67,23.32,142.00
270.59,23.43,142.00
270.55,23.52,142.00
270.48,23.72,142.00
270.41,23.92,142.00
270.35,24.12,142.00
270.28,24.32,142.00
270.22,24.52,142.00
270.15,24.72,142.00
270.08,24.92,142.00
269.99,25.13,142.00
269.90,25.33,142.00
269.79,25.53,142.00
269.66,25.73,142.00
269.49,25.93,142.00
269.28,26.13,142.00
269.00,26.33,142.00
268.63,26.53,142.00
266.67,26.45,142.00
266.31,26.33,142.00
265.77,26.13,142.00
265.29,25.93,142.00
264.88,25.73,142.00
264.71,25.64,142.00
264.11,25.53,142.00
263.35,25.33,142.00
262.83,25.13,142.00
262.75,25.08,142.00
262.46,25.13,142.00
261.58,25.33,142.00
261.11,25.53,142.00
260.81,25.73,142.00
260.78,25.75,142.00
260.76,25.73,142.00
260.58,25.53,142.00
260.42,25.33,142.00
260.26,25.13,142.00
260.10,24.92,142.00
259.94,24.72,142.00
259.76,24.52,142.00
259.56,24.32,142.00
259.34,24.12,142.00
259.08,23.92,142.00
258.82,23.75,142.00
258.79,23.72,142.00
258.57,23.52,142.00
258.31,23.32,142.00
258.03,23.12,142.00
257.73,22.91,142.00
257.42,22.71,142.00
257.09,22.51,142.00
256.86,22.37,142.00
256.56,22.31,142.00
255.64,22.11,142.00
254.90,21.92,142.00
254.27,22.11,142.00
253.68,22.31,142.00
253.16,22.51,142.00
252.94,22.60,142.00
252.74,22.71,142.00
252.37,22.91,142.00
252.00,23.12,142.00
251.62,23.32,142.00
251.23,23.52,142.00
250.98,23.64,142.00
250.76,23.72,142.00
250.14,23.92,142.00
249.48,24.12,142.00
249.02,24.26,142.00
248.85,24.32,142.00
248.31,24.52,142.00
247.79,24.72,142.00
247.30,24.92,142.00
247.06,25.03,142.00
246.89,25.13,142.00
246.56,25.33,142.00
246.24,25.53,142.00
245.94,25.73,142.00
245.65,25.93,142.00
245.37,26.13,142.00
245.10,26.33,142.00
245.10,26.33,142.00
244.83,26.53,142.00
244.56,26.73,142.00
244.31,26.93,142.00
244.05,27.14,142.00
243.80,27.34,142.00
243.56,27.54,142.00
243.33,27.74,142.00
243.14,27.90,142.00
243.09,27.94,142.00
242.85,28.14,142.00
242.62,28.34,142.00
242.40,28.54,142.00
242.19,28.74,142.00
242.00,28.94,142.00
241.82,29.15,142.00
241.65,29.35,142.00
241.50,29.55,142.00
241.37,29.75,142.00
241.24,29.95,142.00
241.18,30.07,142.00
241.14,30.15,142.00
241.05,30.35,142.00
240.98,30.55,142.00
240.92,30.75,142.00
240.87,30.95,142.00
240.84,31.16,142.00
240.83,31.36,142.00
240.83,31.56,142.00
240.85,31.76,142.00
240.89,31.96,142.00
240.95,32.16,142.00
241.03,32.36,142.00
241.14,32.56,142.00
241.18,32.61,142.00
241.33,32.76,142.00
241.60,32.96,142.00
241.97,33.17,142.00
242.49,33.37,142.00
243.14,33.55,142.00
243.29,33.57,142.00
245.10,33.76,142.00
245.32,33.77,142.00
247.06,33.82,142.00
248.33,33.77,142.00
249.02,33.74,142.00
249.17,33.77,142.00
250.46,33.97,142.00
250.98,34.05,142.00
251.13,34.17,142.00
251.39,34.37,142.00
251.64,34.57,142.00
251.89,34.77,142.00
252.14,34.97,142.00
252.39,35.18,142.00
252.62,35.38,142.00
252.85,35.58,142.00
252.94,35.66,142.00
253.01,35.78,142.00
253.12,35.98,142.00
253.21,36.18,142.00
253.30,36.38,142.00
253.38,36.58,142.00
253.46,36.78,142.00
253.52,36.98,142.00
253.58,37.19,142.00
253.63,37.39,142.00
253.67,37.59,142.00
253.71,37.79,142.00
253.74,37.99,142.00
253.77,38.19,142.00
253.79,38.39,142.00
253.81,38.59,142.00
253.83,38.79,142.00
253.84,38.99,142.00
253.85,39.20,142.00
253.86,39.40,142.00
253.87,39.60,142.00
253.87,39.80,142.00
253.88,40.00,142.00
270.06,40.00,142.00
270.14,39.80,142.00
270.23,39.60,142.00
270.34,39.40,142.00
270.48,39.20,142.00
270.59,39.06,142.00
270.67,38.99,142.00
270.95,38.79,142.00
271.26,38.59,142.00
271.63,38.39,142.00
272.05,38.19,142.00
272.53,37.99,142.00
272.55,37.98,142.00
273.92,37.79,142.00
274.51,37.67,142.00
276.47,37.71,142.00
276.73,37.79,142.00
277.33,37.99,142.00
277.87,38.19,142.00
278.38,38.39,142.00
278.43,38.42,142.00
278.84,38.59,142.00
279.30,38.79,142.00
279.76,38.99,142.00
280.21,39.20,142.00
280.39,39.28,142.00
280.55,39.40,142.00
280.78,39.60,142.00
280.98,39.80,142.00
281.14,40.00,142.00
260.19,0.00,143.00
260.78,0.18,143.00
260.86,0.20,143.00
261.89,0.40,143.00
262.75,0.55,143.00
263.16,0.60,143.00
264.71,0.80,143.00
264.79,0.80,143.00
266.67,1.00,143.00
266.68,1.01,143.00
268.63,1.19,143.00
268.82,1.21,143.00
270.59,1.36,143.00
271.24,1.41,143.00
272.55,1.52,143.00
273.65,1.61,143.00
274.51,1.69,143.00
275.62,1.81,143.00
276.47,1.91,143.00
277.08,2.01,143.00
278.19,2.21,143.00
278.43,2.26,143.00
279.02,2.41,143.00
279.69,2.61,143.00
280.26,2.81,143.00
280.39,2.87,143.00
280.70,3.02,143.00
281.07,3.22,143.00
281.39,3.42,143.00
281.65,3.62,143.00
281.86,3.82,143.00
282.03,4.02,143.00
282.15,4.22,143.00
282.23,4.42,143.00
282.28,4.62,143.00
282.30,4.82,143.00
282.29,5.03,143.00
282.27,5.23,143.00
282.22,5.43,143.00
282.16,5.63,143.00
282.08,5.83,143.00
281.99,6.03,143.00
281.90,6.23,143.00
281.80,6.43,143.00
281.69,6.63,143.00
281.59,6.83,143.00
281.50,7.04,143.00
281.41,7.24,143.00
281.33,7.44,143.00
281.26,7.64,143.00
281.20,7.84,143.00
281.16,8.04,143.00
281.14,8.24,143.00
281.12,8.44,143.00
281.13,8.64,143.00
281.14,8.84,143.00
281.16,9.05,143.00
281.19,9.25,143.00
281.23,9.45,143.00
281.28,9.65,143.00
281.34,9.85,143.00
281.41,10.05,143.00
281.48,10.25,143.00
281.56,10.45,143.00
281.65,10.65,143.00
281.76,10.85,143.00
281.87,11.06,143.00
282.00,11.26,143.00
282.16,11.46,143.00
282.33,11.66,143.00
282.35,11.68,143.00
282.55,11.86,143.00
282.78,12.06,143.00
283.03,12.26,143.00
283.30,12.46,143.00
283.57,12.66,143.00
283.85,12.86,143.00
284.14,13.07,143.00
284.31,13.19,143.00
284.39,13.27,143.00
284.57,13.47,143.00
284.72,13.67,143.00
284.86,13.87,143.00
284.98,14.07,143.00
285.09,14.27,143.00
285.19,14.47,143.00
285.29,14.67,143.00
285.38,14.87,143.00
285.46,15.08,143.00
285.54,15.28,143.00
285.63,15.48,143.00
285.71,15.68,143.00
285.80,15.88,143.00
285.89,16.08,143.00
285.99,16.28,143.00
286.11,16.48,143.00
286.23,16.68,143.00
286.27,16.74,143.00
286.39,16.88,143.00
286.55,17.09,143.00
286.74,17.29,143.00
286.95,17.49,143.00
287.17,17.69,143.00
287.43,17.89,143.00
287.72,18.09,143.00
288.05,18.29,143.00
288.24,18.40,143.00
288.38,18.49,143.00
288.65,18.69,143.00
288.88,18.89,143.00
289.07,19.10,143.00
289.24,19.30,143.00
289.38,19.50,143.00
289.50,19.70,143.00
289.59,19.90,143.00
289.67,20.10,143.00
289.74,20.30,143.00
289.78,20.50,143.00
289.82,20.70,143.00
289.85,20.90,143.00
289.87,21.11,143.00
289.87,21.31,143.00
289.87,21.51,143.00
289.87,21.71,143.00
289.86,21.91,143.00
289.84,22.11,143.00
289.81,22.31,143.00
289.78,22.51,143.00
289.74,22.71,143.00
289.70,22.91,143.00
289.65,23.12,143.00
289.60,23.32,143.00
289.54,23.52,143.00
289.47,23.72,143.00
289.39,23.92,143.00
289.31,24.12,143.00
289.22,24.32,143.00
289.11,24.52,143.00
288.99,24.72,143.00
288.86,24.92,143.00
288.71,25.13,143.00
288.54,25.33,143.00
288.34,25.53,143.00
288.24,25.63,143.00
287.88,25.73,143.00
287.24,25.93,143.00
286.66,26.13,143.00
286.27,26.28,143.00
285.76,26.33,143.00
284.73,26.53,143.00
284.31,26.71,143.00
284.18,26.73,143.00
283.43,26.93,143.00
282.94,27.14,143.00
282.57,27.34,143.00
282.35,27.47,143.00
280.39,27.50,143.00
279.86,27.54,143.00
278.43,27.64,143.00
277.66,27.74,143.00
276.47,27.91,143.00
275.09,27.74,143.00
274.51,27.61,143.00
274.38,27.54,143.00
274.10,27.34,143.00
273.89,27.14,143.00
273.74,26.93,143.00
273.64,26.73,143.00
273.56,26.53,143.00
273.51,26.33,143.00
273.48,26.13,143.00
273.46,25.93,143.00
273.45,25.73,143.00
273.44,25.53,143.00
273.42,25.33,143.00
273.40,25.13,143.00
273.36,24.92,143.00
273.31,24.72,143.00
273.23,24.52,143.00
273.12,24.32,143.00
272.98,24.12,143.00
272.80,23.92,143.00
272.58,23.72,143.00
272.55,23.69,143.00
272.52,23.72,143.00
272.34,23.92,143.00
272.18,24.12,143.00
272.04,24.32,143.00
271.92,24.52,143.00
271.80,24.72,143.00
271.68,24.92,143.00
271.56,25.13,143.00
271.42,25.33,143.00
271.24,25.53,143.00
271.02,25.73,143.00
270.69,25.93,143.00
270.59,25.97,143.00
270.41,26.13,143.00
270.09,26.33,143.00
269.61,26.53,143.00
268.79,26.73,143.00
268.63,26.76,143.00
268.44,26.73,143.00
266.97,26.53,143.00
266.67,26.50,143.00
266.17,26.33,143.00
265.63,26.13,143.00
265.16,25.93,143.00
264.75,25.73,143.00
264.71,25.71,143.00
263.92,25.53,143.00
263.29,25.33,143.00
262.82,25.13,143.00
262.75,25.09,143.00
260.81,24.92,143.00
260.78,24.92,143.00
260.51,24.72,143.00
260.18,24.52,143.00
259.77,24.32,143.00
259.29,24.12,143.00
258.82,23.95,143.00
258.75,23.92,143.00
258.25,23.72,143.00
257.67,23.52,143.00
257.05,23.32,143.00
256.86,23.26,143.00
255.78,23.12,143.00
254.90,22.99,143.00
253.83,23.12,143.00
252.94,23.23,143.00
252.64,23.32,143.00
251.95,23.52,143.00
251.25,23.72,143.00
250.98,23.80,143.00
250.62,23.92,143.00
250.02,24.12,143.00
249.41,24.32,143.00
249.02,24.45,143.00
248.85,24.52,143.00
248.38,24.72,143.00
247.93,24.92,143.00
247.49,25.13,143.00
247.06,25.33,143.00
247.06,25.33,143.00
246.73,25.53,143.00
246.41,25.73,143.00
246.11,25.93,143.00
245.81,26.13,143.00
245.53,26.33,143.00
245.25,26.53,143.00
245.10,26.65,143.00
244.98,26.73,143.00
244.72,26.93,143.00
244.47,27.14,143.00
244.22,27.34,143.00
243.98,27.54,143.00
243.75,27.74,143.00
243.52,27.94,143.00
243.31,28.14,143.00
243.14,28.30,143.00
243.09,28.34,143.00
242.88,28.54,143.00
242.67,28.74,143.00
242.47,28.94,143.00
242.29,29.15,143.00
242.11,29.35,143.00
241.95,29.55,143.00
241.80,29.75,143.00
241.66,29.95,143.00
241.53,30.15,143.00
241.41,30.35,143.00
241.31,30.55,143.00
241.22,30.75,143.00
241.18,30.86,143.00
241.14,30.95,143.00
241.08,31.16,143.00
241.04,31.36,143.00
241.01,31.56,143.00
240.99,31.76,143.00
240.99,31.96,143.00
241.00,32.16,143.00
241.04,32.36,143.00
241.09,32.56,143.00
241.17,32.76,143.00
241.18,32.77,143.00
241.30,32.96,143.00
241.49,33.17,143.00
241.73,33.37,143.00
242.05,33.57,143.00
242.47,33.77,143.00
243.00,33.97,143.00
243.14,34.01,143.00
243.73,34.17,143.00
244.68,34.37,143.00
245.10,34.45,143.00
246.02,34.57,143.00
247.06,34.70,143.00
249.02,34.73,143.00
249.34,34.77,143.00
250.98,34.97,143.00
250.99,34.97,143.00
251.32,35.18,143.00
251.65,35.38,143.00
252.00,35.58,143.00
252.35,35.78,143.00
252.69,35.98,143.00
252.94,36.13,143.00
252.98,36.18,143.00
253.15,36.38,143.00
253.30,36.58,143.00
253.45,36.78,143.00
253.58,36.98,143.00
253.70,37.19,143.00
253.81,37.39,143.00
253.91,37.59,143.00
254.00,37.79,143.00
254.08,37.99,143.00
254.15,38.19,143.00
254.21,38.39,143.00
254.26,38.59,143.00
254.31,38.79,143.00
254.35,38.99,143.00
254.39,39.20,143.00
254.42,39.40,143.00
254.44,39.60,143.00
254.46,39.80,143.00
254.48,40.00,143.00
270.45,40.00,143.00
270.53,39.80,143.00
270.59,39.68,143.00
270.64,39.60,143.00
270.81,39.40,143.00
271.01,39.20,143.00
271.24,38.99,143.00
271.51,38.79,143.00
271.81,38.59,143.00
272.16,38.39,143.00
272.55,38.20,143.00
272.61,38.19,143.00
273.72,37.99,143.00
274.51,37.80,143.00
274.64,37.79,143.00
276.47,37.62,143.00
277.41,37.79,143.00
278.43,37.99,143.00
278.43,37.99,143.00
279.11,38.19,143.00
279.82,38.39,143.00
280.39,38.55,143.00
280.50,38.59,143.00
280.93,38.79,143.00
281.30,38.99,143.00
281.61,39.20,143.00
281.87,39.40,143.00
282.09,39.60,143.00
282.27,39.80,143.00
282.35,39.91,143.00
282.39,40.00,143.00
260.68,0.00,144.00
260.78,0.04,144.00
261.43,0.20,144.00
262.40,0.40,144.00
262.75,0.46,144.00
263.81,0.60,144.00
264.71,0.71,144.00
265.71,0.80,144.00
266.67,0.89,144.00
268.12,1.01,144.00
268.63,1.05,144.00
270.59,1.18,144.00
270.91,1.21,144.00
272.55,1.32,144.00
273.60,1.41,144.00
274.51,1.49,144.00
275.64,1.61,144.00
276.47,1.71,144.00
277.09,1.81,144.00
278.18,2.01,144.00
278.43,2.06,144.00
278.99,2.21,144.00
279.66,2.41,144.00
280.23,2.61,144.00
280.39,2.68,144.00
280.69,2.81,144.00
281.08,3.02,144.00
281.42,3.22,144.00
281.71,3.42,144.00
281.95,3.62,144.00
282.16,3.82,144.00
282.33,4.02,144.00
282.35,4.06,144.00
282.46,4.22,144.00
282.57,4.42,144.00
282.65,4.62,144.00
282.70,4.82,144.00
282.73,5.03,144.00
282.75,5.23,144.00
282.75,5.43,144.00
282.73,5.63,144.00
282.70,5.83,144.00
282.66,6.03,144.00
282.61,6.23,144.00
282.56,6.43,144.00
282.49,6.63,144.00
282.43,6.83,144.00
282.36,7.04,144.00
282.35,7.05,144.00
282.29,7.24,144.00
282.23,7.44,144.00
282.17,7.64,144.00
282.12,7.84,144.00
282.08,8.04,144.00
282.05,8.24,144.00
282.03,8.44,144.00
282.03,8.64,144.00
282.03,8.84,144.00
282.04,9.05,144.00
282.06,9.25,144.00
282.08,9.45,144.00
282.12,9.65,144.00
282.16,9.85,144.00
282.21,10.05,144.00
282.28,10.25,144.00
282.35,10.45,144.00
282.35,10.47,144.00
282.44,10.65,144.00
282.56,10.85,144.00
282.68,11.06,144.00
282.82,11.26,144.00
282.97,11.46,144.00
283.13,11.66,144.00
283.32,11.86,144.00
283.52,12.06,144.00
283.74,12.26,144.00
283.98,12.46,144.00
284.23,12.66,144.00
284.31,12.72,144.00
284.46,12.86,144.00
284.64,13.07,144.00
284.80,13.27,144.00
284.95,13.47,144.00
285.07,13.67,144.00
285.19,13.87,144.00
285.29,14.07,144.00
285.39,14.27,144.00
285.48,14.47,144.00
285.56,14.67,144.00
285.64,14.87,144.00
285.71,15.08,144.00
285.79,15.28,144.00
285.87,15.48,144.00
285.95,15.68,144.00
286.03,15.88,144.00
286.12,16.08,144.00
286.22,16.28,144.00
286.27,16.37,144.00
286.34,16.48,144.00
286.48,16.68,144.00
286.62,16.88,144.00
286.78,17.09,144.00
286.96,17.29,144.00
287.17,17.49,144.00
287.40,17.69,144.00
287.67,17.89,144.00
287.97,18.09,144.00
288.24,18.24,144.00
288.31,18.29,144.00
288.59,18.49,144.00
288.82,18.69,144.00
289.03,18.89,144.00
289.20,19.10,144.00
289.35,19.30,144.00
289.48,19.50,144.00
289.59,19.70,144.00
289.68,19.90,144.00
289.76,20.10,144.00
289.81,20.30,144.00
289.86,20.50,144.00
289.89,20.70,144.00
289.92,20.90,144.00
289.93,21.11,144.00
289.94,21.31,144.00
289.94,21.51,144.00
289.93,21.71,144.00
289.92,21.91,144.00
289.90,22.11,144.00
289.87,22.31,144.00
289.84,22.51,144.00
289.81,22.71,144.00
289.77,22.91,144.00
289.72,23.12,144.00
289.67,23.32,144.00
289.61,23.52,144.00
289.54,23.72,144.00
289.47,23.92,144.00
289.39,24.12,144.00
289.30,24.32,144.00
289.20,24.52,144.00
289.08,24.72,144.00
288.95,24.92,144.00
288.81,25.13,144.00
288.63,25.33,144.00
288.44,25.53,144.00
288.24,25.71,144.00
288.16,25.73,144.00
287.54,25.93,144.00
286.98,26.13,144.00
286.49,26.33,144.00
286.27,26.43,144.00
285.74,26.53,144.00
285.11,26.73,144.00
284.73,26.93,144.00
284.46,27.14,144.00
284.31,27.28,144.00
284.03,27.34,144.00
283.29,27.54,144.00
282.76,27.74,144.00
282.35,27.92,144.00
281.89,27.74,144.00
281.47,27.54,144.00
281.09,27.34,144.00
280.74,27.14,144.00
280.39,26.93,144.00
280.39,26.93,144.00
279.32,26.73,144.00
278.43,26.58,144.00
277.48,26.73,144.00
276.60,26.93,144.00
276.47,26.97,144.00
275.59,27.14,144.00
274.69,27.34,144.00
274.51,27.38,144.00
273.18,27.34,144.00
272.55,27.32,144.00
270.67,27.14,144.00
270.59,27.13,144.00
268.77,26.93,144.00
268.63,26.92,144.00
267.79,26.73,144.00
266.91,26.53,144.00
266.67,26.48,144.00
266.20,26.33,144.00
265.63,26.13,144.00
265.13,25.93,144.00
264.71,25.74,144.00
264.66,25.73,144.00
263.95,25.53,144.00
263.39,25.33,144.00
262.94,25.13,144.00
262.75,25.04,144.00
262.36,24.92,144.00
261.70,24.72,144.00
261.06,24.52,144.00
260.78,24.44,144.00
260.26,24.32,144.00
259.00,24.12,144.00
258.82,24.10,144.00
256.86,23.96,144.00
256.32,23.92,144.00
254.90,23.82,144.00
253.10,23.72,144.00
252.94,23.71,144.00
252.86,23.72,144.00
251.33,23.92,144.00
250.98,23.97,144.00
250.57,24.12,144.00
250.01,24.32,144.00
249.46,24.52,144.00
249.02,24.68,144.00
248.94,24.72,144.00
248.52,24.92,144.00
248.11,25.13,144.00
247.71,25.33,144.00
247.31,25.53,144.00
247.06,25.66,144.00
246.94,25.73,144.00
246.62,25.93,144.00
246.30,26.13,144.00
246.00,26.33,144.00
245.71,26.53,144.00
245.43,26.73,144.00
245.15,26.93,144.00
245.10,26.98,144.00
244.89,27.14,144.00
244.64,27.34,144.00
244.40,27.54,144.00
244.17,27.74,144.00
243.95,27.94,144.00
243.73,28.14,144.00
243.52,28.34,144.00
243.33,28.54,144.00
243.14,28.74,144.00
243.14,28.74,144.00
242.94,28.94,144.00
242.75,29.15,144.00
242.57,29.35,144.00
242.40,29.55,144.00
242.24,29.75,144.00
242.09,29.95,144.00
241.94,30.15,144.00
241.81,30.35,144.00
241.69,30.55,144.00
241.57,30.75,144.00
241.47,30.95,144.00
241.37,31.16,144.00
241.29,31.36,144.00
241.22,31.56,144.00
241.18,31.72,144.00
241.17,31.76,144.00
241.13,31.96,144.00
241.10,32.16,144.00
241.09,32.36,144.00
241.09,32.56,144.00
241.12,32.76,144.00
241.16,32.96,144.00
241.18,33.00,144.00
241.24,33.17,144.00
241.36,33.37,144.00
241.52,33.57,144.00
241.72,33.77,144.00
241.96,33.97,144.00
242.27,34.17,144.00
242.63,34.37,144.00
243.07,34.57,144.00
243.14,34.60,144.00
243.58,34.77,144.00
244.18,34.97,144.00
244.88,35.18,144.00
245.10,35.23,144.00
245.80,35.38,144.00
246.89,35.58,144.00
247.06,35.61,144.00
249.02,35.71,144.00
250.08,35.78,144.00
250.98,35.83,144.00
251.42,35.98,144.00
252.04,36.18,144.00
252.67,36.38,144.00
252.94,36.47,144.00
253.11,36.58,144.00
253.38,36.78,144.00
253.64,36.98,144.00
253.87,37.19,144.00
254.08,37.39,144.00
254.27,37.59,144.00
254.44,37.79,144.00
254.59,37.99,144.00
254.73,38.19,144.00
254.84,38.39,144.00
254.90,38.51,144.00
254.93,38.59,144.00
255.00,38.79,144.00
255.06,38.99,144.00
