q20	q30	Q40	EHFB	E_zpe	B2020	B2030	B3030
19400.0	12000.0	1452905.0	-1964.211164	4.397	2.0625e-07	-6.00275e-09	1.37393e-08
19400.0	16000.0	1465886.0	-1960.924251	4.441	2.07102e-07	-6.0581e-09	1.02524e-08
19400.0	20000.0	1469840.0	-1957.476816	4.249	2.12786e-07	-9.7857e-09	1.01233e-08
19400.0	24000.0	1475181.0	-1954.235191	4.402	2.12422e-07	-9.5705e-09	8.17694e-09
19400.0	28000.0	1481454.0	-1951.144107	4.655	2.13105e-07	-9.08646e-09	6.46e-09
19400.0	32000.0	1487571.0	-1948.186982	4.86	2.14828e-07	-9.45111e-09	5.70612e-09
19400.0	36000.0	1493419.0	-1945.446998	4.907	2.15929e-07	-9.51051e-09	5.00996e-09
19400.0	40000.0	1500661.0	-1942.954101	4.993	2.16234e-07	-9.23924e-09	4.46652e-09
19400.0	44000.0	1509102.0	-1940.701761	5.092	2.16341e-07	-9.21407e-09	4.12761e-09
19400.0	48000.0	1313498.0	-1939.856002	5.595	2.29335e-07	-1.37602e-08	4.81207e-09
19400.0	52000.0	1325142.0	-1939.403716	5.518	2.35729e-07	-1.4919e-08	4.84298e-09
19600.0	-0.0	1455328.0	-1969.484936	4.945	1.96674e-07	-2.77306e-11	8.42351e-09
19600.0	4000.0	1458276.0	-1969.178156	4.741	1.97753e-07	-3.25426e-09	1.32354e-08
19600.0	8000.0	1470944.0	-1968.0251	5.141	1.98862e-07	-3.25632e-09	1.11212e-08
19600.0	12000.0	1482969.0	-1965.331955	4.396	2.04316e-07	-5.94175e-09	1.36798e-08
19600.0	16000.0	1495926.0	-1962.098081	4.468	2.05075e-07	-5.89073e-09	1.00883e-08
19600.0	20000.0	1500349.0	-1958.682416	4.272	2.1058e-07	-9.67385e-09	1.00258e-08
19600.0	24000.0	1505440.0	-1955.467418	4.412	2.10974e-07	-9.19204e-09	8.03006e-09
19600.0	28000.0	1511900.0	-1952.403239	4.67	2.11423e-07	-8.94042e-09	6.43664e-09
19600.0	32000.0	1517911.0	-1949.464114	4.798	2.12421e-07	-9.13575e-09	5.61612e-09
19600.0	36000.0	1523998.0	-1946.73135	4.889	2.14036e-07	-9.30344e-09	4.93064e-09
19600.0	40000.0	1531102.0	-1944.236882	4.995	2.1321e-07	-9.04956e-09	4.43083e-09
19600.0	44000.0	1539340.0	-1941.976567	5.071	2.14523e-07	-9.03796e-09	4.05794e-09
19600.0	48000.0	1341789.0	-1940.827628	5.536	2.26033e-07	-1.33079e-08	4.69727e-09
19600.0	52000.0	1352799.0	-1940.356152	5.636	2.33391e-07	-1.46215e-08	4.72735e-09
19800.0	0.0	1485768.0	-1970.482891	4.957	1.94463e-07	5.63644e-12	8.18988e-09
19800.0	4000.0	1488562.0	-1970.185094	4.747	1.95682e-07	-2.91256e-09	1.24954e-08
19800.0	8000.0	1501104.0	-1969.07723	5.14	1.96883e-07	-3.32604e-09	1.10677e-08
19800.0	12000.0	1513256.0	-1966.434636	4.397	2.02198e-07	-6.09319e-09	1.36661e-08
19800.0	16000.0	1526283.0	-1963.252688	4.467	2.0295e-07	-5.72597e-09	9.95278e-09
19800.0	20000.0	1530951.0	-1959.868692	4.285	2.08749e-07	-9.60894e-09	1.00088e-08
19800.0	24000.0	1536061.0	-1956.680538	4.38	2.08787e-07	-9.00408e-09	7.86033e-09
19800.0	28000.0	1542533.0	-1953.642012	4.612	2.08671e-07	-8.96303e-09	6.45652e-09
19800.0	32000.0	1548636.0	-1950.724176	4.857	2.10487e-07	-9.06464e-09	5.58693e-09
19800.0	36000.0	1554765.0	-1947.997644	4.889	2.11524e-07	-9.14043e-09	4.89482e-09
19800.0	40000.0	1561891.0	-1945.501574	5.175	2.12978e-07	-9.06416e-09	4.39501e-09
19800.0	44000.0	1570131.0	-1943.240297	5.062	2.12003e-07	-8.83479e-09	4.01064e-09
19800.0	48000.0	1370202.0	-1941.788977	5.546	2.22821e-07	-1.28881e-08	4.58734e-09
19800.0	52000.0	1380923.0	-1941.298269	5.644	2.29842e-07	-1.41338e-08	4.63086e-09
20000.0	-0.0	1516416.0	-1971.465617	4.95	1.92842e-07	-5.29696e-11	8.01754e-09
20000.0	4000.0	1519255.0	-1971.177062	4.76	1.93862e-07	-2.99022e-09	1.21596e-08
20000.0	8000.0	1531490.0	-1970.112305	5.142	1.94849e-07	-2.97559e-09	1.09179e-08
20000.0	12000.0	1543862.0	-1967.519524	4.391	2.00439e-07	-5.84496e-09	1.35665e-08
20000.0	16000.0	1557079.0	-1964.388889	4.439	2.00818e-07	-5.6403e-09	9.86345e-09
20000.0	20000.0	1561971.0	-1961.037016	4.263	2.06317e-07	-9.48486e-09	9.99613e-09
20000.0	24000.0	1567009.0	-1957.874144	4.388	2.06093e-07	-8.97864e-09	7.83315e-09
20000.0	28000.0	1573389.0	-1954.86284	4.567	2.07496e-07	-8.84515e-09	6.44959e-09
20000.0	32000.0	1579691.0	-1951.964305	4.799	2.0786e-07	-8.7742e-09	5.46163e-09
20000.0	36000.0	1585873.0	-1949.245015	4.881	2.09239e-07	-8.94196e-09	4.82677e-09
20000.0	40000.0	1592893.0	-1946.748232	4.977	2.09107e-07	-8.77895e-09	4.3383e-09
20000.0	44000.0	1601201.0	-1944.487721	5.067	2.09185e-07	-8.66958e-09	3.95853e-09
20000.0	48000.0	1399167.0	-1942.742324	5.552	2.19905e-07	-1.25282e-08	4.45944e-09
20000.0	52000.0	1409643.0	-1942.232083	5.534	2.25565e-07	-1.36522e-08	4.51169e-09
20200.0	0.0	1547459.0	-1972.433533	4.962	1.90644e-07	-7.12289e-13	7.85044e-09
20200.0	4000.0	1550232.0	-1972.153193	4.767	1.91446e-07	-2.29008e-09	1.16153e-08
20200.0	8000.0	1562130.0	-1971.12968	5.144	1.92808e-07	-2.96733e-09	1.07613e-08
20200.0	12000.0	1574771.0	-1968.587159	4.43	1.98265e-07	-5.90922e-09	1.35311e-08
20200.0	16000.0	1588004.0	-1965.506497	4.471	1.98773e-07	-5.58449e-09	9.71231e-09
20200.0	20000.0	1593214.0	-1962.187107	4.245	2.04645e-07	-9.5473e-09	1.00293e-08
20200.0	24000.0	1598253.0	-1959.050981	4.375	2.04385e-07	-8.67001e-09	7.68387e-09
20200.0	28000.0	1604776.0	-1956.06421	4.55	2.05386e-07	-8.80999e-09	6.47561e-09
20200.0	32000.0	1611233.0	-1953.185928	4.801	2.05175e-07	-8.5229e-09	5.3829e-09
20200.0	36000.0	1617501.0	-1950.47781	4.874	2.07437e-07	-8.85553e-09	4.78576e-09
20200.0	40000.0	1624590.0	-1947.986158	4.966	2.07769e-07	-8.74131e-09	4.29629e-09
20200.0	44000.0	1632549.0	-1945.718883	5.14	2.07324e-07	-8.56474e-09	3.94999e-09
20200.0	48000.0	1428474.0	-1943.686018	5.571	2.16646e-07	-1.21224e-08	4.37462e-09
20200.0	52000.0	1438430.0	-1943.157606	5.535	2.22302e-07	-1.32047e-08	4.40229e-09
20400.0	0.0	1578726.0	-1973.38612	4.958	1.89163e-07	5.61019e-12	7.69363e-09
20400.0	4000.0	1581466.0	-1973.11435	4.771	1.90049e-07	-2.64244e-09	1.12761e-08
20400.0	8000.0	1593232.0	-1972.130844	5.143	1.90781e-07	-2.47517e-09	1.06356e-08
20400.0	12000.0	1606011.0	-1969.6384	4.393	1.96166e-07	-6.01552e-09	1.36015e-08
20400.0	16000.0	1619243.0	-1966.605952	4.436	1.96902e-07	-5.39129e-09	9.62429e-09
20400.0	20000.0	1624886.0	-1963.319634	4.243	2.02624e-07	-9.50091e-09	9.97434e-09
20400.0	24000.0	1629818.0	-1960.208828	4.384	2.01966e-07	-8.61142e-09	7.55555e-09
20400.0	28000.0	1636055.0	-1957.24617	4.54	2.03251e-07	-8.84091e-09	6.45448e-09
20400.0	32000.0	1642831.0	-1954.392073	4.788	2.03683e-07	-8.35072e-09	5.30927e-09
20400.0	36000.0	1649176.0	-1951.693016	4.87	2.0535e-07	-8.69927e-09	4.74094e-09
20400.0	40000.0	1656024.0	-1949.202344	4.953	2.05663e-07	-8.58297e-09	4.24904e-09
20400.0	44000.0	1664250.0	-1946.933754	5.053	2.05127e-07	-8.43602e-09	3.89416e-09
20400.0	48000.0	1458272.0	-1944.621643	5.578	2.13845e-07	-1.17547e-08	4.29267e-09
20400.0	52000.0	1467639.0	-1944.072741	5.551	2.19121e-07	-1.28304e-08	4.31184e-09
20600.0	0.0	1610329.0	-1974.325038	5.007	1.87226e-07	9.6201e-14	7.60189e-09
20600.0	4000.0	1613010.0	-1974.060662	4.777	1.8792e-07	-2.25611e-09	1.09326e-08
20600.0	8000.0	1624674.0	-1973.115978	5.156	1.89564e-07	-3.28972e-09	1.05446e-08
20600.0	12000.0	1637589.0	-1970.67306	4.394	1.93474e-07	-6.31313e-09	1.35469e-08
20600.0	16000.0	1650947.0	-1967.688313	4.439	1.94943e-07	-5.41631e-09	9.52873e-09
20600.0	20000.0	1656763.0	-1964.435288	4.263	2.0093e-07	-9.47257e-09	9.99955e-09
20600.0	24000.0	1661527.0	-1961.34795	4.416	1.99846e-07	-8.39457e-09	7.49695e-09
20600.0	28000.0	1668019.0	-1958.412744	4.644	2.02177e-07	-8.66809e-09	6.44758e-09
20600.0	32000.0	1674763.0	-1955.579014	4.791	2.00869e-07	-8.10848e-09	5.23283e-09
20600.0	36000.0	1681269.0	-1952.890214	4.988	2.03241e-07	-8.54392e-09	4.72854e-09
20600.0	40000.0	1687987.0	-1950.405133	4.952	2.03204e-07	-8.41709e-09	4.20727e-09
20600.0	44000.0	1696143.0	-1948.132384	5.05	2.02589e-07	-8.26062e-09	3.85145e-09
20600.0	48000.0	1705633.0	-1946.066501	5.125	2.03171e-07	-8.24312e-09	3.56974e-09
20600.0	52000.0	1497499.0	-1944.980783	5.554	2.16038e-07	-1.24219e-08	4.20815e-09
20800.0	0.0	1642217.0	-1975.249134	4.976	1.85595e-07	-5.81799e-13	7.34983e-09
20800.0	4000.0	1644866.0	-1974.992699	4.774	1.86466e-07	-2.31064e-09	1.04775e-08
20800.0	8000.0	1656342.0	-1974.086389	5.16	1.87729e-07	-3.24476e-09	1.04001e-08
20800.0	12000.0	1669510.0	-1971.692134	4.389	1.92531e-07	-5.9809e-09	1.35242e-08
20800.0	16000.0	1682803.0	-1968.753411	4.44	1.92987e-07	-5.34553e-09	9.44392e-09
20800.0	20000.0	1689023.0	-1965.534121	4.193	1.99429e-07	-9.67557e-09	1.01005e-08
20800.0	24000.0	1694064.0	-1962.473734	4.364	1.98312e-07	-8.17032e-09	7.36465e-09
20800.0	28000.0	1700169.0	-1959.560297	4.508	1.99292e-07	-8.63448e-09	6.43031e-09
20800.0	32000.0	1707011.0	-1956.748618	4.783	1.99228e-07	-7.94695e-09	5.15447e-09
20800.0	36000.0	1713599.0	-1954.072975	4.919	2.01352e-07	-8.43014e-09	4.66496e-09
20800.0	40000.0	1720228.0	-1951.590905	5.022	2.01297e-07	-8.29596e-09	4.18712e-09
20800.0	44000.0	1728485.0	-1949.315698	5.037	2.01175e-07	-8.17079e-09	3.80259e-09
20800.0	48000.0	1737905.0	-1947.244016	5.129	2.01033e-07	-8.14977e-09	3.53182e-09
20800.0	52000.0	1527476.0	-1945.879279	5.565	2.12961e-07	-1.19969e-08	4.12454e-09
21000.0	-0.0	1674584.0	-1976.161435	4.97	1.83615e-07	1.83331e-13	7.19496e-09
21000.0	4000.0	1677164.0	-1975.911553	4.794	1.84631e-07	-2.38937e-09	1.04613e-08
21000.0	8000.0	1688313.0	-1975.040221	5.16	1.85639e-07	-2.92168e-09	1.02492e-08
21000.0	12000.0	1701639.0	-1972.695029	4.374	1.90789e-07	-6.14402e-09	1.34978e-08
21000.0	16000.0	1714938.0	-1969.801659	4.428	1.91177e-07	-5.04453e-09	9.38321e-09
21000.0	20000.0	1721476.0	-1966.616276	4.186	1.97058e-07	-9.50683e-09	1.01333e-08
21000.0	24000.0	1726557.0	-1963.580985	4.371	1.95738e-07	-8.11036e-09	7.28619e-09
21000.0	28000.0	1732454.0	-1960.68986	4.757	1.9995e-07	-8.7178e-09	6.39275e-09
21000.0	32000.0	1739472.0	-1957.901895	4.914	1.9806e-07	-7.81176e-09	5.08945e-09
21000.0	36000.0	1746020.0	-1955.238402	4.858	1.98889e-07	-8.15114e-09	4.56321e-09
21000.0	40000.0	1752973.0	-1952.760958	4.944	1.996e-07	-8.21948e-09	4.12016e-09
21000.0	44000.0	1761002.0	-1950.485432	5.021	1.99846e-07	-8.06866e-09	3.76102e-09
21000.0	48000.0	1770349.0	-1948.406467	5.116	1.99228e-07	-7.99936e-09	3.49673e-09
21000.0	52000.0	1557839.0	-1946.767869	5.568	2.10093e-07	-1.1594e-08	4.01643e-09
21200.0	-0.0	1707077.0	-1977.058677	4.97	1.82232e-07	8.91691e-13	7.02078e-09
21200.0	4000.0	1709635.0	-1976.816108	4.794	1.83044e-07	-2.26401e-09	9.77037e-09
21200.0	8000.0	1720468.0	-1975.978418	5.163	1.83961e-07	-2.93219e-09	1.01494e-08
21200.0	12000.0	1734123.0	-1973.682704	4.364	1.89126e-07	-5.97543e-09	1.35481e-08
21200.0	16000.0	1747393.0	-1970.833473	4.432	1.89281e-07	-5.01532e-09	9.26123e-09
21200.0	20000.0	1754403.0	-1967.682553	4.321	1.96937e-07	-9.69383e-09	1.02512e-08
21200.0	24000.0	1759228.0	-1964.671525	4.391	1.94689e-07	-7.89992e-09	7.20005e-09
21200.0	28000.0	1765710.0	-1961.804342	4.484	1.95571e-07	-8.37e-09	6.30713e-09
21200.0	32000.0	1772141.0	-1959.036863	4.824	1.94698e-07	-7.5461e-09	5.0223e-09
21200.0	36000.0	1778919.0	-1956.387829	4.86	1.96368e-07	-7.97076e-09	4.53475e-09
21200.0	40000.0	1785864.0	-1953.914115	4.932	1.97656e-07	-8.07002e-09	4.08559e-09
21200.0	44000.0	1794187.0	-1951.637231	5.023	1.97088e-07	-7.91076e-09	3.72861e-09
21200.0	48000.0	1803543.0	-1949.557134	5.102	1.97606e-07	-7.87771e-09	3.46122e-09
21200.0	52000.0	1588649.0	-1947.646891	5.588	2.07148e-07	-1.12725e-08	3.93501e-09
21400.0	0.0	1739994.0	-1977.943876	5.107	1.81307e-07	-3.75227e-13	6.86587e-09
21400.0	4000.0	1742490.0	-1977.7073	4.806	1.80902e-07	-1.89066e-09	9.55314e-09
21400.0	8000.0	1753078.0	-1976.902412	5.157	1.81946e-07	-2.44705e-09	1.00898e-08
21400.0	12000.0	1766893.0	-1974.655252	4.372	1.87085e-07	-6.12777e-09	1.35675e-08
21400.0	16000.0	1780170.0	-1971.849371	4.485	1.87619e-07	-4.92354e-09	9.20602e-09
21400.0	20000.0	1787490.0	-1968.733027	4.19	1.93479e-07	-9.58144e-09	1.03876e-08
21400.0	24000.0	1792314.0	-1965.745751	4.347	1.93035e-07	-7.74045e-09	7.07031e-09
21400.0	28000.0	1798721.0	-1962.901825	4.459	1.9417e-07	-8.11014e-09	6.22923e-09
21400.0	32000.0	1805549.0	-1960.156145	4.815	1.92775e-07	-7.48279e-09	4.9881e-09
21400.0	36000.0	1812419.0	-1957.520877	4.931	1.94163e-07	-7.76687e-09	4.48558e-09
21400.0	40000.0	1819485.0	-1955.053454	4.92	1.9614e-07	-7.96197e-09	4.04033e-09
21400.0	44000.0	1827326.0	-1952.778264	5.009	1.95666e-07	-7.82204e-09	3.68234e-09
21400.0	48000.0	1836593.0	-1950.692271	5.095	1.95658e-07	-7.73163e-09	3.41397e-09
21400.0	52000.0	1619920.0	-1948.516825	5.597	2.04487e-07	-1.09361e-08	3.85173e-09
21600.0	-0.0	1773108.0	-1978.815119	4.974	1.78974e-07	-2.20603e-12	6.67325e-09
21600.0	4000.0	1775583.0	-1978.585339	4.808	1.79704e-07	-2.0997e-09	9.11075e-09
21600.0	8000.0	1785947.0	-1977.811044	5.152	1.80302e-07	-2.52304e-09	1.01382e-08
21600.0	12000.0	1800001.0	-1975.612919	4.401	1.85674e-07	-6.07712e-09	1.36281e-08
21600.0	16000.0	1813435.0	-1972.850111	4.454	1.85908e-07	-4.8538e-09	9.14871e-09
21600.0	20000.0	1820909.0	-1969.767914	4.149	1.91962e-07	-9.61127e-09	1.04557e-08
21600.0	24000.0	1825745.0	-1966.804041	4.371	1.89863e-07	-7.70068e-09	7.02286e-09
21600.0	28000.0	1831747.0	-1963.981615	4.463	1.91962e-07	-8.08213e-09	6.17995e-09
21600.0	32000.0	1838894.0	-1961.260725	4.727	1.91539e-07	-7.32519e-09	4.91796e-09
21600.0	36000.0	1845867.0	-1958.639668	4.85	1.92936e-07	-7.69014e-09	4.42515e-09
21600.0	40000.0	1852835.0	-1956.17855	4.93	1.9378e-07	-7.85418e-09	4.00885e-09
21600.0	44000.0	1860735.0	-1953.90394	5.012	1.9364e-07	-7.73605e-09	3.6564e-09
21600.0	48000.0	1869908.0	-1951.812701	5.084	1.9408e-07	-7.63555e-09	3.37791e-09
21600.0	52000.0	1880279.0	-1949.907606	5.159	1.94066e-07	-7.65102e-09	3.18035e-09
21800.0	-1e-06	1806638.0	-1979.674999	4.983	1.77223e-07	9.52063e-13	6.49475e-09
21800.0	4000.0	1809060.0	-1979.450738	4.823	1.77867e-07	-1.97107e-09	8.87869e-09
21800.0	8000.0	1819199.0	-1978.705722	5.16	1.78867e-07	-2.7783e-09	9.99138e-09
21800.0	12000.0	1833352.0	-1976.55625	4.388	1.83033e-07	-6.42636e-09	1.37528e-08
21800.0	16000.0	1846810.0	-1973.835161	4.425	1.84045e-07	-4.73171e-09	9.00223e-09
21800.0	20000.0	1854645.0	-1970.787624	4.141	1.90814e-07	-9.97944e-09	1.06913e-08
21800.0	24000.0	1859464.0	-1967.847707	4.344	1.88911e-07	-7.43732e-09	6.90329e-09
21800.0	28000.0	1865861.0	-1965.048047	4.503	1.90097e-07	-7.93765e-09	6.11709e-09
21800.0	32000.0	1872582.0	-1962.347459	4.727	1.89427e-07	-7.32051e-09	4.8991e-09
21800.0	36000.0	1879553.0	-1959.742414	4.844	1.90967e-07	-7.50205e-09	4.3755e-09
21800.0	40000.0	1886592.0	-1957.289001	4.92	1.9202e-07	-7.69506e-09	3.96071e-09
21800.0	44000.0	1894425.0	-1955.0142	4.991	1.92519e-07	-7.61604e-09	3.62415e-09
21800.0	48000.0	1903692.0	-1952.920876	5.065	1.92744e-07	-7.53516e-09	3.34255e-09
21800.0	52000.0	1913905.0	-1951.010406	5.153	1.92099e-07	-7.50996e-09	3.1434e-09
22000.0	0.0	1840376.0	-1980.520687	4.966	1.75958e-07	-6.57022e-12	6.46626e-09
22000.0	4000.0	1842779.0	-1980.302819	4.817	1.76409e-07	-1.88674e-09	8.65797e-09
22000.0	8000.0	1852696.0	-1979.587005	5.17	1.77144e-07	-2.66688e-09	9.7539e-09
22000.0	12000.0	1867164.0	-1977.485783	4.519	1.8322e-07	-6.19979e-09	1.38469e-08
22000.0	16000.0	1880461.0	-1974.805053	4.424	1.82385e-07	-4.69031e-09	8.95091e-09
22000.0	20000.0	1888784.0	-1971.792731	4.151	1.89145e-07	-1.00579e-08	1.09275e-08
22000.0	24000.0	1893525.0	-1968.874854	4.394	1.86585e-07	-7.43817e-09	6.86991e-09
22000.0	28000.0	1899817.0	-1966.096607	4.457	1.88184e-07	-7.78296e-09	6.0351e-09
22000.0	32000.0	1906403.0	-1963.418322	4.694	1.88177e-07	-7.26698e-09	4.88758e-09
22000.0	36000.0	1913625.0	-1960.830022	4.844	1.88682e-07	-7.30032e-09	4.33148e-09
22000.0	40000.0	1920682.0	-1958.383305	4.995	1.89376e-07	-7.50699e-09	3.94952e-09
22000.0	44000.0	1928826.0	-1956.11125	4.992	1.90132e-07	-7.50055e-09	3.58607e-09
22000.0	48000.0	1937668.0	-1954.018226	5.076	1.90176e-07	-7.44084e-09	3.31483e-09
22000.0	52000.0	1947793.0	-1952.099912	5.15	1.90114e-07	-7.38528e-09	3.11975e-09
22200.0	-0.0	1874592.0	-1981.356436	4.984	1.74044e-07	5.36717e-13	6.30805e-09
22200.0	4000.0	1876929.0	-1981.143284	4.832	1.74576e-07	-1.68443e-09	8.27674e-09
22200.0	8000.0	1886298.0	-1980.45274	5.17	1.75382e-07	-2.56572e-09	9.63415e-09
22200.0	12000.0	1901193.0	-1978.400925	4.387	1.80289e-07	-6.16911e-09	1.38816e-08
22200.0	16000.0	1914467.0	-1975.760099	4.453	1.8071e-07	-4.55197e-09	8.85455e-09
22200.0	20000.0	1923135.0	-1972.782917	4.109	1.87628e-07	-1.01998e-08	1.11879e-08
22200.0	24000.0	1927936.0	-1969.889044	4.337	1.85178e-07	-7.16125e-09	6.76201e-09
22200.0	28000.0	1934283.0	-1967.131899	4.451	1.86237e-07	-7.64542e-09	5.96365e-09
22200.0	32000.0	1940906.0	-1964.474825	4.676	1.86644e-07	-7.26532e-09	4.87573e-09
22200.0	36000.0	1948210.0	-1961.902947	4.838	1.86974e-07	-7.12656e-09	4.26514e-09
22200.0	40000.0	1955413.0	-1959.464814	4.907	1.88677e-07	-7.44116e-09	3.87291e-09
22200.0	44000.0	1963184.0	-1957.194303	4.98	1.89059e-07	-7.43541e-09	3.55017e-09
22200.0	48000.0	1971919.0	-1955.101634	5.063	1.887e-07	-7.33201e-09	3.28097e-09
22200.0	52000.0	1982025.0	-1953.176068	5.145	1.88689e-07	-7.30796e-09	3.08559e-09
22400.0	-0.0	1908939.0	-1982.178301	4.983	1.72795e-07	-3.30659e-12	6.13854e-09
22400.0	4000.0	1911264.0	-1981.971146	4.829	1.7336e-07	-1.77942e-09	8.15665e-09
22400.0	8000.0	1920449.0	-1981.305725	5.179	1.73956e-07	-2.52217e-09	9.49714e-09
22400.0	12000.0	1935537.0	-1979.302312	4.362	1.78793e-07	-6.12988e-09	1.39651e-08
22400.0	16000.0	1948874.0	-1976.701047	4.413	1.79201e-07	-4.38692e-09	8.81255e-09
22400.0	20000.0	1957877.0	-1973.757971	4.159	1.85153e-07	-1.02962e-08	1.1555e-08
22400.0	24000.0	1962620.0	-1970.887169	4.351	1.82992e-07	-7.18847e-09	6.68442e-09
22400.0	28000.0	1968856.0	-1968.150937	4.448	1.84699e-07	-7.47428e-09	5.8646e-09
22400.0	32000.0	1975547.0	-1965.515986	4.647	1.85037e-07	-7.17986e-09	4.88238e-09
22400.0	36000.0	1982945.0	-1962.96105	4.899	1.84957e-07	-6.93493e-09	4.23693e-09
22400.0	40000.0	1990205.0	-1960.531594	4.907	1.86679e-07	-7.30633e-09	3.83908e-09
22400.0	44000.0	1997642.0	-1958.265847	4.981	1.87043e-07	-7.33632e-09	3.52868e-09
22400.0	48000.0	2006437.0	-1956.17102	5.051	1.86919e-07	-7.20013e-09	3.2611e-09
22400.0	52000.0	2017060.0	-1954.240989	5.125	1.8729e-07	-7.17839e-09	3.04863e-09
22600.0	0.0	1943652.0	-1982.989377	4.995	1.71089e-07	-6.33959e-13	6.07005e-09
22600.0	4000.0	1945957.0	-1982.786946	4.84	1.71861e-07	-1.77452e-09	7.82062e-09
22600.0	8000.0	1954978.0	-1982.144794	5.18	1.72805e-07	-2.92924e-09	9.52639e-09
22600.0	12000.0	1970207.0	-1980.190278	4.398	1.77189e-07	-6.21639e-09	1.42093e-08
22600.0	16000.0	1983455.0	-1977.627451	4.421	1.77445e-07	-4.46396e-09	8.74549e-09
22600.0	20000.0	1992873.0	-1974.720717	4.104	1.85224e-07	-1.09004e-08	1.19272e-08
22600.0	24000.0	1997888.0	-1971.871314	4.342	1.81631e-07	-7.16396e-09	6.68211e-09
22600.0	28000.0	2003471.0	-1969.155646	4.433	1.83106e-07	-7.21944e-09	5.80129e-09
22600.0	32000.0	2010441.0	-1966.541767	4.632	1.82967e-07	-7.1488e-09	4.89201e-09
22600.0	36000.0	2017825.0	-1964.004494	4.831	1.83452e-07	-6.78403e-09	4.13135e-09
22600.0	40000.0	2025142.0	-1961.585586	4.899	1.8514e-07	-7.16503e-09	3.786e-09
22600.0	44000.0	2032589.0	-1959.323347	4.972	1.85416e-07	-7.22727e-09	3.4903e-09
22600.0	48000.0	2041602.0	-1957.227368	5.038	1.85495e-07	-7.10079e-09	3.21491e-09
22600.0	52000.0	2051833.0	-1955.293999	5.124	1.85222e-07	-7.06545e-09	3.01312e-09
22800.0	-0.0	1978816.0	-1983.789047	4.994	1.69876e-07	-5.39229e-11	5.81458e-09
22800.0	4000.0	1981030.0	-1983.591459	4.847	1.69993e-07	-1.50874e-09	7.69482e-09
22800.0	8000.0	1989673.0	-1982.972556	5.181	1.70895e-07	-2.54329e-09	9.35275e-09
22800.0	12000.0	2005205.0	-1981.065155	4.4	1.75481e-07	-6.1983e-09	1.43199e-08
22800.0	16000.0	2018387.0	-1978.539767	4.418	1.75935e-07	-4.40052e-09	8.6906e-09
22800.0	20000.0	2028255.0	-1975.668797	4.113	1.83107e-07	-1.1142e-08	1.23708e-08
22800.0	24000.0	2032835.0	-1972.841681	4.403	1.80665e-07	-6.92514e-09	6.59535e-09
22800.0	28000.0	2039018.0	-1970.147237	4.427	1.81541e-07	-7.07947e-09	5.71221e-09
22800.0	32000.0	2045494.0	-1967.552092	4.612	1.81877e-07	-7.15496e-09	4.87642e-09
22800.0	36000.0	2053062.0	-1965.033588	4.839	1.8107e-07	-6.65403e-09	4.11764e-09
22800.0	40000.0	2060276.0	-1962.624437	5.059	1.84391e-07	-7.16615e-09	3.76614e-09
22800.0	44000.0	2067962.0	-1960.367316	4.97	1.83801e-07	-7.12762e-09	3.45338e-09
22800.0	48000.0	2076765.0	-1958.271064	5.037	1.8402e-07	-7.0585e-09	3.1945e-09
22800.0	52000.0	2086867.0	-1956.334122	5.224	1.83379e-07	-6.94499e-09	3.005e-09
23000.0	-0.0	2014267.0	-1984.574749	4.993	1.6817e-07	-2.99599e-13	5.72048e-09
23000.0	4000.0	2016304.0	-1984.382945	4.878	1.69006e-07	-1.62002e-09	7.3154e-09
23000.0	8000.0	2024697.0	-1983.785761	5.178	1.69284e-07	-2.45581e-09	9.31198e-09
23000.0	12000.0	2040526.0	-1981.927227	4.412	1.7413e-07	-6.31561e-09	1.45454e-08
23000.0	16000.0	2053623.0	-1979.438285	4.411	1.74395e-07	-4.19345e-09	8.63427e-09
23000.0	20000.0	2063934.0	-1976.602511	4.081	1.82043e-07	-1.14356e-08	1.29865e-08
23000.0	24000.0	2068407.0	-1973.797344	4.316	1.79194e-07	-6.89868e-09	6.5444e-09
23000.0	28000.0	2074521.0	-1971.123009	4.48	1.79617e-07	-6.90924e-09	5.61895e-09
23000.0	32000.0	2081575.0	-1968.547304	4.593	1.80025e-07	-7.10314e-09	4.87376e-09
23000.0	36000.0	2088419.0	-1966.047365	4.825	1.80005e-07	-6.56754e-09	4.07004e-09
23000.0	40000.0	2095844.0	-1963.650837	4.902	1.81147e-07	-6.87811e-09	3.70632e-09
23000.0	44000.0	2103482.0	-1961.397424	4.97	1.81642e-07	-6.99102e-09	3.42853e-09
23000.0	48000.0	2112530.0	-1959.302319	5.036	1.82263e-07	-6.96402e-09	3.16582e-09
23000.0	52000.0	2122197.0	-1957.361224	5.062	1.83365e-07	-6.77561e-09	2.96084e-09
23200.0	-0.0	2049767.0	-1985.352293	4.999	1.66676e-07	1.67922e-13	5.58403e-09
23200.0	4000.0	2051931.0	-1985.164073	4.864	1.67039e-07	-1.36668e-09	7.14903e-09
23200.0	8000.0	2060987.0	-1984.585751	5.187	1.6797e-07	-2.36042e-09	9.09033e-09
23200.0	12000.0	2076149.0	-1982.776798	4.412	1.72458e-07	-6.36928e-09	1.48748e-08
23200.0	16000.0	2089256.0	-1980.324137	4.417	1.72807e-07	-4.27128e-09	8.55968e-09
23200.0	20000.0	2099955.0	-1977.523673	4.217	1.82761e-07	-1.22756e-08	1.3829e-08
