 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.70995096     -10.34976746   0.16879388E-01   0.10941869E-01   0.65191893E+00   0.66986895E+00
       1.70995096      -9.49292107   0.31459762E-01   0.22921052E-01   0.65092067E+00   0.72292735E+00
       1.70995096      -8.64384242   0.40054583E-01   0.30497560E-01   0.55448239E+00   0.63966810E+00
       1.70995096      -7.80159770   0.43757353E-01   0.31869958E-01   0.50719679E+00   0.51974976E+00
       1.70995096      -6.96533619   0.45524311E-01   0.31545729E-01   0.52016655E+00   0.48479528E+00
       1.70995096      -6.13427558   0.45307347E-01   0.31617227E-01   0.50673672E+00   0.52112356E+00
       1.70995096      -5.30768995   0.44871795E-01   0.31130169E-01   0.48814548E+00   0.51685793E+00
       1.70995096      -4.48489961   0.45431615E-01   0.30203488E-01   0.50679725E+00   0.47956688E+00
       1.70995096      -3.66526252   0.45902237E-01   0.29495375E-01   0.52689744E+00   0.45598117E+00
       1.70995096      -2.84816685   0.46000632E-01   0.28914633E-01   0.53786831E+00   0.44381470E+00
       1.70995096      -2.03302444   0.45485196E-01   0.28612852E-01   0.53339242E+00   0.45595937E+00
       1.70995096      -1.21926492   0.43921557E-01   0.28561734E-01   0.50173140E+00   0.49039625E+00
       1.70995096      -0.40633025   0.42747621E-01   0.28377927E-01   0.48045589E+00   0.51271639E+00
       1.70995096       0.40633025   0.43086526E-01   0.28180612E-01   0.49133943E+00   0.51417641E+00
       1.70995096       1.21926492   0.43554414E-01   0.28270620E-01   0.49821720E+00   0.51684050E+00
       1.70995096       2.03302444   0.43158211E-01   0.28483240E-01   0.48761454E+00   0.52320826E+00
       1.70995096       2.84816685   0.43146828E-01   0.28872594E-01   0.48590247E+00   0.52195522E+00
       1.70995096       3.66526252   0.44196796E-01   0.30053504E-01   0.49645817E+00   0.53158017E+00
       1.70995096       4.48489961   0.45068778E-01   0.31751336E-01   0.49767753E+00   0.55827524E+00
       1.70995096       5.30768995   0.45054190E-01   0.32620921E-01   0.49486999E+00   0.56750961E+00
       1.70995096       6.13427558   0.45024284E-01   0.32217447E-01   0.50663923E+00   0.52769459E+00
       1.70995096       6.96533619   0.45643760E-01   0.31949498E-01   0.52433017E+00   0.48218458E+00
       1.70995096       7.80159770   0.46385631E-01   0.32506535E-01   0.53346485E+00   0.47122719E+00
       1.70995096       8.64384242   0.45879120E-01   0.33149160E-01   0.52030165E+00   0.47718481E+00
       1.70995096       9.49292107   0.43932405E-01   0.33787603E-01   0.50424822E+00   0.52898726E+00
       1.70995096      10.34976746   0.41152524E-01   0.33040241E-01   0.55903411E+00   0.64747741E+00
       1.70995096      11.21541656   0.34123406E-01   0.26670417E-01   0.66751999E+00   0.74969984E+00
       1.70995096      12.09102705   0.19912901E-01   0.14356002E-01   0.69388871E+00   0.74348171E+00
       1.70995096      12.97791004   0.67548330E-02   0.42826517E-02   0.52695148E+00   0.51560261E+00
       1.70995096      13.87756613   0.13430232E-02   0.69679973E-03   0.19344391E+00   0.12938332E+00
       1.70995096      14.79173429   0.22177879E-03   0.91482498E-04   0.39486558E-01   0.17304052E-01
       1.70995096      15.72245739   0.41005862E-04   0.14103435E-04   0.64599861E-02   0.18000780E-02
       1.70995096      16.67217246   0.65115907E-05   0.16331822E-05   0.66074859E-03   0.74954413E-04
       1.70995096      17.64383785   0.12372515E-05   0.28067106E-06   0.91146283E-04   0.54020358E-05
       1.70995096      18.64111846   0.34087793E-06   0.10152200E-06   0.10080353E-04   0.10400580E-05
       1.70995096      19.66866517   0.35238503E-07   0.72378258E-08   0.38773055E-08   0.35928551E-10
       1.70995096      20.73255563   0.12170769E-07   0.64994600E-08   0.14843545E-08   0.24872558E-09
       1.70995096      21.84102902   0.18985213E-07   0.88011243E-08   0.41426688E-08   0.45616545E-09
       1.70995096      23.00580021   0.20792095E-07   0.86528628E-08   0.41126646E-07   0.30461923E-08
       1.70995096      24.24464326   0.51202111E-08   0.19708685E-08   0.17913428E-07   0.11981116E-08
       1.70995096      25.58719662   0.32838831E-09   0.12601179E-09   0.15990129E-08   0.10352011E-09
