       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      156.00      532.00       20.00    -1962.1430        2.3952        0.0132       -0.0024        0.0263
      100.00      156.00      532.00       24.00    -1960.5840        2.4296        0.0172       -0.0014        0.0424
      100.00      156.00      532.00       28.00    -1959.0150        2.4537        0.0119       -0.0084        0.0313
      100.00      156.00      532.00       32.00    -1956.8500        0.4909        0.0248       -0.0328        0.0617
      100.00      156.00      532.00       36.00    -1954.5150        0.5165        0.0259       -0.0174        0.0831
      100.00      156.00      532.00       40.00    -1952.3530        0.5658        0.0198       -0.0071        0.0617
      100.00      156.00      532.00       44.00    -1950.0500        0.6748        0.0134       -0.0041        0.0409
      100.00      156.00      532.00       48.00    -1947.7900        0.6320        0.0106       -0.0048        0.0331
      100.00      156.00      532.00       52.00    -1945.6610        0.6125        0.0091       -0.0046        0.0284
      100.00      156.00      532.00       56.00    -1943.6620        0.6234        0.0084       -0.0044        0.0264
      100.00      156.00      532.00       60.00    -1941.8320        0.6571        0.0084       -0.0046        0.0265
      100.00      156.00      536.00        0.00    -1965.7270        0.9530        0.0024        0.0000        0.0085
      100.00      156.00      536.00        4.00    -1965.7930        0.9533        0.0027       -0.0006        0.0092
      100.00      156.00      536.00        8.00    -1965.7200        0.9755        0.0034       -0.0012        0.0110
      100.00      156.00      536.00       12.00    -1965.3240        2.4579        0.0046       -0.0013        0.0125
      100.00      156.00      536.00       16.00    -1964.2570        2.4131        0.0044       -0.0035        0.0120
      100.00      156.00      536.00       20.00    -1962.9050        2.3992        0.0155       -0.0042        0.0316
      100.00      156.00      536.00       24.00    -1961.3270        2.4295        0.0155       -0.0004        0.0365
      100.00      156.00      536.00       28.00    -1959.7780        2.4560        0.0120       -0.0061        0.0309
      100.00      156.00      536.00       32.00    -1957.6720        0.4888        0.0244       -0.0321        0.0607
      100.00      156.00      536.00       36.00    -1955.3560        0.5130        0.0258       -0.0179        0.0819
      100.00      156.00      536.00       40.00    -1953.1900        0.5616        0.0199       -0.0076        0.0629
      100.00      156.00      536.00       44.00    -1950.9330        0.6835        0.0135       -0.0038        0.0410
      100.00      156.00      536.00       48.00    -1948.6830        0.6341        0.0107       -0.0047        0.0333
      100.00      156.00      536.00       52.00    -1946.5570        0.6148        0.0090       -0.0045        0.0283
      100.00      156.00      536.00       56.00    -1944.7200        0.6398        0.0109       -0.0048        0.0293
      100.00      156.00      536.00       60.00    -1942.7250        0.6483        0.0083       -0.0045        0.0262
      100.00      156.00      540.00        0.00    -1967.2880        0.9637        0.0024        0.0000        0.0082
      100.00      156.00      540.00        4.00    -1966.4180        0.9530        0.0026       -0.0006        0.0091
      100.00      156.00      540.00        8.00    -1966.9690        0.9657        0.0029       -0.0012        0.0091
      100.00      156.00      540.00       12.00    -1965.9870        2.4748        0.0045       -0.0011        0.0121
      100.00      156.00      540.00       16.00    -1964.9420        2.4145        0.0042       -0.0034        0.0116
      100.00      156.00      540.00       20.00    -1963.6020        2.3962        0.0124       -0.0025        0.0242
      100.00      156.00      540.00       24.00    -1962.0650        2.4296        0.0153       -0.0003        0.0357
      100.00      156.00      540.00       28.00    -1960.5380        2.4562        0.0132       -0.0058        0.0343
      100.00      156.00      540.00       32.00    -1958.4850        0.4873        0.0238       -0.0313        0.0595
      100.00      156.00      540.00       36.00    -1956.2100        0.5126        0.0265       -0.0192        0.0825
      100.00      156.00      540.00       40.00    -1954.0500        0.5542        0.0237       -0.0094        0.0776
      100.00      156.00      540.00       44.00    -1951.8690        0.6980        0.0194       -0.0056        0.0586
      100.00      156.00      540.00       48.00    -1949.6850        0.6459        0.0157       -0.0066        0.0447
      100.00      156.00      540.00       52.00    -1947.6520        0.6324        0.0103       -0.0055        0.0275
      100.00      156.00      540.00       56.00    -1945.6080        0.6392        0.0105       -0.0050        0.0280
      100.00      156.00      540.00       60.00    -1943.6890        0.6585        0.0117       -0.0039        0.0340
      100.00      156.00      544.00        0.00    -1966.9870        0.9545        0.0024        0.0000        0.0082
      100.00      156.00      544.00        4.00    -1967.0470        0.9541        0.0026       -0.0006        0.0089
      100.00      156.00      544.00        8.00    -1966.9770        0.9716        0.0032       -0.0012        0.0105
      100.00      156.00      544.00       12.00    -1966.6480        2.4917        0.0045       -0.0009        0.0117
      100.00      156.00      544.00       16.00    -1965.6220        2.4141        0.0040       -0.0034        0.0114
      100.00      156.00      544.00       20.00    -1964.3190        2.3971        0.0120       -0.0025        0.0232
      100.00      156.00      544.00       24.00    -1962.7940        2.4297        0.0151       -0.0003        0.0349
      100.00      156.00      544.00       28.00    -1961.2820        2.4583        0.0128       -0.0039        0.0326
      100.00      156.00      544.00       32.00    -1959.2880        0.4867        0.0231       -0.0304        0.0581
      100.00      156.00      544.00       36.00    -1957.0130        0.5076        0.0254       -0.0188        0.0785
      100.00      156.00      544.00       40.00    -1954.8780        0.5491        0.0237       -0.0098        0.0780
      100.00      156.00      544.00       44.00    -1952.7380        0.7080        0.0196       -0.0056        0.0589
      100.00      156.00      544.00       48.00    -1950.5560        0.6446        0.0160       -0.0064        0.0461
      100.00      156.00      544.00       52.00    -1948.3280        0.6129        0.0092       -0.0045        0.0286
      100.00      156.00      544.00       56.00    -1946.4990        0.6378        0.0101       -0.0053        0.0265
      100.00      156.00      544.00       60.00    -1944.4670        0.6343        0.0081       -0.0044        0.0255
      100.00      156.00      548.00        0.00    -1967.6110        0.9552        0.0023        0.0000        0.0080
      100.00      156.00      548.00        4.00    -1967.6670        0.9550        0.0026       -0.0006        0.0087
      100.00      156.00      548.00        8.00    -1967.6010        0.9702        0.0032       -0.0012        0.0103
      100.00      156.00      548.00       12.00    -1967.3000        2.5078        0.0044       -0.0007        0.0113
      100.00      156.00      548.00       16.00    -1966.2980        2.4158        0.0039       -0.0032        0.0110
      100.00      156.00      548.00       20.00    -1965.0290        2.3981        0.0115       -0.0026        0.0223
      100.00      156.00      548.00       24.00    -1963.5150        2.4300        0.0149       -0.0003        0.0340
      100.00      156.00      548.00       28.00    -1962.0190        2.4597        0.0130       -0.0031        0.0330
      100.00      156.00      548.00       32.00    -1960.1120        0.4400        0.0241       -0.0302        0.0597
      100.00      156.00      548.00       36.00    -1957.8290        0.5052        0.0251       -0.0194        0.0764
