q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
48.0	40.0	0.03424	0.04879	0.09728	-1977.695914	False
48.0	44.0	0.02014	0.004366	0.04812	-1992.556695	False
48.0	48.0	0.014556160188391232	1.7452596942746368e-05	0.022576544855610337	-1995.4556356023968	True
48.0	52.0	0.02914	0.008573	0.05482	-1992.856122	False
48.0	56.0	0.0402	0.04996	0.1005	-1991.462218	False
48.0	60.0	0.06165	0.08645	0.1535	-1989.330376	False
48.0	64.0	0.05453	0.08413	0.1399	-1987.616925	False
52.0	0.0	0.1388	5.711e-05	0.0689	-2022.316838	False
52.0	4.0	0.1131	0.05616	0.119	-2021.640801	False
52.0	8.0	0.0653	0.008524	0.0469	-2018.957451	False
52.0	12.0	0.01666	0.0165	0.08357	-2012.006285	False
52.0	16.0	0.03213	0.02225	0.02879	-2006.88632	False
52.0	20.0	0.01486	0.01076	0.06978	-2002.749262	False
52.0	24.0	0.04523	0.1154	0.4159	-1999.447411	False
52.0	28.0	0.0256	0.03072	0.116	-1995.287063	False
52.0	32.0	0.01703	0.01459	0.07339	-1989.765188	False
52.0	36.0	0.03279350369557221	0.0423465655476285	0.11852529364376352	-1981.9319598230759	True
52.0	40.0	0.02902	0.04875	0.1259	-1979.938698	False
52.0	44.0	0.007889	0.008559	0.01492	-1993.325541	False
52.0	48.0	0.01659	0.0181	0.0251	-1993.462104	False
52.0	52.0	0.01535	0.01504	0.02001	-1993.172695	False
52.0	56.0	0.05339	0.05254	0.06152	-1991.282919	False
52.0	60.0	0.03897	0.05074	0.09639	-1990.857961	False
52.0	64.0	0.0661	0.09868	0.1687	-1988.436509	False
56.0	0.0	0.1016	2.18e-05	0.06298	-2022.972492	False
56.0	4.0	0.07131	0.02018	0.06002	-2022.60706	False
56.0	8.0	0.06755	0.01285	0.04465	-2020.104902	False
56.0	12.0	0.05402	0.02487	0.07232	-2013.603534	False
56.0	16.0	0.044694664381339066	0.028722668616619984	0.060870486411076286	-2007.7318276171936	True
56.0	20.0	0.03479	0.02165	0.09811	-2004.810585	False
56.0	24.0	0.02298	0.04629	0.2366	-1999.970451	False
56.0	28.0	0.04145	0.07939	0.2647	-1995.913978	False
56.0	32.0	0.01979	0.01439	0.06531	-1991.279073	False
56.0	36.0	0.02935	0.01561	0.05578	-1987.5045	False
56.0	40.0	0.01275	0.01756	0.07088	-1982.910476	False
56.0	44.0	0.02019866131008996	0.030020608063704657	0.08404474696254027	-1985.2584574392677	True
56.0	48.0	0.02909	0.03524	0.08522	-1982.51418	False
56.0	52.0	0.00015879574317523293	-0.0036833193625582794	-0.017844294444977038	-1986.0018019123163	True
56.0	56.0	-0.019609009934214328	-0.03610116137220487	-0.09482734832407402	-1988.0605175625606	True
56.0	60.0	-0.019102442732787495	-0.03027532369516095	-0.06959683523275828	-1987.2729036838573	True
56.0	64.0	0.03751	0.05577	0.1051	-1984.119732	False
60.0	0.0	0.05325	5.359e-06	0.06066	-2023.942148	False
60.0	4.0	0.004484	0.001545	0.03957	-2024.027717	False
