 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.39850529     -16.16917335   0.14205555E-04   0.10660422E-05   0.10839676E-02   0.29807179E-04
       1.39850529     -15.36608176   0.65119878E-04   0.93708184E-05   0.61571648E-02   0.53027506E-03
       1.39850529     -14.57148304   0.27403713E-03   0.56706859E-04   0.28877105E-01   0.47416002E-02
       1.39850529     -13.78461585   0.12592434E-02   0.38314552E-03   0.12034401E+00   0.38460553E-01
       1.39850529     -13.00479319   0.54693585E-02   0.23911970E-02   0.37309797E+00   0.23376988E+00
       1.39850529     -12.23139099   0.16456374E-01   0.92027523E-02   0.60151664E+00   0.54323717E+00
       1.39850529     -11.46383888   0.31162383E-01   0.20499387E-01   0.64735023E+00   0.66966792E+00
       1.39850529     -10.70161241   0.40804556E-01   0.29577821E-01   0.57338360E+00   0.64115800E+00
       1.39850529      -9.94422666   0.44467246E-01   0.32601466E-01   0.50193350E+00   0.54154728E+00
       1.39850529      -9.19123072   0.46168994E-01   0.32240810E-01   0.50584646E+00   0.47321503E+00
       1.39850529      -8.44220315   0.46446045E-01   0.32136371E-01   0.51511009E+00   0.50834516E+00
       1.39850529      -7.69674789   0.45179341E-01   0.32439566E-01   0.47155555E+00   0.56823596E+00
       1.39850529      -6.95449088   0.44358084E-01   0.31861457E-01   0.44636016E+00   0.56061908E+00
       1.39850529      -6.21507705   0.44556473E-01   0.31135723E-01   0.46481307E+00   0.54675832E+00
       1.39850529      -5.47816762   0.44745269E-01   0.30834326E-01   0.48057810E+00   0.54735008E+00
       1.39850529      -4.74343776   0.45074726E-01   0.30385080E-01   0.49882796E+00   0.51058144E+00
       1.39850529      -4.01057448   0.45474334E-01   0.30055933E-01   0.51894908E+00   0.46626046E+00
       1.39850529      -3.27927470   0.45080701E-01   0.30507182E-01   0.50914699E+00   0.48787915E+00
       1.39850529      -2.54924346   0.44271230E-01   0.30682108E-01   0.49749693E+00   0.54347676E+00
       1.39850529      -1.82019229   0.43427043E-01   0.29289538E-01   0.52062901E+00   0.55954919E+00
       1.39850529      -1.09183771   0.41540810E-01   0.27193451E-01   0.53914698E+00   0.54274788E+00
       1.39850529      -0.36389970   0.38971467E-01   0.26261711E-01   0.51359843E+00   0.56276487E+00
       1.39850529       0.36389970   0.38451755E-01   0.26852081E-01   0.49954105E+00   0.60737306E+00
       1.39850529       1.09183771   0.40923924E-01   0.28047256E-01   0.53054652E+00   0.60328449E+00
       1.39850529       1.82019229   0.43723483E-01   0.29217277E-01   0.53823013E+00   0.55656232E+00
       1.39850529       2.54924346   0.44660482E-01   0.30202917E-01   0.50536600E+00   0.52066856E+00
       1.39850529       3.27927470   0.44808272E-01   0.30502625E-01   0.49229177E+00   0.49483446E+00
       1.39850529       4.01057448   0.45516869E-01   0.30084696E-01   0.51950788E+00   0.46202432E+00
       1.39850529       4.74343776   0.45974659E-01   0.30292206E-01   0.52507654E+00   0.46408803E+00
       1.39850529       5.47816762   0.45891645E-01   0.31783333E-01   0.49819263E+00   0.52257783E+00
       1.39850529       6.21507705   0.46184151E-01   0.33271468E-01   0.48577310E+00   0.56650450E+00
       1.39850529       6.95449088   0.46547885E-01   0.33909927E-01   0.47906749E+00   0.56107076E+00
       1.39850529       7.69674789   0.46574606E-01   0.34409998E-01   0.47009876E+00   0.56174915E+00
       1.39850529       8.44220315   0.47092723E-01   0.34684520E-01   0.49698197E+00   0.56877958E+00
       1.39850529       9.19123072   0.47471239E-01   0.33933658E-01   0.52465259E+00   0.51996303E+00
