Q20,Q30,Q40
2.162056753990000573e+02,0.000000000000000000e+00,3.902546315647899888e+01
2.169637398583869583e+02,0.000000000000000000e+00,3.930966136639329278e+01
2.177196721760845151e+02,0.000000000000000000e+00,3.959947648464574144e+01
2.184709963989551795e+02,0.000000000000000000e+00,3.990103051735819406e+01
2.192118375183733008e+02,0.000000000000000000e+00,4.022748805829399288e+01
2.199656838138438673e+02,0.000000000000000000e+00,4.052267309602188305e+01
2.207263108259645605e+02,0.000000000000000000e+00,4.079991857502950126e+01
2.214897567788563038e+02,0.000000000000000000e+00,4.106930892212032091e+01
2.222542858327657314e+02,0.000000000000000000e+00,4.133561988358717088e+01
2.230189552103016695e+02,0.000000000000000000e+00,4.160154439831497797e+01
2.237833164853155097e+02,0.000000000000000000e+00,4.186837764830001163e+01
2.245472562171282789e+02,0.000000000000000000e+00,4.213644795148414346e+01
2.253113172436158607e+02,0.000000000000000000e+00,4.240421272134089747e+01
2.260756063967401985e+02,0.000000000000000000e+00,4.267137217507286095e+01
2.268402554104283126e+02,0.000000000000000000e+00,4.293755029557942748e+01
2.276052139137613892e+02,0.000000000000000000e+00,4.320288949487849806e+01
2.283697538597481298e+02,0.000000000000000000e+00,4.346948180676385931e+01
2.291405635542995185e+02,0.000000000000000000e+00,4.371740882586927057e+01
2.299101995723155198e+02,0.000000000000000000e+00,4.396898796322300740e+01
2.306739237225341981e+02,0.000000000000000000e+00,4.423798995586401617e+01
