 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.89272929     -16.27555086       0.00003067       0.00000396       0.00300645       0.00021295
       1.89272929     -15.46717570       0.00013598       0.00002680       0.01664299       0.00286032
       1.89272929     -14.66734929       0.00060312       0.00016523       0.07161700       0.02159448
       1.89272929     -13.87530528       0.00282017       0.00111663       0.26575072       0.15172206
       1.89272929     -13.09035214       0.01027332       0.00536958       0.54484818       0.47806111
       1.89272929     -12.31186171       0.02395360       0.01504103       0.66362817       0.67802540
       1.89272929     -11.53925984       0.03661906       0.02593217       0.63213273       0.69743636
       1.89272929     -10.77201866       0.04277650       0.03182033       0.54353585       0.61448588
       1.89272929     -10.00965004       0.04525832       0.03270444       0.50496263       0.50707026
       1.89272929      -9.25170013       0.04668030       0.03238310       0.51978034       0.46929828
       1.89272929      -8.49774467       0.04678735       0.03293405       0.51574270       0.51912124
       1.89272929      -7.74738504       0.04602356       0.03343551       0.48525423       0.56926337
       1.89272929      -7.00024470       0.04567689       0.03300526       0.47760766       0.56962138
       1.89272929      -6.25596624       0.04579624       0.03200106       0.49569960       0.53419522
       1.89272929      -5.51420866       0.04585999       0.03089581       0.51559218       0.48159439
       1.89272929      -4.77464499       0.04551328       0.03017875       0.52015231       0.45053241
       1.89272929      -4.03696018       0.04445972       0.03018643       0.50595794       0.48257830
       1.89272929      -3.30084915       0.04290874       0.03009695       0.50360875       0.56379716
       1.89272929      -2.56601501       0.04086636       0.02838174       0.54163036       0.63639121
       1.89272929      -1.83216740       0.03735728       0.02460969       0.59055274       0.66286027
       1.89272929      -1.09902095       0.03237800       0.02011064       0.59347160       0.63255062
       1.89272929      -0.36629380       0.02843423       0.01707430       0.54815630       0.57074625
       1.89272929       0.36629380       0.02843423       0.01707430       0.54815630       0.57074625
       1.89272929       1.09902095       0.03237800       0.02011064       0.59347160       0.63255062
       1.89272929       1.83216740       0.03735728       0.02460969       0.59055274       0.66286028
       1.89272929       2.56601501       0.04086636       0.02838174       0.54163036       0.63639121
       1.89272929       3.30084915       0.04290874       0.03009695       0.50360874       0.56379715
       1.89272929       4.03696018       0.04445972       0.03018643       0.50595795       0.48257829
       1.89272929       4.77464499       0.04551328       0.03017875       0.52015232       0.45053242
       1.89272929       5.51420866       0.04585999       0.03089581       0.51559218       0.48159439
       1.89272929       6.25596624       0.04579624       0.03200106       0.49569959       0.53419521
       1.89272929       7.00024470       0.04567689       0.03300526       0.47760765       0.56962139
       1.89272929       7.74738504       0.04602356       0.03343551       0.48525423       0.56926338
       1.89272929       8.49774467       0.04678735       0.03293404       0.51574269       0.51912123
       1.89272929       9.25170013       0.04668030       0.03238309       0.51978033       0.46929826
       1.89272929      10.00965004       0.04525832       0.03270444       0.50496263       0.50707028
       1.89272929      10.77201866       0.04277650       0.03182033       0.54353587       0.61448590
       1.89272929      11.53925984       0.03661906       0.02593217       0.63213275       0.69743637
       1.89272929      12.31186171       0.02395360       0.01504103       0.66362817       0.67802538
       1.89272929      13.09035214       0.01027332       0.00536958       0.54484812       0.47806103
       1.89272929      13.87530528       0.00282017       0.00111663       0.26575063       0.15172199
       1.89272929      14.66734929       0.00060312       0.00016523       0.07161695       0.02159446
       1.89272929      15.46717570       0.00013598       0.00002680       0.01664297       0.00286032
       1.89272929      16.27555086       0.00003067       0.00000396       0.00300644       0.00021295
       1.89272929      17.09332994       0.00000641       0.00000044       0.00057079       0.00000956
       1.89272929      17.92147448       0.00000177       0.00000015       0.00011851       0.00000075
       1.89272929      18.76107443       0.00000047       0.00000003       0.00000752       0.00000000
       1.89272929      19.61337637       0.00000008       0.00000001       0.00000006       0.00000000
       1.89272929      20.47982013       0.00000003       0.00000000       0.00000000       0.00000000
       1.89272929      21.36208714       0.00000002       0.00000001       0.00000000       0.00000000
       1.89272929      22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       1.89272929      23.18243951       0.00000001       0.00000001       0.00000000       0.00000000
       1.89272929      24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       1.89272929      25.09591010       0.00000003       0.00000003       0.00000005       0.00000004
       1.89272929      26.09731983       0.00000002       0.00000002       0.00000012       0.00000008
       1.89272929      27.13606824       0.00000001       0.00000000       0.00000004       0.00000002
       1.89272929      28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929      29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929      30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929      31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929      33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       1.89272929      35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -35.17416063       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -33.38060878       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -31.89853794       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -30.57799629       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       2.39793748     -27.13606824       0.00000000       0.00000000       0.00000003       0.00000002
       2.39793748     -26.09731983       0.00000001       0.00000001       0.00000008       0.00000006
       2.39793748     -25.09591010       0.00000002       0.00000002       0.00000003       0.00000003
       2.39793748     -24.12581636       0.00000001       0.00000001       0.00000000       0.00000000
       2.39793748     -23.18243951       0.00000001       0.00000000       0.00000000       0.00000000
       2.39793748     -22.26216548       0.00000001       0.00000000       0.00000000       0.00000000
       2.39793748     -21.36208714       0.00000002       0.00000001       0.00000000       0.00000000
       2.39793748     -20.47982013       0.00000003       0.00000001       0.00000000       0.00000000
       2.39793748     -19.61337637       0.00000007       0.00000001       0.00000006       0.00000000
       2.39793748     -18.76107443       0.00000039       0.00000002       0.00000571       0.00000000
       2.39793748     -17.92147448       0.00000154       0.00000013       0.00009388       0.00000085
       2.39793748     -17.09332994       0.00000535       0.00000036       0.00046329       0.00000585
       2.39793748     -16.27555086       0.00002483       0.00000297       0.00240162       0.00013374
       2.39793748     -15.46717570       0.00010931       0.00002048       0.01373493       0.00206455
       2.39793748     -14.66734929       0.00046424       0.00011928       0.05798033       0.01540514
       2.39793748     -13.87530528       0.00211324       0.00078257       0.21724158       0.10918019
       2.39793748     -13.09035214       0.00798938       0.00397028       0.49600789       0.40743109
