 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       2.40075120      -7.73296934       0.04895238       0.03238218       0.54035383       0.49049785
       2.40075120      -6.98721922       0.04849488       0.03235337       0.52956400       0.50538726
       2.40075120      -6.24432565       0.04817789       0.03144585       0.52761460       0.47321433
       2.40075120      -5.50394827       0.04746977       0.03053078       0.52168837       0.43830146
       2.40075120      -4.76576072       0.04598283       0.03033196       0.50589067       0.45549088
       2.40075120      -4.02944854       0.04389151       0.03053104       0.50057651       0.53670978
       2.40075120      -3.29470721       0.04148681       0.02946317       0.53589945       0.63216415
       2.40075120      -2.56124038       0.03793308       0.02571657       0.60081566       0.68676563
       2.40075120      -1.82875825       0.03193264       0.01993447       0.63685098       0.67954950
       2.40075120      -1.09697598       0.02466309       0.01431826       0.59563412       0.59227531
       2.40075120      -0.36561223       0.01965728       0.01097866       0.49404667       0.45791375
       2.40075120       0.36561223       0.01965728       0.01097866       0.49404667       0.45791375
       2.40075120       1.09697598       0.02466309       0.01431826       0.59563411       0.59227530
       2.40075120       1.82875825       0.03193264       0.01993447       0.63685098       0.67954950
       2.40075120       2.56124038       0.03793308       0.02571657       0.60081566       0.68676564
       2.40075120       3.29470721       0.04148681       0.02946317       0.53589946       0.63216416
       2.40075120       4.02944854       0.04389151       0.03053104       0.50057651       0.53670979
       2.40075120       4.76576072       0.04598283       0.03033196       0.50589067       0.45549088
       2.40075120       5.50394827       0.04746977       0.03053078       0.52168836       0.43830146
