 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.41222744      -7.54790101       0.04647220       0.03211271       0.49784335       0.52305369
       1.41222744      -6.81999846       0.04607207       0.03170446       0.48823512       0.53555996
       1.41222744      -6.09488410       0.04575206       0.03130765       0.48033262       0.53799188
       1.41222744      -5.37222571       0.04488439       0.03147691       0.45549489       0.57009370
       1.41222744      -4.65170474       0.04471644       0.03118121       0.46147810       0.57759921
       1.41222744      -3.93301426       0.04532972       0.02998326       0.49690562       0.52535053
       1.41222744      -3.21585703       0.04538297       0.02911152       0.50254855       0.47508598
       1.41222744      -2.49994381       0.04532072       0.02927334       0.49696949       0.48084501
       1.41222744      -1.78499172       0.04595792       0.02953893       0.52258419       0.50061914
       1.41222744      -1.07072274       0.04598978       0.02911408       0.53877271       0.48171586
       1.41222744      -0.35686226       0.04481186       0.02857081       0.51330212       0.44535573
       1.41222744       0.35686226       0.04447861       0.02880543       0.49924066       0.44367742
       1.41222744       1.07072274       0.04593874       0.02961096       0.52775140       0.47072497
       1.41222744       1.78499172       0.04704555       0.03000473       0.54886448       0.47940274
       1.41222744       2.49994381       0.04624676       0.02970370       0.53331817       0.46114806
       1.41222744       3.21585703       0.04506219       0.02939499       0.51063538       0.44841440
       1.41222744       3.93301426       0.04549434       0.02967514       0.52116682       0.45692970
       1.41222744       4.65170474       0.04674218       0.03049013       0.54265483       0.47407915
       1.41222744       5.37222571       0.04688955       0.03148124       0.53298017       0.49199427
       1.41222744       6.09488410       0.04630303       0.03216970       0.50989746       0.50318345
       1.41222744       6.81999846       0.04665205       0.03221617       0.52166368       0.48842471
       1.41222744       7.54790101       0.04757295       0.03227353       0.54562566       0.46924811
       1.41222744       8.27893996       0.04787446       0.03302487       0.53955870       0.48032182
       1.41222744       9.01348214       0.04803863       0.03364582       0.53026268       0.48861230
       1.41222744       9.75191594       0.04811155       0.03345190       0.53257508       0.46707519
       1.41222744      10.49465466       0.04664888       0.03334633       0.52013125       0.48589537
       1.41222744      11.24214048       0.04337035       0.03279533       0.52697104       0.58933919
       1.41222744      11.99484896       0.03774227       0.02832804       0.60336943       0.70476130
       1.41222744      12.75329438       0.02706208       0.01838544       0.68260311       0.74431859
       1.41222744      13.51803611       0.01360178       0.00780689       0.66222380       0.65354144
       1.41222744      14.28968613       0.00449928       0.00201243       0.48178755       0.36082365
       1.41222744      15.06891816       0.00110117       0.00034385       0.21773707       0.08540923
       1.41222744      15.85647881       0.00026213       0.00005537       0.07663234       0.01471850
       1.41222744      16.65320126       0.00006702       0.00000982       0.02215089       0.00184086
       1.41222744      17.46002226       0.00001629       0.00000137       0.00511781       0.00009814
       1.41222744      18.27800372       0.00000429       0.00000024       0.00191785       0.00000804
       1.41222744      19.10836011       0.00000131       0.00000008       0.00039376       0.00000049
       1.41222744      19.95249420       0.00000032       0.00000001       0.00001206       0.00000000
       1.41222744      20.81204409       0.00000007       0.00000000       0.00000025       0.00000000
       1.41222744      21.68894671       0.00000004       0.00000001       0.00000007       0.00000000
       1.41222744      22.58552501       0.00000001       0.00000001       0.00000000       0.00000000
       1.41222744      23.50461126       0.00000001       0.00000001       0.00000000       0.00000000
       1.41222744      24.44972648       0.00000002       0.00000002       0.00000007       0.00000023
       1.41222744      25.42535135       0.00000001       0.00000001       0.00000022       0.00000056
       1.41222744      26.43735348       0.00000000       0.00000000       0.00000009       0.00000020
       1.41222744      27.49369957       0.00000000       0.00000000       0.00000001       0.00000002
       1.41222744      28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744      29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744      31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744      32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       1.41222744      34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -34.26847654       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -32.52110608       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -31.07719643       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -29.79065683       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -28.60572901       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -27.49369957       0.00000000       0.00000000       0.00000000       0.00000000
       1.92508306     -26.43735348       0.00000000       0.00000000       0.00000006       0.00000004
       1.92508306     -25.42535135       0.00000001       0.00000001       0.00000028       0.00000018
       1.92508306     -24.44972648       0.00000003       0.00000002       0.00000030       0.00000017
       1.92508306     -23.50461126       0.00000002       0.00000001       0.00000003       0.00000001
       1.92508306     -22.58552501       0.00000001       0.00000000       0.00000000       0.00000000
       1.92508306     -21.68894671       0.00000001       0.00000000       0.00000000       0.00000000
       1.92508306     -20.81204409       0.00000003       0.00000000       0.00000001       0.00000000
       1.92508306     -19.95249420       0.00000009       0.00000001       0.00000036       0.00000000
       1.92508306     -19.10836011       0.00000018       0.00000000       0.00000391       0.00000000
       1.92508306     -18.27800372       0.00000059       0.00000001       0.00004752       0.00000000
       1.92508306     -17.46002226       0.00000221       0.00000008       0.00116463       0.00000041
       1.92508306     -16.65320126       0.00000671       0.00000027       0.00493906       0.00001200
       1.92508306     -15.85647881       0.00002208       0.00000128       0.00992341       0.00010818
       1.92508306     -15.06891816       0.00008083       0.00000889       0.02878182       0.00110500
       1.92508306     -14.28968613       0.00028797       0.00004922       0.08282186       0.00818886
       1.92508306     -13.51803611       0.00108619       0.00028528       0.20305281       0.04975916
       1.92508306     -12.75329438       0.00410570       0.00161752       0.42930852       0.24652923
       1.92508306     -11.99484896       0.01216969       0.00639608       0.61583638       0.55248606
       1.92508306     -11.24214048       0.02478980       0.01576337       0.66304873       0.69797133
       1.92508306     -10.49465466       0.03598651       0.02565105       0.61293729       0.70041812
       1.92508306      -9.75191594       0.04237035       0.03109714       0.54416536       0.61871974
       1.92508306      -9.01348214       0.04548266       0.03213280       0.51679042       0.51453046
