 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.39937348      19.38543533       0.00000008       0.00000001       0.00000008       0.00000000
       1.39937348      20.24180953       0.00000004       0.00000001       0.00000001       0.00000000
       1.39937348      21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       1.39937348      22.00344098       0.00000002       0.00000001       0.00000000       0.00000000
       1.39937348      22.91301985       0.00000001       0.00000001       0.00000000       0.00000000
       1.39937348      23.84543303       0.00000003       0.00000002       0.00000000       0.00000000
       1.39937348      24.80425263       0.00000005       0.00000004       0.00000019       0.00000014
       1.39937348      25.79402426       0.00000003       0.00000002       0.00000034       0.00000020
       1.39937348      26.82070063       0.00000001       0.00000000       0.00000010       0.00000005
       1.39937348      27.89236397       0.00000000       0.00000000       0.00000001       0.00000000
       1.39937348      29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348      30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348      31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348      32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       1.39937348      34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114     -27.89236397       0.00000000       0.00000000       0.00000001       0.00000000
       1.90756114     -26.82070063       0.00000000       0.00000000       0.00000008       0.00000004
       1.90756114     -25.79402426       0.00000002       0.00000001       0.00000026       0.00000019
       1.90756114     -24.80425263       0.00000004       0.00000003       0.00000014       0.00000015
       1.90756114     -23.84543303       0.00000002       0.00000002       0.00000000       0.00000000
       1.90756114     -22.91301985       0.00000001       0.00000001       0.00000000       0.00000000
       1.90756114     -22.00344098       0.00000001       0.00000001       0.00000000       0.00000000
       1.90756114     -21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       1.90756114     -20.24180953       0.00000004       0.00000001       0.00000001       0.00000000
       1.90756114     -19.38543533       0.00000007       0.00000001       0.00000009       0.00000000
       1.90756114     -18.54303860       0.00000035       0.00000001       0.00000204       0.00000000
       1.90756114     -17.71319624       0.00000145       0.00000012       0.00008596       0.00000061
       1.90756114     -16.89467616       0.00000478       0.00000028       0.00044983       0.00000412
       1.90756114     -16.08640107       0.00002100       0.00000209       0.00186131       0.00008625
       1.90756114     -15.28742062       0.00009295       0.00001583       0.01086988       0.00142471
       1.90756114     -14.49688956       0.00038962       0.00009228       0.04654892       0.01077060
       1.90756114     -13.71405046       0.00178104       0.00061600       0.18005085       0.08094243
       1.90756114     -12.93821982       0.00709669       0.00337929       0.45717653       0.35859139
       1.90756114     -12.16877678       0.01902129       0.01121282       0.63793983       0.63128822
       1.90756114     -11.40515387       0.03292484       0.02238330       0.64942892       0.70605756
       1.90756114     -10.64682935       0.04129620       0.03033205       0.56843339       0.65386644
       1.90756114      -9.89332076       0.04466845       0.03260152       0.50756060       0.54299646
       1.90756114      -9.14417952       0.04645187       0.03226975       0.51298032       0.46930520
       1.90756114      -8.39898632       0.04700944       0.03249634       0.52240552       0.49512353
       1.90756114      -7.65734715       0.04636384       0.03318878       0.49727852       0.55881582
       1.90756114      -6.91888986       0.04574595       0.03302339       0.47820860       0.57487293
       1.90756114      -6.18326120       0.04564033       0.03208496       0.48608227       0.54896795
       1.90756114      -5.45012410       0.04570537       0.03096338       0.50529900       0.50509510
       1.90756114      -4.71915543       0.04567563       0.02998910       0.52170135       0.46106191
       1.90756114      -3.99004379       0.04508706       0.02961471       0.51602484       0.45535555
       1.90756114      -3.26248763       0.04395015       0.02979019       0.49946474       0.50799135
       1.90756114      -2.53619352       0.04273203       0.02939550       0.51431484       0.58378224
       1.90756114      -1.81087447       0.04085111       0.02747713       0.55454281       0.63088239
       1.90756114      -1.08624844       0.03762392       0.02458460       0.56348868       0.62921669
       1.90756114      -0.36203684       0.03466839       0.02240149       0.53123343       0.59911742
       1.90756114       0.36203684       0.03466839       0.02240149       0.53123343       0.59911743
       1.90756114       1.08624844       0.03762392       0.02458460       0.56348869       0.62921671
       1.90756114       1.81087447       0.04085111       0.02747714       0.55454282       0.63088243
       1.90756114       2.53619352       0.04273203       0.02939550       0.51431485       0.58378227
       1.90756114       3.26248763       0.04395015       0.02979019       0.49946473       0.50799135
       1.90756114       3.99004379       0.04508706       0.02961471       0.51602485       0.45535556
       1.90756114       4.71915543       0.04567563       0.02998910       0.52170137       0.46106191
       1.90756114       5.45012410       0.04570537       0.03096337       0.50529901       0.50509505
       1.90756114       6.18326120       0.04564033       0.03208496       0.48608228       0.54896791
       1.90756114       6.91888986       0.04574595       0.03302340       0.47820864       0.57487298
       1.90756114       7.65734715       0.04636384       0.03318878       0.49727855       0.55881590
       1.90756114       8.39898632       0.04700944       0.03249634       0.52240551       0.49512354
       1.90756114       9.14417952       0.04645187       0.03226975       0.51298029       0.46930518
       1.90756114       9.89332076       0.04466844       0.03260152       0.50756060       0.54299647
       1.90756114      10.64682935       0.04129620       0.03033205       0.56843342       0.65386646
       1.90756114      11.40515387       0.03292483       0.02238330       0.64942893       0.70605754
       1.90756114      12.16877678       0.01902128       0.01121281       0.63793979       0.63128812
       1.90756114      12.93821982       0.00709669       0.00337928       0.45717642       0.35859121
       1.90756114      13.71405046       0.00178103       0.00061600       0.18005075       0.08094234
       1.90756114      14.49688956       0.00038962       0.00009228       0.04654888       0.01077059
       1.90756114      15.28742062       0.00009295       0.00001583       0.01086987       0.00142471
       1.90756114      16.08640107       0.00002100       0.00000209       0.00186131       0.00008625
       1.90756114      16.89467616       0.00000478       0.00000028       0.00044983       0.00000412
       1.90756114      17.71319624       0.00000145       0.00000012       0.00008596       0.00000061
       1.90756114      18.54303860       0.00000035       0.00000001       0.00000204       0.00000000
       1.90756114      19.38543533       0.00000007       0.00000001       0.00000009       0.00000000
       1.90756114      20.24180953       0.00000004       0.00000001       0.00000001       0.00000000
       1.90756114      21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       1.90756114      22.00344098       0.00000001       0.00000001       0.00000000       0.00000000
       1.90756114      22.91301985       0.00000001       0.00000001       0.00000000       0.00000000
       1.90756114      23.84543303       0.00000002       0.00000002       0.00000000       0.00000000
       1.90756114      24.80425263       0.00000004       0.00000003       0.00000014       0.00000015
       1.90756114      25.79402426       0.00000002       0.00000001       0.00000026       0.00000019
       1.90756114      26.82070063       0.00000000       0.00000000       0.00000008       0.00000004
       1.90756114      27.89236397       0.00000000       0.00000000       0.00000001       0.00000000
       1.90756114      29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114      30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114      31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114      32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       1.90756114      34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -34.76537662       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -32.99266892       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -31.52782228       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -30.22262759       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -29.02051806       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -27.89236397       0.00000000       0.00000000       0.00000000       0.00000000
       2.41672826     -26.82070063       0.00000000       0.00000000       0.00000005       0.00000003
       2.41672826     -25.79402426       0.00000001       0.00000001       0.00000015       0.00000015
       2.41672826     -24.80425263       0.00000002       0.00000002       0.00000006       0.00000010
       2.41672826     -23.84543303       0.00000001       0.00000001       0.00000000       0.00000000
       2.41672826     -22.91301985       0.00000001       0.00000000       0.00000000       0.00000000
       2.41672826     -22.00344098       0.00000001       0.00000000       0.00000000       0.00000000
       2.41672826     -21.11382309       0.00000002       0.00000001       0.00000000       0.00000000
       2.41672826     -20.24180953       0.00000003       0.00000001       0.00000001       0.00000000
       2.41672826     -19.38543533       0.00000006       0.00000000       0.00000008       0.00000000
       2.41672826     -18.54303860       0.00000030       0.00000001       0.00000173       0.00000000
       2.41672826     -17.71319624       0.00000126       0.00000010       0.00006506       0.00000045
       2.41672826     -16.89467616       0.00000410       0.00000024       0.00038510       0.00000285
       2.41672826     -16.08640107       0.00001730       0.00000159       0.00159067       0.00005461
       2.41672826     -15.28742062       0.00007594       0.00001221       0.00911873       0.00101529
       2.41672826     -14.49688956       0.00030871       0.00006897       0.03896551       0.00810925
       2.41672826     -13.71405046       0.00135875       0.00043866       0.14849717       0.05972869
       2.41672826     -12.93821982       0.00550762       0.00248163       0.40835978       0.29741943
       2.41672826     -12.16877678       0.01573329       0.00890293       0.61876057       0.59581725
       2.41672826     -11.40515387       0.02943460       0.01940963       0.66243360       0.70671336
       2.41672826     -10.64682935       0.03925068       0.02843091       0.59981345       0.68313308
       2.41672826      -9.89332076       0.04362669       0.03224256       0.52614974       0.58780382
       2.41672826      -9.14417952       0.04576712       0.03249892       0.51033769       0.49367214
       2.41672826      -8.39898632       0.04696874       0.03222232       0.52600310       0.46511109
       2.41672826      -7.65734715       0.04714643       0.03234503       0.52863342       0.48832292
       2.41672826      -6.91888986       0.04678486       0.03219024       0.52086075       0.50265632
       2.41672826      -6.18326120       0.04638572       0.03154777       0.51734981       0.48878973
       2.41672826      -5.45012410       0.04595982       0.03083705       0.51661933       0.46835243
       2.41672826      -4.71915543       0.04531325       0.03039294       0.51348574       0.46800779
       2.41672826      -3.99004379       0.04421032       0.03020090       0.50671425       0.50486360
       2.41672826      -3.26248763       0.04270357       0.02966185       0.51291455       0.57152964
       2.41672826      -2.53619352       0.04071291       0.02780359       0.54960278       0.63381938
       2.41672826      -1.81087447       0.03746129       0.02433755       0.59209488       0.65841492
       2.41672826      -1.08624844       0.03292581       0.02033191       0.58936474       0.63002827
       2.41672826      -0.36203684       0.02931073       0.01763244       0.54232708       0.57292947
       2.41672826       0.36203684       0.02931073       0.01763244       0.54232708       0.57292948
       2.41672826       1.08624844       0.03292581       0.02033191       0.58936475       0.63002830
       2.41672826       1.81087447       0.03746129       0.02433755       0.59209489       0.65841495
       2.41672826       2.53619352       0.04071291       0.02780359       0.54960279       0.63381940
       2.41672826       3.26248763       0.04270357       0.02966185       0.51291455       0.57152965
       2.41672826       3.99004379       0.04421032       0.03020090       0.50671426       0.50486363
       2.41672826       4.71915543       0.04531324       0.03039294       0.51348574       0.46800781
       2.41672826       5.45012410       0.04595982       0.03083705       0.51661930       0.46835240
       2.41672826       6.18326120       0.04638572       0.03154777       0.51734979       0.48878970
