Q20,Q30,Q40
252.74,13.87,112.00
252.81,14.17,112.00
252.94,14.45,112.00
252.95,14.47,112.00
253.11,14.77,112.00
253.39,15.08,112.00
253.94,15.38,112.00
254.90,15.63,112.00
256.86,15.43,112.00
257.00,15.38,112.00
257.66,15.08,112.00
258.13,14.77,112.00
258.47,14.47,112.00
258.72,14.17,112.00
258.82,14.01,112.00
258.94,13.87,112.00
259.11,13.57,112.00
259.20,13.27,112.00
259.22,12.96,112.00
259.13,12.66,112.00
258.82,12.38,112.00
258.78,12.36,112.00
256.86,12.15,112.00
254.90,12.19,112.00
347.06,35.09,112.00
348.09,35.28,112.00
349.02,35.45,112.00
349.24,35.58,112.00
349.61,35.88,112.00
349.81,36.18,112.00
349.84,36.48,112.00
349.72,36.78,112.00
349.45,37.09,112.00
349.02,37.39,112.00
349.02,37.39,112.00
347.14,37.69,112.00
347.06,37.70,112.00
346.98,37.69,112.00
345.87,37.39,112.00
345.31,37.09,112.00
345.10,36.87,112.00
345.02,36.78,112.00
344.92,36.48,112.00
344.95,36.18,112.00
345.10,35.92,112.00
345.12,35.88,112.00
345.53,35.58,112.00
346.27,35.28,112.00
347.06,35.09,112.00
284.53,0.00,113.00
284.57,0.30,113.00
284.62,0.60,113.00
284.69,0.90,113.00
284.76,1.21,113.00
284.84,1.51,113.00
284.93,1.81,113.00
285.03,2.11,113.00
285.13,2.41,113.00
285.24,2.71,113.00
285.35,3.02,113.00
285.48,3.32,113.00
285.60,3.62,113.00
285.73,3.92,113.00
285.86,4.22,113.00
286.00,4.52,113.00
286.13,4.82,113.00
286.27,5.12,113.00
286.28,5.13,113.00
286.45,5.43,113.00
286.62,5.73,113.00
286.81,6.03,113.00
287.01,6.33,113.00
287.22,6.63,113.00
287.45,6.93,113.00
287.69,7.24,113.00
287.96,7.54,113.00
288.24,7.83,113.00
288.24,7.84,113.00
288.59,8.14,113.00
288.91,8.44,113.00
289.22,8.74,113.00
289.50,9.05,113.00
289.76,9.35,113.00
290.01,9.65,113.00
290.20,9.88,113.00
290.25,9.95,113.00
290.50,10.25,113.00
290.76,10.55,113.00
291.03,10.85,113.00
291.32,11.16,113.00
291.67,11.46,113.00
292.08,11.76,113.00
292.16,11.80,113.00
292.85,12.06,113.00
293.80,12.36,113.00
294.12,12.45,113.00
295.21,12.66,113.00
296.08,12.83,113.00
296.90,12.96,113.00
298.04,13.16,113.00
298.62,13.27,113.00
299.98,13.57,113.00
300.00,13.57,113.00
300.78,13.87,113.00
301.33,14.17,113.00
301.72,14.47,113.00
301.96,14.74,113.00
301.99,14.77,113.00
302.18,15.08,113.00
302.29,15.38,113.00
302.34,15.68,113.00
302.34,15.98,113.00
302.29,16.28,113.00
302.18,16.58,113.00
302.03,16.88,113.00
301.96,17.00,113.00
301.83,17.19,113.00
301.55,17.49,113.00
301.20,17.79,113.00
300.76,18.09,113.00
300.21,18.39,113.00
300.00,18.49,113.00
299.16,18.69,113.00
298.04,18.92,113.00
297.21,18.99,113.00
296.08,19.09,113.00
294.12,19.20,113.00
292.16,19.28,113.00
291.32,19.30,113.00
290.20,19.33,113.00
288.24,19.46,113.00
287.10,19.60,113.00
286.27,19.69,113.00
284.31,19.85,113.00
283.65,19.90,113.00
282.74,20.20,113.00
282.46,20.50,113.00
282.35,20.62,113.00
282.24,20.80,113.00
282.03,21.11,113.00
281.79,21.41,113.00
281.50,21.71,113.00
281.16,22.01,113.00
280.74,22.31,113.00
280.39,22.52,113.00
280.14,22.61,113.00
279.34,22.91,113.00
278.65,23.22,113.00
278.43,23.33,113.00
278.08,23.52,113.00
277.68,23.82,113.00
277.41,24.12,113.00
277.22,24.42,113.00
277.09,24.72,113.00
277.00,25.03,113.00
276.95,25.33,113.00
276.91,25.63,113.00
276.90,25.93,113.00
276.91,26.23,113.00
276.94,26.53,113.00
276.98,26.83,113.00
277.03,27.14,113.00
277.09,27.44,113.00
277.17,27.74,113.00
277.26,28.04,113.00
277.35,28.34,113.00
277.45,28.64,113.00
277.55,28.94,113.00
277.64,29.25,113.00
277.73,29.55,113.00
277.82,29.85,113.00
277.90,30.15,113.00
277.97,30.45,113.00
278.02,30.75,113.00
278.07,31.06,113.00
278.10,31.36,113.00
278.11,31.66,113.00
278.11,31.96,113.00
278.08,32.26,113.00
278.03,32.56,113.00
277.95,32.86,113.00
277.86,33.17,113.00
277.74,33.47,113.00
277.60,33.77,113.00
277.43,34.07,113.00
277.25,34.37,113.00
277.04,34.67,113.00
276.82,34.97,113.00
276.59,35.28,113.00
276.47,35.44,113.00
276.37,35.58,113.00
276.18,35.88,113.00
276.01,36.18,113.00
275.88,36.48,113.00
275.79,36.78,113.00
275.72,37.09,113.00
275.68,37.39,113.00
275.66,37.69,113.00
275.67,37.99,113.00
275.69,38.29,113.00
275.73,38.59,113.00
275.77,38.89,113.00
275.83,39.20,113.00
275.89,39.50,113.00
275.95,39.80,113.00
276.01,40.10,113.00
276.07,40.40,113.00
276.13,40.70,113.00
276.22,41.01,113.00
276.32,41.31,113.00
276.46,41.61,113.00
276.47,41.63,113.00
276.65,41.91,113.00
276.89,42.21,113.00
277.22,42.51,113.00
277.63,42.81,113.00
278.15,43.12,113.00
278.43,43.25,113.00
278.89,43.42,113.00
279.93,43.72,113.00
280.39,43.83,113.00
281.54,44.02,113.00
282.35,44.13,113.00
284.19,44.32,113.00
284.31,44.33,113.00
286.27,44.51,113.00
287.61,44.62,113.00
288.24,44.68,113.00
290.20,44.78,113.00
292.16,44.78,113.00
294.12,44.72,113.00
296.08,44.76,113.00
297.73,44.92,113.00
298.04,44.95,113.00
300.00,45.10,113.00
301.96,45.16,113.00
303.92,45.17,113.00
305.88,45.21,113.00
306.18,45.23,113.00
307.84,45.30,113.00
309.80,45.41,113.00
311.76,45.53,113.00
311.77,45.53,113.00
313.73,45.66,113.00
315.69,45.81,113.00
315.90,45.83,113.00
317.65,45.99,113.00
319.61,46.12,113.00
321.57,46.12,113.00
323.53,45.93,113.00
323.99,45.83,113.00
325.49,45.53,113.00
325.51,45.53,113.00
326.65,45.23,113.00
327.45,45.03,113.00
327.76,44.92,113.00
328.64,44.62,113.00
329.41,44.35,113.00
329.47,44.32,113.00
330.05,44.02,113.00
330.61,43.72,113.00
331.18,43.42,113.00
331.37,43.31,113.00
331.68,43.12,113.00
332.17,42.81,113.00
332.68,42.51,113.00
333.22,42.21,113.00
333.33,42.15,113.00
333.82,41.91,113.00
334.43,41.61,113.00
335.06,41.31,113.00
335.29,41.19,113.00
335.72,41.01,113.00
336.35,40.70,113.00
336.92,40.40,113.00
337.25,40.22,113.00
337.57,40.10,113.00
338.30,39.80,113.00
338.98,39.50,113.00
339.22,39.39,113.00
340.31,39.50,113.00
341.18,39.62,113.00
341.38,39.80,113.00
341.67,40.10,113.00
341.91,40.40,113.00
342.13,40.70,113.00
342.33,41.01,113.00
342.51,41.31,113.00
342.68,41.61,113.00
342.84,41.91,113.00
342.98,42.21,113.00
343.11,42.51,113.00
343.14,42.61,113.00
343.22,42.81,113.00
343.29,43.12,113.00
343.28,43.42,113.00
343.14,43.72,113.00
343.14,43.72,113.00
342.90,44.02,113.00
342.50,44.32,113.00
341.92,44.62,113.00
341.21,44.92,113.00
341.18,44.94,113.00
340.91,45.23,113.00
340.70,45.53,113.00
340.56,45.83,113.00
340.50,46.13,113.00
340.53,46.43,113.00
340.65,46.73,113.00
340.88,47.04,113.00
341.18,47.29,113.00
341.59,47.34,113.00
343.14,47.46,113.00
345.01,47.64,113.00
345.10,47.64,113.00
347.06,47.94,113.00
347.08,47.94,113.00
349.02,48.23,113.00
349.05,48.24,113.00
349.92,48.54,113.00
350.33,48.84,113.00
350.55,49.15,113.00
350.69,49.45,113.00
350.78,49.75,113.00
350.83,50.05,113.00
350.86,50.35,113.00
350.88,50.65,113.00
350.89,50.95,113.00
350.88,51.26,113.00
350.86,51.56,113.00
350.83,51.86,113.00
350.78,52.16,113.00
350.72,52.46,113.00
350.63,52.76,113.00
350.52,53.07,113.00
350.37,53.37,113.00
350.18,53.67,113.00
349.92,53.97,113.00
349.57,54.27,113.00
349.07,54.57,113.00
349.02,54.60,113.00
347.88,54.87,113.00
347.06,55.03,113.00
345.10,55.11,113.00
343.14,55.17,113.00
343.11,55.18,113.00
341.18,55.33,113.00
339.27,55.48,113.00
339.22,55.48,113.00
337.25,55.65,113.00
335.94,55.78,113.00
335.29,55.87,113.00
334.01,56.08,113.00
333.33,56.24,113.00
332.83,56.38,113.00
332.01,56.68,113.00
331.40,56.98,113.00
331.37,57.01,113.00
330.94,57.29,113.00
330.59,57.59,113.00
330.31,57.89,113.00
330.11,58.19,113.00
329.96,58.49,113.00
329.86,58.79,113.00
329.81,59.10,113.00
329.79,59.40,113.00
329.80,59.70,113.00
329.82,60.00,113.00
317.76,0.00,113.00
317.75,0.30,113.00
317.75,0.60,113.00
317.73,0.90,113.00
317.72,1.21,113.00
317.70,1.51,113.00
317.67,1.81,113.00
317.65,1.96,113.00
317.60,2.11,113.00
317.47,2.41,113.00
317.22,2.71,113.00
316.64,3.02,113.00
315.69,3.21,113.00
314.57,3.32,113.00
313.73,3.45,113.00
313.15,3.62,113.00
312.70,3.92,113.00
312.53,4.22,113.00
312.48,4.52,113.00
312.49,4.82,113.00
312.54,5.13,113.00
312.63,5.43,113.00
312.74,5.73,113.00
312.88,6.03,113.00
313.03,6.33,113.00
313.20,6.63,113.00
313.39,6.93,113.00
313.58,7.24,113.00
313.73,7.47,113.00
313.76,7.54,113.00
313.88,7.84,113.00
313.96,8.14,113.00
314.00,8.44,113.00
313.98,8.74,113.00
313.91,9.05,113.00
313.78,9.35,113.00
313.73,9.42,113.00
313.47,9.65,113.00
313.00,9.95,113.00
312.37,10.25,113.00
311.76,10.49,113.00
309.80,10.55,113.00
309.13,10.25,113.00
308.77,9.95,113.00
308.56,9.65,113.00
308.43,9.35,113.00
308.34,9.05,113.00
308.27,8.74,113.00
308.21,8.44,113.00
308.16,8.14,113.00
308.10,7.84,113.00
308.05,7.54,113.00
307.98,7.24,113.00
307.90,6.93,113.00
307.84,6.75,113.00
307.77,6.63,113.00
307.57,6.33,113.00
307.35,6.03,113.00
307.09,5.73,113.00
306.82,5.43,113.00
306.53,5.13,113.00
306.24,4.82,113.00
305.95,4.52,113.00
305.88,4.45,113.00
305.70,4.22,113.00
305.53,3.92,113.00
305.41,3.62,113.00
305.34,3.32,113.00
305.30,3.02,113.00
305.28,2.71,113.00
305.28,2.41,113.00
305.29,2.11,113.00
305.30,1.81,113.00
305.33,1.51,113.00
305.35,1.21,113.00
305.38,0.90,113.00
305.40,0.60,113.00
305.43,0.30,113.00
305.44,0.00,113.00
339.25,0.00,113.00
339.30,0.30,113.00
339.35,0.60,113.00
339.41,0.90,113.00
339.46,1.21,113.00
339.50,1.51,113.00
339.53,1.81,113.00
339.54,2.11,113.00
339.53,2.41,113.00
339.50,2.71,113.00
339.43,3.02,113.00
339.32,3.32,113.00
339.22,3.52,113.00
339.01,3.62,113.00
338.17,3.92,113.00
337.25,4.18,113.00
336.82,3.92,113.00
336.48,3.62,113.00
336.25,3.32,113.00
336.11,3.02,113.00
336.03,2.71,113.00
336.01,2.41,113.00
336.02,2.11,113.00
336.07,1.81,113.00
336.15,1.51,113.00
336.24,1.21,113.00
336.35,0.90,113.00
336.47,0.60,113.00
336.58,0.30,113.00
336.68,0.00,113.00
254.90,0.81,113.00
254.59,0.90,113.00
253.96,1.21,113.00
253.61,1.51,113.00
253.40,1.81,113.00
253.28,2.11,113.00
253.23,2.41,113.00
253.23,2.71,113.00
253.33,3.02,113.00
253.58,3.32,113.00
254.34,3.62,113.00
254.90,3.70,113.00
256.86,3.73,113.00
257.82,3.62,113.00
258.64,3.32,113.00
258.82,3.13,113.00
258.94,3.02,113.00
259.07,2.71,113.00
259.10,2.41,113.00
259.03,2.11,113.00
258.89,1.81,113.00
258.82,1.73,113.00
258.67,1.51,113.00
258.31,1.21,113.00
257.62,0.90,113.00
256.86,0.72,113.00
254.90,0.81,113.00
250.98,5.19,113.00
250.05,5.43,113.00
249.31,5.73,113.00
249.02,5.89,113.00
248.92,6.03,113.00
248.74,6.33,113.00
248.62,6.63,113.00
248.53,6.93,113.00
248.47,7.24,113.00
248.43,7.54,113.00
248.41,7.84,113.00
248.41,8.14,113.00
248.43,8.44,113.00
248.47,8.74,113.00
248.53,9.05,113.00
248.61,9.35,113.00
248.73,9.65,113.00
248.90,9.95,113.00
249.02,10.10,113.00
249.24,10.25,113.00
249.82,10.55,113.00
250.67,10.85,113.00
250.98,10.94,113.00
251.04,10.85,113.00
251.18,10.55,113.00
251.27,10.25,113.00
251.33,9.95,113.00
251.37,9.65,113.00
251.39,9.35,113.00
251.41,9.05,113.00
251.43,8.74,113.00
251.44,8.44,113.00
251.44,8.14,113.00
251.44,7.84,113.00
251.43,7.54,113.00
251.42,7.24,113.00
251.40,6.93,113.00
251.38,6.63,113.00
251.34,6.33,113.00
251.29,6.03,113.00
251.22,5.73,113.00
251.11,5.43,113.00
250.98,5.19,113.00
260.78,5.64,113.00
260.76,5.73,113.00
260.71,6.03,113.00
260.67,6.33,113.00
260.64,6.63,113.00
260.62,6.93,113.00
260.60,7.24,113.00
260.59,7.54,113.00
260.58,7.84,113.00
260.57,8.14,113.00
260.56,8.44,113.00
260.56,8.74,113.00
260.56,9.05,113.00
260.56,9.35,113.00
260.56,9.65,113.00
260.57,9.95,113.00
260.58,10.25,113.00
260.61,10.55,113.00
260.66,10.85,113.00
260.76,11.16,113.00
260.78,11.19,113.00
260.84,11.16,113.00
261.31,10.85,113.00
261.82,10.55,113.00
262.40,10.25,113.00
262.75,10.09,113.00
262.86,9.95,113.00
263.07,9.65,113.00
263.23,9.35,113.00
263.36,9.05,113.00
263.45,8.74,113.00
263.52,8.44,113.00
263.57,8.14,113.00
263.59,7.84,113.00
263.60,7.54,113.00
263.58,7.24,113.00
263.54,6.93,113.00
263.47,6.63,113.00
263.37,6.33,113.00
263.22,6.03,113.00
262.99,5.73,113.00
262.75,5.51,113.00
260.78,5.64,113.00
254.90,12.21,113.00
253.81,12.36,113.00
253.19,12.66,113.00
252.97,12.96,113.00
252.94,13.06,113.00
252.85,13.27,113.00
252.80,13.57,113.00
252.82,13.87,113.00
252.90,14.17,113.00
252.94,14.25,113.00
253.02,14.47,113.00
253.19,14.77,113.00
253.50,15.08,113.00
254.09,15.38,113.00
254.90,15.59,113.00
256.86,15.41,113.00
256.94,15.38,113.00
257.65,15.08,113.00
258.16,14.77,113.00
258.54,14.47,113.00
258.82,14.17,113.00
258.83,14.17,113.00
259.11,13.87,113.00
259.31,13.57,113.00
259.44,13.27,113.00
259.50,12.96,113.00
259.49,12.66,113.00
259.29,12.36,113.00
258.82,12.18,113.00
256.86,12.14,113.00
254.90,12.21,113.00
280.39,13.95,113.00
279.74,14.17,113.00
278.98,14.47,113.00
278.43,14.74,113.00
278.40,14.77,113.00
278.18,15.08,113.00
278.01,15.38,113.00
277.87,15.68,113.00
277.78,15.98,113.00
277.72,16.28,113.00
277.69,16.58,113.00
277.68,16.88,113.00
277.70,17.19,113.00
277.75,17.49,113.00
277.83,17.79,113.00
277.95,18.09,113.00
278.12,18.39,113.00
278.35,18.69,113.00
278.43,18.78,113.00
278.89,18.99,113.00
279.64,19.30,113.00
280.39,19.56,113.00
282.24,19.30,113.00
282.35,19.20,113.00
282.45,18.99,113.00
282.54,18.69,113.00
282.59,18.39,113.00
282.62,18.09,113.00
282.63,17.79,113.00
282.63,17.49,113.00
282.63,17.19,113.00
282.61,16.88,113.00
282.58,16.58,113.00
282.53,16.28,113.00
282.46,15.98,113.00
282.37,15.68,113.00
282.35,15.64,113.00
282.23,15.38,113.00
282.05,15.08,113.00
281.79,14.77,113.00
281.44,14.47,113.00
280.93,14.17,113.00
280.39,13.95,113.00
285.12,0.00,114.00
285.19,0.30,114.00
285.27,0.60,114.00
285.36,0.90,114.00
285.47,1.21,114.00
285.58,1.51,114.00
285.69,1.81,114.00
285.82,2.11,114.00
285.94,2.41,114.00
286.06,2.71,114.00
286.18,3.02,114.00
286.27,3.24,114.00
286.31,3.32,114.00
286.44,3.62,114.00
286.56,3.92,114.00
286.67,4.22,114.00
286.78,4.52,114.00
286.88,4.82,114.00
286.99,5.13,114.00
287.10,5.43,114.00
287.21,5.73,114.00
287.35,6.03,114.00
287.50,6.33,114.00
287.67,6.63,114.00
287.88,6.93,114.00
288.13,7.24,114.00
288.24,7.35,114.00
288.47,7.54,114.00
288.86,7.84,114.00
289.26,8.14,114.00
289.63,8.44,114.00
289.96,8.74,114.00
290.20,8.98,114.00
290.26,9.05,114.00
290.51,9.35,114.00
290.73,9.65,114.00
290.92,9.95,114.00
291.09,10.25,114.00
291.27,10.55,114.00
291.45,10.85,114.00
291.65,11.16,114.00
291.88,11.46,114.00
292.15,11.76,114.00
292.16,11.76,114.00
292.79,12.06,114.00
293.55,12.36,114.00
294.12,12.55,114.00
294.77,12.66,114.00
296.08,12.89,114.00
296.85,12.96,114.00
298.04,13.09,114.00
299.40,13.27,114.00
300.00,13.36,114.00
300.68,13.57,114.00
301.35,13.87,114.00
301.80,14.17,114.00
301.96,14.32,114.00
302.11,14.47,114.00
302.32,14.77,114.00
302.45,15.08,114.00
302.54,15.38,114.00
302.58,15.68,114.00
302.58,15.98,114.00
302.54,16.28,114.00
302.47,16.58,114.00
302.36,16.88,114.00
302.20,17.19,114.00
302.00,17.49,114.00
301.96,17.54,114.00
301.73,17.79,114.00
301.36,18.09,114.00
300.89,18.39,114.00
300.28,18.69,114.00
300.00,18.81,114.00
298.96,18.99,114.00
298.04,19.14,114.00
296.08,19.24,114.00
294.95,19.30,114.00
294.12,19.33,114.00
292.16,19.40,114.00
290.20,19.46,114.00
288.98,19.60,114.00
288.24,19.69,114.00
286.75,19.90,114.00
286.27,19.95,114.00
284.31,20.15,114.00
284.13,20.20,114.00
283.67,20.50,114.00
283.46,20.80,114.00
283.28,21.11,114.00
283.11,21.41,114.00
282.92,21.71,114.00
282.68,22.01,114.00
282.38,22.31,114.00
282.35,22.33,114.00
282.01,22.61,114.00
281.52,22.91,114.00
280.86,23.22,114.00
280.39,23.39,114.00
279.89,23.52,114.00
278.97,23.82,114.00
278.43,24.07,114.00
278.35,24.12,114.00
278.00,24.42,114.00
277.79,24.72,114.00
277.67,25.03,114.00
277.60,25.33,114.00
277.57,25.63,114.00
277.58,25.93,114.00
277.62,26.23,114.00
277.68,26.53,114.00
277.77,26.83,114.00
277.87,27.14,114.00
278.00,27.44,114.00
278.14,27.74,114.00
278.29,28.04,114.00
278.43,28.32,114.00
278.44,28.34,114.00
278.59,28.64,114.00
278.72,28.94,114.00
278.83,29.25,114.00
278.93,29.55,114.00
279.02,29.85,114.00
279.09,30.15,114.00
279.14,30.45,114.00
279.18,30.75,114.00
279.20,31.06,114.00
279.21,31.36,114.00
279.20,31.66,114.00
279.17,31.96,114.00
279.12,32.26,114.00
279.06,32.56,114.00
278.97,32.86,114.00
278.87,33.17,114.00
278.74,33.47,114.00
278.60,33.77,114.00
278.43,34.07,114.00
278.43,34.07,114.00
278.26,34.37,114.00
278.08,34.67,114.00
277.89,34.97,114.00
277.71,35.28,114.00
277.55,35.58,114.00
277.41,35.88,114.00
277.32,36.18,114.00
277.28,36.48,114.00
277.28,36.78,114.00
277.31,37.09,114.00
277.38,37.39,114.00
277.46,37.69,114.00
277.55,37.99,114.00
277.64,38.29,114.00
277.73,38.59,114.00
277.81,38.89,114.00
277.88,39.20,114.00
277.93,39.50,114.00
277.96,39.80,114.00
277.97,40.10,114.00
277.96,40.40,114.00
277.94,40.70,114.00
277.92,41.01,114.00
277.91,41.31,114.00
277.92,41.61,114.00
277.96,41.91,114.00
278.04,42.21,114.00
278.18,42.51,114.00
278.40,42.81,114.00
278.43,42.85,114.00
278.77,43.12,114.00
279.31,43.42,114.00
280.08,43.72,114.00
280.39,43.81,114.00
281.29,44.02,114.00
282.35,44.21,114.00
283.12,44.32,114.00
284.31,44.48,114.00
285.42,44.62,114.00
286.27,44.74,114.00
287.68,44.92,114.00
288.24,45.01,114.00
290.20,45.19,114.00
291.04,45.23,114.00
292.16,45.27,114.00
294.12,45.30,114.00
296.08,45.33,114.00
298.04,45.39,114.00
300.00,45.43,114.00
301.96,45.44,114.00
303.92,45.46,114.00
305.88,45.52,114.00
306.02,45.53,114.00
307.84,45.63,114.00
309.80,45.78,114.00
310.52,45.83,114.00
311.76,45.92,114.00
313.73,46.07,114.00
314.38,46.13,114.00
315.69,46.25,114.00
317.39,46.43,114.00
317.65,46.46,114.00
319.61,46.63,114.00
321.57,46.66,114.00
323.53,46.46,114.00
323.63,46.43,114.00
324.97,46.13,114.00
325.49,46.03,114.00
326.23,45.83,114.00
327.45,45.53,114.00
327.47,45.53,114.00
328.46,45.23,114.00
329.41,44.93,114.00
329.42,44.92,114.00
330.08,44.62,114.00
330.70,44.32,114.00
331.29,44.02,114.00
331.37,43.97,114.00
331.79,43.72,114.00
332.29,43.42,114.00
332.79,43.12,114.00
333.32,42.81,114.00
333.33,42.81,114.00
333.94,42.51,114.00
334.56,42.21,114.00
335.17,41.91,114.00
335.29,41.85,114.00
335.91,41.61,114.00
336.58,41.31,114.00
337.18,41.01,114.00
337.25,40.96,114.00
338.02,40.70,114.00
338.77,40.40,114.00
339.22,40.21,114.00
340.48,40.40,114.00
341.18,40.56,114.00
341.33,40.70,114.00
341.60,41.01,114.00
341.85,41.31,114.00
342.06,41.61,114.00
342.26,41.91,114.00
342.43,42.21,114.00
342.57,42.51,114.00
342.67,42.81,114.00
342.73,43.12,114.00
342.71,43.42,114.00
342.58,43.72,114.00
342.30,44.02,114.00
341.82,44.32,114.00
341.18,44.60,114.00
341.16,44.62,114.00
340.87,44.92,114.00
340.64,45.23,114.00
340.48,45.53,114.00
340.39,45.83,114.00
340.40,46.13,114.00
340.49,46.43,114.00
340.70,46.73,114.00
341.03,47.04,114.00
341.18,47.13,114.00
343.14,47.22,114.00
343.91,47.34,114.00
345.10,47.46,114.00
345.81,47.64,114.00
347.06,47.86,114.00
347.52,47.94,114.00
349.02,48.20,114.00
349.19,48.24,114.00
350.10,48.54,114.00
350.57,48.84,114.00
350.83,49.15,114.00
350.98,49.40,114.00
351.01,49.45,114.00
351.19,49.75,114.00
351.31,50.05,114.00
351.40,50.35,114.00
351.45,50.65,114.00
351.47,50.95,114.00
351.47,51.26,114.00
351.44,51.56,114.00
351.39,51.86,114.00
351.30,52.16,114.00
351.18,52.46,114.00
351.02,52.76,114.00
350.98,52.83,114.00
350.89,53.07,114.00
350.73,53.37,114.00
350.53,53.67,114.00
350.26,53.97,114.00
349.89,54.27,114.00
349.36,54.57,114.00
349.02,54.72,114.00
348.31,54.87,114.00
347.06,55.09,114.00
345.10,55.17,114.00
344.83,55.18,114.00
343.14,55.24,114.00
341.18,55.39,114.00
340.01,55.48,114.00
339.22,55.55,114.00
337.25,55.73,114.00
336.77,55.78,114.00
335.29,55.99,114.00
334.79,56.08,114.00
333.62,56.38,114.00
333.33,56.49,114.00
332.84,56.68,114.00
332.28,56.98,114.00
331.85,57.29,114.00
331.51,57.59,114.00
331.37,57.75,114.00
331.24,57.89,114.00
331.02,58.19,114.00
330.86,58.49,114.00
330.73,58.79,114.00
330.64,59.10,114.00
330.58,59.40,114.00
330.54,59.70,114.00
330.52,60.00,114.00
317.78,0.00,114.00
317.78,0.30,114.00
317.79,0.60,114.00
317.79,0.90,114.00
317.80,1.21,114.00
317.80,1.51,114.00
317.80,1.81,114.00
317.81,2.11,114.00
317.81,2.41,114.00
317.80,2.71,114.00
317.77,3.02,114.00
317.70,3.32,114.00
317.65,3.42,114.00
317.33,3.32,114.00
315.69,3.22,114.00
313.73,3.29,114.00
313.52,3.32,114.00
312.49,3.62,114.00
312.23,3.92,114.00
312.17,4.22,114.00
312.19,4.52,114.00
312.26,4.82,114.00
312.36,5.13,114.00
312.48,5.43,114.00
312.64,5.73,114.00
312.81,6.03,114.00
313.01,6.33,114.00
313.23,6.63,114.00
313.48,6.93,114.00
313.73,7.21,114.00
313.74,7.24,114.00
313.95,7.54,114.00
314.14,7.84,114.00
314.28,8.14,114.00
314.38,8.44,114.00
314.45,8.74,114.00
314.46,9.05,114.00
314.42,9.35,114.00
314.29,9.65,114.00
314.03,9.95,114.00
313.73,10.15,114.00
313.34,10.25,114.00
311.76,10.52,114.00
309.80,10.29,114.00
309.72,10.25,114.00
309.31,9.95,114.00
309.07,9.65,114.00
308.93,9.35,114.00
308.83,9.05,114.00
308.77,8.74,114.00
308.72,8.44,114.00
308.69,8.14,114.00
308.66,7.84,114.00
308.64,7.54,114.00
308.62,7.24,114.00
308.60,6.93,114.00
308.57,6.63,114.00
308.55,6.33,114.00
308.52,6.03,114.00
308.49,5.73,114.00
308.45,5.43,114.00
308.40,5.13,114.00
308.34,4.82,114.00
308.25,4.52,114.00
308.14,4.22,114.00
307.99,3.92,114.00
307.84,3.68,114.00
307.81,3.62,114.00
307.69,3.32,114.00
307.58,3.02,114.00
307.51,2.71,114.00
307.45,2.41,114.00
307.41,2.11,114.00
307.38,1.81,114.00
307.36,1.51,114.00
307.35,1.21,114.00
307.34,0.90,114.00
307.34,0.60,114.00
307.34,0.30,114.00
307.34,0.00,114.00
339.48,0.00,114.00
339.50,0.30,114.00
339.53,0.60,114.00
339.55,0.90,114.00
339.56,1.21,114.00
339.57,1.51,114.00
339.56,1.81,114.00
339.54,2.11,114.00
339.50,2.41,114.00
339.43,2.71,114.00
339.33,3.02,114.00
339.22,3.27,114.00
339.16,3.32,114.00
338.68,3.62,114.00
338.08,3.92,114.00
337.34,4.22,114.00
337.25,4.25,114.00
337.18,4.22,114.00
336.58,3.92,114.00
336.19,3.62,114.00
335.93,3.32,114.00
335.78,3.02,114.00
335.70,2.71,114.00
335.67,2.41,114.00
335.69,2.11,114.00
335.75,1.81,114.00
335.82,1.51,114.00
335.92,1.21,114.00
336.02,0.90,114.00
336.13,0.60,114.00
336.23,0.30,114.00
336.32,0.00,114.00
256.86,0.81,114.00
255.03,0.90,114.00
254.90,0.91,114.00
254.21,1.21,114.00
253.81,1.51,114.00
253.56,1.81,114.00
253.42,2.11,114.00
253.36,2.41,114.00
253.36,2.71,114.00
253.46,3.02,114.00
253.74,3.32,114.00
254.57,3.62,114.00
254.90,3.67,114.00
256.86,3.70,114.00
257.55,3.62,114.00
258.47,3.32,114.00
258.77,3.02,114.00
258.82,2.88,114.00
258.90,2.71,114.00
258.92,2.41,114.00
258.85,2.11,114.00
258.82,2.06,114.00
258.71,1.81,114.00
258.47,1.51,114.00
258.05,1.21,114.00
257.25,0.90,114.00
256.86,0.81,114.00
250.98,5.28,114.00
250.42,5.43,114.00
249.60,5.73,114.00
249.07,6.03,114.00
249.02,6.06,114.00
248.85,6.33,114.00
248.72,6.63,114.00
248.62,6.93,114.00
248.56,7.24,114.00
248.52,7.54,114.00
248.50,7.84,114.00
248.50,8.14,114.00
248.52,8.44,114.00
248.57,8.74,114.00
248.64,9.05,114.00
248.74,9.35,114.00
248.88,9.65,114.00
249.02,9.87,114.00
249.12,9.95,114.00
249.57,10.25,114.00
250.19,10.55,114.00
250.98,10.83,114.00
251.12,10.55,114.00
251.22,10.25,114.00
251.29,9.95,114.00
251.33,9.65,114.00
251.37,9.35,114.00
251.39,9.05,114.00
251.40,8.74,114.00
251.41,8.44,114.00
251.42,8.14,114.00
251.41,7.84,114.00
251.41,7.54,114.00
251.40,7.24,114.00
251.38,6.93,114.00
251.35,6.63,114.00
251.31,6.33,114.00
251.26,6.03,114.00
251.18,5.73,114.00
251.06,5.43,114.00
250.98,5.28,114.00
262.75,5.69,114.00
262.30,5.73,114.00
260.78,5.85,114.00
260.75,6.03,114.00
