destinationFile	isConverged	Q1	Q20	Q30	Q40	q5	q6	q7	q8	M_22	M_32	M_33	EHFB	sourceFile	expected_Z	expected_N	expected_q20	expected_q30	bet2	bet3	filter_maxDeltaE	filter_bluff	isCorrect
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000006.hel	True	0.000224	131.999023	20.000916	31.712668	30.040158	32.465781	36.043002	38.385597	0.005654	-0.004489	0.01579	-1868.084268	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000004.hel	100	154	132.0	20.0	1.189	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000007.hel	True	0.00074	131.996871	26.001038	35.095974	37.380077	40.157137	45.515159	49.884775	0.005803	-0.005531	0.01681	-1863.102468	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000005.hel	100	154	132.0	26.0	1.189	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000008.hel	True	4.5e-05	132.003835	28.000464	36.381783	39.791772	43.058525	48.897633	54.174547	0.006084	-0.006023	0.01748	-1862.080504	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000006.hel	100	154	132.0	28.0	1.189	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000009.hel	True	0.001654	132.005851	31.999942	39.539406	45.159479	49.895058	56.973592	64.342042	0.006031	-0.006182	0.01778	-1860.874371	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000007.hel	100	154	132.0	32.0	1.189	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000010.hel	True	0.000284	133.999376	0.0004	16.143882	0.000429	5.5267	0.000309	1.746596	0.007536	-1.127e-07	0.01893	-1879.696753	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000008.hel	100	154	134.0	0.0	1.207	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000011.hel	True	7.8e-05	133.99984	2.000011	16.510086	2.634266	6.026016	2.159513	2.234966	0.007503	-0.001125	0.01902	-1879.019009	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000009.hel	100	154	134.0	2.0	1.207	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000012.hel	True	0.001214	138.006623	19.998215	33.553809	30.966016	34.069189	37.835641	40.217794	0.00564	-0.004222	0.01465	-1869.475378	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_179/p154_100_000014.hel	100	154	138.0	20.0	1.243	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000013.hel	True	0.002184	133.999897	5.997438	25.189354	7.752617	16.269583	7.207058	11.042764	0.005996	-0.001703	0.01446	-1877.708929	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000010.hel	100	154	134.0	6.0	1.207	0.084	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000014.hel	True	0.001081	133.996624	11.999127	27.315729	16.937473	20.534639	17.537871	17.696066	0.0065	-0.003354	0.01509	-1875.890741	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000013.hel	100	154	134.0	12.0	1.207	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000015.hel	True	0.000564	133.999845	14.000057	28.30307	20.238811	22.934539	21.80772	21.739263	0.006413	-0.003714	0.0151	-1874.433821	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000006.hel	100	154	134.0	14.0	1.207	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000016.hel	True	0.001265	134.000548	16.001083	29.575013	23.713954	26.090464	26.7362	27.12171	0.006191	-0.003949	0.01503	-1872.601579	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000014.hel	100	154	134.0	16.0	1.207	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_180/p154_100_000017.hel	True	0.000209	134.00189	19.998124	32.268576	30.294319	32.881115	36.495064	38.796488	0.005638	-0.004389	0.01539	-1868.531973	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000015.hel	100	154	134.0	20.0	1.207	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000001.hel	True	0.000206	134.002996	21.9981	33.574313	33.213761	35.990411	40.653647	43.890656	0.005606	-0.004794	0.01578	-1866.600715	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000016.hel	100	154	134.0	22.0	1.207	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000002.hel	True	0.002153	133.993247	23.995226	34.732653	35.762244	38.654543	44.008817	47.985439	0.005547	-0.004988	0.01584	-1864.858374	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000017.hel	100	154	134.0	24.0	1.207	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000003.hel	True	0.001016	133.996268	25.99973	35.824604	38.072423	41.145503	46.942156	51.61598	0.005624	-0.005277	0.01617	-1863.361125	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000001.hel	100	154	134.0	26.0	1.207	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000004.hel	True	0.001072	134.002898	27.998815	37.000506	40.388532	43.818837	50.019732	55.484937	0.00596	-0.005822	0.01687	-1862.191605	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000002.hel	100	154	134.0	28.0	1.207	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000005.hel	True	0.000782	134.00108	29.998482	38.358317	42.895513	46.905418	53.627001	60.066825	0.005842	-0.005851	0.01706	-1861.357954	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000003.hel	100	154	134.0	30.0	1.207	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000006.hel	True	0.00139	134.00927	8.000659	25.842512	10.697326	17.329147	10.301909	12.518719	0.006211	-0.002283	0.01467	-1877.488682	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000011.hel	100	154	134.0	8.0	1.207	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000007.hel	True	0.000305	137.996597	24.000646	36.119413	36.808229	40.264132	46.137075	50.446402	0.005526	-0.004798	0.01512	-1865.657623	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_179/p154_100_000015.hel	100	154	138.0	24.0	1.243	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000008.hel	True	0.00155	138.002902	28.001862	38.336854	41.665141	45.518247	52.521003	58.427081	0.005665	-0.005359	0.01567	-1862.615223	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_180/p154_100_000012.hel	100	154	138.0	28.0	1.243	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000009.hel	True	0.005903	137.99288	29.995666	39.510344	44.034607	48.297437	55.72693	62.503768	0.005761	-0.005602	0.01602	-1861.530475	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000007.hel	100	154	138.0	30.0	1.243	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000010.hel	True	0.000335	141.996526	26.002827	38.664368	40.450793	44.638714	51.789236	57.287226	0.005457	-0.004715	0.01439	-1864.78635	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000015.hel	100	154	142.0	26.0	1.279	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000011.hel	True	0.002227	141.990729	27.999225	39.785452	42.990569	47.408911	55.256633	61.691263	0.005491	-0.00498	0.01464	-1863.21262	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000002.hel	100	154	142.0	28.0	1.279	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000012.hel	True	0.001546	142.002865	31.99717	42.34669	47.946219	53.363739	62.147592	70.516927	0.005428	-0.005263	0.01515	-1860.888761	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000010.hel	100	154	142.0	32.0	1.279	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000013.hel	True	0.000363	144.004683	0.000235	18.347459	0.000396	6.281843	0.000346	1.811129	0.006378	1.377e-07	0.01717	-1879.670282	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000011.hel	100	154	144.0	0.0	1.297	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000014.hel	True	0.000396	144.000011	1.99977	18.575294	2.437861	6.61797	1.901141	2.150652	0.006521	-0.0009028	0.01724	-1879.145169	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000012.hel	100	154	144.0	2.0	1.297	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000015.hel	True	0.000398	143.998632	4.000318	20.612767	4.591962	9.084696	3.507723	4.20072	0.006147	-0.001402	0.01561	-1878.277538	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000013.hel	100	154	144.0	4.0	1.297	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000016.hel	True	0.00091	143.993641	5.999482	23.014528	6.995671	11.943354	5.588609	6.493898	0.006321	-0.001717	0.01493	-1877.835232	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000014.hel	100	154	144.0	6.0	1.297	0.084	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_181/p154_100_000017.hel	True	0.000372	143.999248	8.00112	27.774211	9.723962	17.724315	8.601899	11.440787	0.005816	-0.00174	0.01377	-1877.750666	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000015.hel	100	154	144.0	8.0	1.297	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000001.hel	True	0.000142	143.998889	10.000612	30.035483	13.21069	21.021678	12.780104	15.221633	0.006471	-0.002052	0.015	-1876.997958	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000016.hel	100	154	144.0	10.0	1.297	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000002.hel	True	0.000481	141.988529	23.998431	37.545117	37.790511	41.903744	48.212792	52.868434	0.005547	-0.004658	0.01453	-1866.517029	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000009.hel	100	154	142.0	24.0	1.279	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000003.hel	True	0.000401	143.993929	12.001833	30.393611	16.497736	22.206872	16.740269	17.573086	0.006686	-0.002624	0.01521	-1876.61024	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000017.hel	100	154	144.0	12.0	1.297	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000004.hel	True	1.8e-05	144.000032	18.000014	33.615421	27.663341	31.077373	32.706873	33.587211	0.005869	-0.003751	0.01376	-1872.991998	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000003.hel	100	154	144.0	18.0	1.297	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000005.hel	True	0.005011	143.99638	19.998833	35.4271	31.702917	35.609057	39.291485	41.656352	0.005657	-0.00401	0.01376	-1870.941068	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000013.hel	100	154	144.0	20.0	1.297	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000006.hel	True	0.001717	144.001794	21.998096	36.839574	35.093172	39.211428	44.454307	48.018662	0.005531	-0.004296	0.01402	-1868.897442	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000004.hel	100	154	144.0	22.0	1.297	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000007.hel	True	0.000522	144.002781	23.998067	38.280605	38.287901	42.761386	49.288403	54.131888	0.005553	-0.004589	0.01424	-1866.974494	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000005.hel	100	154	144.0	24.0	1.297	0.337	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000008.hel	True	0.001022	144.001052	25.99754	39.442863	41.018215	45.592362	53.016345	58.754948	0.005504	-0.004669	0.01412	-1865.215194	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000006.hel	100	154	144.0	26.0	1.297	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000009.hel	True	0.000983	143.995375	28.004194	40.483554	43.549967	48.220364	56.368534	62.955318	0.005466	-0.004836	0.01422	-1863.578392	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000007.hel	100	154	144.0	28.0	1.297	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000010.hel	True	0.000146	144.003677	30.000765	41.674768	46.070595	51.131031	59.873615	67.481005	0.00559	-0.005181	0.01459	-1862.167645	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000008.hel	100	154	144.0	30.0	1.297	0.421	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000011.hel	True	0.000282	144.001508	32.000408	42.996661	48.600587	54.222287	63.451024	72.086511	0.005438	-0.005181	0.01471	-1861.034066	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000009.hel	100	154	144.0	32.0	1.297	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000012.hel	True	0.00018	145.99737	0.001821	18.820063	0.002247	6.457999	0.001776	1.830798	0.006215	-7.287e-07	0.01687	-1879.637112	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000010.hel	100	154	146.0	0.0	1.315	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000013.hel	True	0.000693	143.998833	13.997861	30.998008	20.001174	24.120287	21.364013	21.283152	0.006763	-0.003174	0.0154	-1875.54388	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000001.hel	100	154	144.0	14.0	1.297	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000014.hel	True	0.000307	131.998763	12.000899	26.759778	16.990847	20.246666	17.616099	17.699535	0.006573	-0.003495	0.01538	-1875.589705	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_188/p154_100_000007.hel	100	154	132.0	12.0	1.189	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000015.hel	True	0.000524	141.998472	22.00052	36.349556	34.962691	38.997584	44.319298	48.09013	0.005558	-0.004406	0.01436	-1868.398267	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000016.hel	100	154	142.0	22.0	1.279	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000016.hel	True	0.000425	142.000324	17.999831	33.167962	27.686659	30.964155	32.817953	33.85962	0.00588	-0.003838	0.01397	-1872.501934	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000001.hel	100	154	142.0	18.0	1.279	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_182/p154_100_000017.hel	True	0.000491	137.992725	32.003357	41.097103	46.748678	51.8051	59.842144	67.768606	0.005489	-0.005507	0.01612	-1860.753331	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000008.hel	100	154	138.0	32.0	1.243	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000001.hel	True	0.000394	140.000899	0.000875	17.42106	0.000958	5.943157	0.000695	1.770721	0.006782	3.663e-07	0.01784	-1879.70405	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_181/p154_100_000009.hel	100	154	140.0	0.0	1.261	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000002.hel	True	2.4e-05	140.002137	2.000486	17.708555	2.510988	6.352194	1.998191	2.175607	0.006886	-0.001004	0.0179	-1879.117671	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000017.hel	100	154	140.0	2.0	1.261	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000003.hel	True	0.000197	139.997203	4.001674	19.762203	4.760333	8.791104	3.76485	4.214289	0.006206	-0.001531	0.01625	-1878.085582	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000001.hel	100	154	140.0	4.0	1.261	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000004.hel	True	0.001411	140.000969	8.001123	27.398774	10.149847	18.025257	9.394002	12.259244	0.005847	-0.001896	0.014	-1877.624483	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000002.hel	100	154	140.0	8.0	1.261	0.112	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000005.hel	True	0.000785	139.988934	10.000704	28.878849	13.335896	20.338714	13.026252	15.168994	0.00665	-0.002321	0.01551	-1876.650725	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000003.hel	100	154	140.0	10.0	1.261	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000006.hel	True	0.000837	139.999952	11.998145	29.278455	16.593203	21.645173	16.982955	17.72915	0.006848	-0.002911	0.01575	-1875.953266	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000004.hel	100	154	140.0	12.0	1.261	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000007.hel	True	0.000871	140.002419	15.998783	31.108738	23.785913	26.795901	26.815638	26.990469	0.006119	-0.003665	0.01428	-1873.953845	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000005.hel	100	154	140.0	16.0	1.261	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000008.hel	True	0.001451	139.999826	18.000475	32.645149	27.611868	30.68915	32.702693	33.837045	0.005884	-0.003916	0.0142	-1872.018206	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000006.hel	100	154	140.0	18.0	1.261	0.252	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000009.hel	True	0.00067	142.001895	20.00152	34.774315	31.459133	35.045806	38.78571	41.121894	0.005649	-0.004076	0.01402	-1870.445187	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000002.hel	100	154	142.0	20.0	1.279	0.28	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000010.hel	True	0.002914	139.996134	22.000811	35.579577	34.476411	38.100818	43.245773	46.806646	0.005554	-0.00449	0.0147	-1867.92242	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000007.hel	100	154	140.0	22.0	1.261	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000011.hel	True	0.000404	140.002893	31.999639	41.675661	47.320141	52.523224	60.921645	69.058234	0.005449	-0.005376	0.01563	-1860.791591	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000010.hel	100	154	140.0	32.0	1.261	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000012.hel	True	0.000385	142.000896	0.00036	17.875074	0.000342	6.10368	0.000247	1.786202	0.006575	1.723e-07	0.0175	-1879.688503	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000003.hel	100	154	142.0	0.0	1.279	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000013.hel	True	8e-06	141.999982	2.001866	18.132705	2.47394	6.476198	1.947993	2.157959	0.006697	-0.000955	0.01756	-1879.136478	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000011.hel	100	154	142.0	2.0	1.279	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000014.hel	True	0.000543	141.998044	4.002867	20.173921	4.679806	8.92672	3.642219	4.202059	0.006182	-0.001471	0.01593	-1878.180479	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000012.hel	100	154	142.0	4.0	1.279	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000015.hel	True	8.2e-05	142.003382	6.002459	22.866217	7.079813	12.102579	5.753786	6.756988	0.006288	-0.00174	0.01507	-1877.676215	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000013.hel	100	154	142.0	6.0	1.279	0.084	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000016.hel	True	0.000238	142.001254	9.999788	29.468739	13.275048	20.686982	12.909677	15.197455	0.006559	-0.002185	0.01524	-1876.848246	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000014.hel	100	154	142.0	10.0	1.279	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_183/p154_100_000017.hel	True	3.2e-05	141.99872	12.001335	29.835014	16.547211	21.918263	16.862232	17.640674	0.006885	-0.00281	0.01548	-1876.317247	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000015.hel	100	154	142.0	12.0	1.279	0.168	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000001.hel	True	0.001958	142.0035	13.99791	30.459129	20.041662	23.897235	21.499634	21.469802	0.006816	-0.003307	0.01567	-1875.06829	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000016.hel	100	154	142.0	14.0	1.279	0.196	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000002.hel	True	0.001568	142.000335	15.997676	31.566749	23.730551	26.918207	26.668636	26.731139	0.006096	-0.003557	0.01408	-1874.40188	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000017.hel	100	154	142.0	16.0	1.279	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000003.hel	True	0.00081	140.001526	26.000543	78.13179	150.843826	345.473815	762.65097	1690.977517	0.008568	-0.002829	0.01033	-1858.947355	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_183/p154_100_000008.hel	100	154	140.0	26.0	1.261	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000004.hel	True	4.3e-05	145.997984	2.001247	19.022304	2.404516	6.759938	1.853955	2.13858	0.006358	-0.0008514	0.01693	-1879.142541	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_182/p154_100_000011.hel	100	154	146.0	2.0	1.315	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000005.hel	True	0.000155	131.99752	10.001213	25.959677	13.862944	18.420401	13.892802	14.700338	0.006537	-0.003009	0.01521	-1876.716293	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000006.hel	100	154	132.0	10.0	1.189	0.14	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000006.hel	True	0.000781	131.999209	5.998799	24.740533	7.954755	16.119787	7.540217	11.170865	0.006132	-0.001803	0.01468	-1877.772691	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_188/p154_100_000004.hel	100	154	132.0	6.0	1.189	0.084	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000007.hel	True	0.001535	122.003068	15.998034	26.000032	22.262723	23.28086	24.02575	24.390809	0.005698	-0.004154	0.01743	-1869.883793	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_185/p154_100_000010.hel	100	154	122.0	16.0	1.099	0.224	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000008.hel	True	0.000106	122.002096	21.998035	29.621345	29.922022	31.275465	34.175479	36.372777	0.006223	-0.005835	0.01887	-1864.402365	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_185/p154_100_000009.hel	100	154	122.0	22.0	1.099	0.308	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000009.hel	True	0.000479	122.002493	25.998387	32.159508	34.443049	36.524345	40.150818	43.63767	0.006735	-0.006783	0.02045	-1862.651901	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000007.hel	100	154	122.0	26.0	1.099	0.365	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000010.hel	True	0.000842	122.002108	28.000261	33.51571	36.968765	39.516542	43.74491	48.034523	0.006836	-0.006941	0.0206	-1862.257472	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000008.hel	100	154	122.0	28.0	1.099	0.393	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000011.hel	True	0.000253	121.999637	31.999611	32.284743	39.908902	39.831501	44.278307	47.875192	0.01081	-0.01142	0.03306	-1859.029518	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000009.hel	100	154	122.0	32.0	1.099	0.449	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000012.hel	True	0.000366	124.007968	0.001368	14.287168	0.001544	4.961976	0.001146	1.697585	0.009633	6.732e-07	0.02106	-1879.479868	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000010.hel	100	154	124.0	0.0	1.117	0.0	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000013.hel	True	0.000191	124.000366	2.000001	14.782758	2.827438	5.594528	2.400949	2.311862	0.0091	-0.001256	0.02116	-1878.675671	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000011.hel	100	154	124.0	2.0	1.117	0.028	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000014.hel	True	0.000495	123.999566	4.000337	20.563031	5.412104	12.079575	4.96916	7.766566	0.006457	-0.001418	0.01633	-1878.472832	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000012.hel	100	154	124.0	4.0	1.117	0.056	True	True	True
Z_100-N_154/q40_unconstrained_fine/7_pass/chunk_184/p154_100_000015.hel	True	0.001728	123.999415	6.001104	21.592671	8.247529	13.531886	7.806815	9.47734	0.006664	-0.002159	0.01623	-1877.921227	Z_100-N_154/q40_unconstrained_fine/6_pass/chunk_184/p154_100_000013.hel	100	154	124.0	6.0	1.117	0.084	True	True	True
