 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.92738809     -19.83707653       0.00000009       0.00000001       0.00000023       0.00000000
       1.92738809     -18.99782545       0.00000018       0.00000000       0.00000206       0.00000000
       1.92738809     -18.17227235       0.00000055       0.00000001       0.00004167       0.00000000
       1.92738809     -17.35902261       0.00000190       0.00000005       0.00051321       0.00000006
       1.92738809     -16.55686876       0.00000581       0.00000019       0.00364640       0.00000171
       1.92738809     -15.76475505       0.00001853       0.00000089       0.00808890       0.00004864
       1.92738809     -14.98175014       0.00006668       0.00000659       0.01850826       0.00066082
       1.92738809     -14.20702567       0.00023884       0.00004000       0.05778068       0.00598775
       1.92738809     -13.43983936       0.00088361       0.00023924       0.15106178       0.03883594
       1.92738809     -12.67952138       0.00334748       0.00138243       0.34897702       0.21325872
       1.92738809     -11.92546328       0.01051965       0.00570632       0.57480432       0.53536712
       1.92738809     -11.17710894       0.02318948       0.01483163       0.67196345       0.70765708
       1.92738809     -10.43394704       0.03550788       0.02521594       0.64501295       0.72475489
       1.92738809      -9.69550478       0.04221169       0.03116299       0.55581537       0.64442957
       1.92738809      -8.96134254       0.04522381       0.03198358       0.50139529       0.51870944
       1.92738809      -8.23104941       0.04707586       0.03118836       0.50602295       0.44150234
       1.92738809      -7.50423924       0.04802216       0.03108818       0.52310898       0.45100408
       1.92738809      -6.78054734       0.04819395       0.03149864       0.52477955       0.49795600
       1.92738809      -6.05962749       0.04728158       0.03229444       0.49611254       0.55430187
       1.92738809      -5.34114941       0.04605923       0.03307937       0.46549342       0.60153075
       1.92738809      -4.62479638       0.04640464       0.03246896       0.48462983       0.58769095
       1.92738809      -3.91026325       0.04750738       0.03065006       0.52094230       0.51389401
       1.92738809      -3.19725451       0.04721018       0.02953454       0.51478096       0.46272365
       1.92738809      -2.48548258       0.04647118       0.02957451       0.50075798       0.46857200
       1.92738809      -1.77466622       0.04665535       0.02950270       0.51902879       0.47696734
       1.92738809      -1.06452901       0.04622939       0.02893270       0.52398383       0.45845322
       1.92738809      -0.35479795       0.04466886       0.02861943       0.49438712       0.44101436
       1.92738809       0.35479795       0.04439093       0.02888575       0.48487252       0.44755271
       1.92738809       1.06452901       0.04616012       0.02924576       0.51225115       0.45943690
       1.92738809       1.77466622       0.04745275       0.02930546       0.52958291       0.45492845
       1.92738809       2.48548258       0.04659087       0.02927983       0.51672550       0.44529748
       1.92738809       3.19725451       0.04519933       0.02942584       0.49472752       0.44661276
       1.92738809       3.91026325       0.04554943       0.02961209       0.49920270       0.44824122
       1.92738809       4.62479638       0.04693193       0.02988914       0.52044202       0.44365739
       1.92738809       5.34114941       0.04701808       0.03057635       0.51594615       0.45073882
       1.92738809       6.05962749       0.04610672       0.03128760       0.48959424       0.46730849
       1.92738809       6.78054734       0.04649970       0.03122033       0.49571429       0.45998340
       1.92738809       7.50423924       0.04791440       0.03084845       0.52781780       0.43260525
       1.92738809       8.23104941       0.04836235       0.03118856       0.53351239       0.42457009
       1.92738809       8.96134254       0.04779569       0.03187639       0.51489827       0.43418689
       1.92738809       9.69550478       0.04667331       0.03244782       0.49576031       0.46067510
       1.92738809      10.43394704       0.04478868       0.03302649       0.50016575       0.54207500
       1.92738809      11.17710894       0.04183958       0.03173531       0.56907267       0.66083548
       1.92738809      11.92546328       0.03499751       0.02537238       0.66532192       0.73875957
       1.92738809      12.67952138       0.02246383       0.01474061       0.69115008       0.72482398
       1.92738809      13.43983936       0.00988754       0.00557821       0.58757322       0.55819576
       1.92738809      14.20702567       0.00300144       0.00131706       0.34180368       0.22657232
       1.92738809      14.98175014       0.00074310       0.00021982       0.13250208       0.04086477
       1.92738809      15.76475505       0.00018796       0.00003585       0.04412323       0.00619547
       1.92738809      16.55686876       0.00004894       0.00000588       0.01082371       0.00051830
       1.92738809      17.35902261       0.00001234       0.00000075       0.00332968       0.00001985
       1.92738809      18.17227235       0.00000349       0.00000015       0.00102685       0.00000053
       1.92738809      18.99782545       0.00000105       0.00000005       0.00017019       0.00000007
       1.92738809      19.83707653       0.00000025       0.00000001       0.00000265       0.00000000
       1.92738809      20.69165426       0.00000006       0.00000001       0.00000008       0.00000000
       1.92738809      21.56348432       0.00000003       0.00000001       0.00000002       0.00000000
       1.92738809      22.45487625       0.00000001       0.00000000       0.00000000       0.00000000
       1.92738809      23.36864593       0.00000002       0.00000001       0.00000000       0.00000000
       1.92738809      24.30829402       0.00000003       0.00000002       0.00000017       0.00000007
       1.92738809      25.27827526       0.00000001       0.00000001       0.00000028       0.00000018
       1.92738809      26.28442334       0.00000000       0.00000000       0.00000008       0.00000007
       1.92738809      27.33465887       0.00000000       0.00000000       0.00000001       0.00000001
       1.92738809      28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809      29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809      30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809      32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       1.92738809      34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -34.07024631       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -32.33298372       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -30.89742655       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -29.61832910       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -28.44025563       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -27.33465887       0.00000000       0.00000000       0.00000000       0.00000000
       2.44184743     -26.28442334       0.00000000       0.00000000       0.00000001       0.00000001
       2.44184743     -25.27827526       0.00000001       0.00000000       0.00000005       0.00000006
       2.44184743     -24.30829402       0.00000002       0.00000001       0.00000008       0.00000007
       2.44184743     -23.36864593       0.00000002       0.00000001       0.00000003       0.00000001
       2.44184743     -22.45487625       0.00000001       0.00000000       0.00000000       0.00000000
