Q20	Q30	Q40	M_22	M_32	M_33	M_42	M_43	M_44	EHFB
0.0	40.0	48.0	0.05803	0.1211	0.3704	0.007543	0.05548	0.02552	69.997386
0.0	40.0	56.0	0.07439	0.1164	0.252	0.02404	0.01697	0.02701	79.12870299999986
0.0	40.0	64.0	0.03245	0.006745	0.04339	0.039	0.005023	0.0666	104.88410199999998
0.0	40.0	72.0	0.04902	0.005257	0.03112	0.05726	0.01176	0.07893	118.7792609999999
0.0	40.0	80.0	0.04569	0.02131	0.06067	0.04039	0.008443	0.05691	131.96520499999997
0.0	40.0	88.0	0.02338	5.006e-05	0.03176	0.02511	0.00166	0.04086	150.43797999999992
0.0	40.0	96.0	0.02952	0.0007815	0.02502	0.03531	0.00261	0.05372	174.56813999999986
0.0	40.0	104.0	0.03706	0.002066	0.01974	0.046	0.006046	0.07027	197.3729179999998
0.0	40.0	112.0	0.0333	0.0009841	0.03395	0.04064	0.005676	0.06421	198.15712199999984
0.0	40.0	120.0	0.03121	0.01508	0.05388	0.01812	0.02457	0.0194	202.7834969999999
0.0	40.0	128.0	0.0386	0.01405	0.07702	0.03291	0.01161	0.05423	208.45669799999996
0.0	40.0	136.0	0.05197	0.002833	0.05166	0.06407	0.01002	0.1026	215.61874699999998
0.0	40.0	144.0	0.05328	0.006233	0.04619	0.0656	0.006944	0.1021	223.10597099999995
0.0	40.0	152.0	0.09363	0.006965	0.03421	0.1226	0.0003798	0.1783	231.88021099999992
0.0	40.0	160.0	0.0408	0.002956	0.04044	0.05189	0.009019	0.08656	241.55548499999986
0.0	40.0	168.0	0.01516	0.004154	0.05398	0.01296	0.002315	0.02816	251.43850299999986
0.0	40.0	176.0	0.01872	0.004563	0.03563	0.0193	0.002209	0.03761	261.94273799999996
0.0	40.0	184.0	0.01453	0.004131	0.03123	0.01581	0.0004775	0.03177	271.817053
0.0	40.0	192.0	-0.010415659731900777	0.003162194951172743	0.03307354420624095	-0.015497071462183083	0.0010140998514996105	-0.005803646435505488	276.05271815391643
0.0	40.0	200.0	0.01117	0.002424	0.02895	0.01142	0.001366	0.02541	290.8451419999999
0.0	44.0	0.0	0.01857	0.01737	0.2322	0.005023	0.02088	0.02483	211.93274799999995
0.0	44.0	8.0	0.02478	0.04875	0.2246	0.004766	0.01911	0.02741	176.87637099999984
0.0	44.0	16.0	0.02991	0.0429	0.2501	0.0004536	0.02791	0.02814	148.61479599999984
0.0	44.0	24.0	0.03902	0.0772	0.2878	0.001675	0.03102	0.02097	127.5417759999998
0.0	44.0	32.0	0.05975	0.1117	0.3723	0.007279	0.06043	0.03038	107.9119169999999
0.0	44.0	40.0	0.04281	0.07156	0.2737	0.01452	0.0409	0.02516	93.77099499999986
0.0	44.0	48.0	0.0621	0.1157	0.3648	0.00446	0.05608	0.02881	78.98461999999995
0.0	44.0	56.0	0.09252	0.2012	0.5381	0.01185	0.0561	0.0222	77.51550299999985
0.0	44.0	64.0	0.03195	0.004354	0.06252	0.03516	0.01422	0.06603	98.80998799999998
0.0	44.0	72.0	0.0516	0.004746	0.02673	0.06246	0.008781	0.08692	118.50199599999996
0.0	44.0	80.0	0.04186	0.005023	0.03031	0.04704	0.008362	0.06439	131.63597299999992
0.0	44.0	88.0	0.05433	0.0106	0.05671	0.06094	0.001626	0.0933	149.98104899999998
0.0	44.0	96.0	0.02997	0.0015	0.02958	0.03571	0.0017	0.05754	174.84470599999986
0.0	44.0	104.0	0.03234	0.003012	0.01832	0.03991	0.00565	0.06179	199.48781999999983
0.0	44.0	112.0	0.03397	0.001539	0.0256	0.04025	0.007809	0.05879	197.904992
0.0	44.0	120.0	0.03138	0.004871	0.0554	0.02413	0.01433	0.03447	203.240812
0.0	44.0	128.0	0.03205	0.01401	0.05525	0.01623	0.02376	0.01717	207.62277999999992
0.0	44.0	136.0	0.0601	0.002256	0.0512	0.06763	0.004421	0.09923	214.5905429999998
0.0	44.0	144.0	0.04771	0.006465	0.03986	0.05526	0.0003722	0.08254	222.8956129999999
0.0	44.0	152.0	0.08655	0.003387	0.04458	0.118	0.02021	0.1833	232.53428399999984
0.0	44.0	160.0	0.05896	0.0006972	0.05508	0.0803	0.0207	0.133	243.3112309999999
0.0	44.0	168.0	0.01323	0.0002982	0.02673	0.0137	0.001608	0.02681	253.46867699999984
0.0	44.0	176.0	0.01742	0.004787	0.02999	0.01952	0.001739	0.03684	263.950429
0.0	44.0	184.0	0.01445	0.005519	0.03149	0.01516	0.0006088	0.03004	273.2956649999999
0.0	44.0	192.0	-0.021594869939487123	0.0036358216140441766	0.03599959191158394	-0.030326253740031284	0.0010777171882140378	-0.024680905275200334	274.2850162685361
0.0	44.0	200.0	0.01045	0.001819	0.03853	0.0089	0.005116	0.02506	291.0151609999998
4.0	0.0	0.0	0.02695	7.999e-07	0.2083	0.004364	7.464e-07	0.3674	16.109191999999894
4.0	0.0	8.0	0.02265	1.715e-06	0.2013	0.02683	4.397e-05	0.2326	28.685085999999956
4.0	0.0	16.0	0.03145	0.01399	0.2869	0.03974	0.1763	0.1512	41.118604000000005
4.0	0.0	24.0	0.02383	0.0008065	0.01973	0.02268	0.001022	0.02819	52.689647999999806
4.0	0.0	32.0	0.02203	6.001e-05	0.05564	0.01364	4.729e-05	0.02428	54.60586199999989
4.0	0.0	40.0	0.04496	0.000489	0.04077	0.04378	0.0006014	0.06021	63.58112599999981
4.0	0.0	48.0	0.0356	0.0002229	0.01751	0.03785	0.000392	0.04735	77.22680799999989
4.0	0.0	56.0	0.08632	2.266e-07	0.01049	0.09744	1.441e-06	0.1143	88.61281399999984
4.0	0.0	64.0	0.04442	3.798e-07	0.01187	0.04977	5.203e-06	0.05999	94.86985199999981
4.0	0.0	72.0	0.08703	1.793e-07	0.01198	0.09804	1.236e-06	0.115	101.81382599999984
4.0	0.0	80.0	0.05628	4.239e-07	0.01156	0.06198	4.098e-07	0.07259	108.22033599999986
4.0	0.0	88.0	0.05699	2.381e-06	0.01349	0.0618	3.957e-06	0.07198	118.47935099999995
4.0	0.0	96.0	0.05612	6.976e-06	0.02154	0.06131	2.021e-06	0.0755	127.860408
4.0	0.0	104.0	0.06089	1.189e-05	0.03542	0.0465	1.189e-06	0.0453	135.07777299999998
4.0	0.0	112.0	0.03059	3.397e-06	0.006398	0.01722	4.156e-06	0.01116	143.58984099999998
4.0	0.0	120.0	0.06026	4.626e-08	0.006536	0.03249	2.372e-08	0.01904	156.9835539999999
4.0	0.0	128.0	0.03762	3.027e-06	0.04402	0.02842	1.419e-05	0.05467	176.25451699999985
4.0	0.0	136.0	0.05939	2.865e-06	0.02011	0.0632	1.769e-06	0.08282	194.24960299999998
4.0	0.0	144.0	0.03394	9.989e-07	0.01367	0.04075	5.73e-06	0.05499	194.03593899999987
4.0	0.0	152.0	0.01867	6.695e-08	0.01418	0.0208	9.424e-08	0.02882	199.91834599999993
4.0	0.0	160.0	0.030376749535625212	-0.0005155132700426866	0.017272726735747666	0.036078461657107284	-0.00010508178328619191	0.054079955183581545	200.6801057284058
4.0	0.0	168.0	0.01089	1.373e-06	0.03002	0.00372	2.234e-09	0.005372	205.34867999999983
4.0	0.0	176.0	0.05074	4.942e-07	0.02678	0.05008	4.838e-08	0.0587	209.2233819999999
4.0	0.0	184.0	0.1798	3.497e-07	0.02404	0.2058	1.107e-06	0.2454	214.8302339999998
4.0	0.0	192.0	0.1809	1.157e-06	0.02042	0.2052	1.186e-06	0.2558	222.11988499999984
4.0	0.0	200.0	0.03695	8.459e-06	0.01994	0.03193	2.339e-05	0.05995	230.5276829999998
4.0	4.0	0.0	0.02792	0.01072	0.1738	0.0002171	0.02191	0.3327	15.627210999999988
4.0	4.0	8.0	0.03365	0.02611	0.1768	0.02073	0.03301	0.2076	29.383826999999883
4.0	4.0	16.0	0.02132	0.0009079	0.1561	0.02002	0.07922	0.07443	37.207206999999926
4.0	4.0	24.0	0.0285	0.002565	0.06502	0.0246	0.004677	0.04427	48.18091199999981
4.0	4.0	32.0	0.02022	0.003302	0.03763	0.01632	0.006734	0.02518	55.93034899999998
4.0	4.0	40.0	0.04992	0.03102	0.04905	0.03363	0.01689	0.03473	64.13942899999984
4.0	4.0	48.0	0.03323	0.003142	0.02265	0.03452	0.003991	0.04433	76.48839899999984
4.0	4.0	56.0	0.08482	0.001568	0.01376	0.09552	0.0009113	0.1132	87.18590699999982
4.0	4.0	64.0	0.04386	0.0001052	0.01179	0.04878	0.0005157	0.05858	93.68737499999997
4.0	4.0	72.0	0.08618	0.00117	0.01108	0.09655	0.001036	0.1123	100.93688299999985
4.0	4.0	80.0	0.07495	0.00133	0.0132	0.08348	0.001355	0.098	108.82505900000001
4.0	4.0	88.0	0.03369	0.0005311	0.01597	0.0353	0.002053	0.04291	118.75553500000001
4.0	4.0	96.0	0.06225	0.004923	0.02997	0.06464	0.003202	0.07881	127.06606099999999
4.0	4.0	104.0	0.0646	0.03141	0.03032	0.05136	0.0303	0.04653	135.14622699999995
4.0	4.0	112.0	0.05819	0.02233	0.03206	0.0436	0.02492	0.04164	144.8484779999999
4.0	4.0	120.0	0.03798	0.0008887	0.05207	0.03161	0.0007944	0.04517	159.11436099999992
4.0	4.0	128.0	0.04076	0.01924	0.02394	0.0323	0.02004	0.03396	176.72236899999984
4.0	4.0	136.0	0.05944	0.005874	0.02465	0.06164	0.0004843	0.08163	194.18786699999987
4.0	4.0	144.0	0.03459	0.0005367	0.01377	0.04129	0.0003841	0.05524	193.74348399999985
4.0	4.0	152.0	0.01932	0.0007218	0.01499	0.02145	0.0005369	0.02976	200.17694599999982
4.0	4.0	160.0	0.02201	0.0008651	0.02604	0.01958	0.0001864	0.02614	203.26551599999993
4.0	4.0	168.0	0.01039	0.002669	0.02849	0.002834	0.0005161	0.004307	205.57081199999993
4.0	4.0	176.0	0.05284	0.003768	0.02753	0.05148	0.001531	0.05959	209.5006609999998
4.0	4.0	184.0	0.1861	0.0005589	0.02595	0.2118	5.978e-05	0.2528	215.14956599999982
4.0	4.0	192.0	0.1591	0.0012	0.03409	0.1842	0.009706	0.2339	222.44100600000002
4.0	4.0	200.0	0.03313	0.0009136	0.02183	0.03047	0.005515	0.05189	230.62505999999985
4.0	8.0	0.0	0.05594	0.07948	0.5049	0.0113	0.04637	0.2294	21.441061999999874
4.0	8.0	8.0	0.02354	0.0252	0.2255	0.0003942	0.1404	0.2437	28.943466999999828
4.0	8.0	16.0	0.02416	0.002662	0.1566	0.01696	0.06262	0.06694	35.9578919999999
4.0	8.0	24.0	0.02893	0.006226	0.1737	0.02609	0.08782	0.09001	43.54353499999979
4.0	8.0	32.0	0.0186	0.0001541	0.01918	0.01744	0.002263	0.02287	59.13958699999989
4.0	8.0	40.0	0.0535	0.005377	0.01877	0.05554	0.003824	0.06415	66.90401299999985
4.0	8.0	48.0	0.04521	0.02856	0.0335	0.03311	0.01829	0.0293	75.01005199999986
4.0	8.0	56.0	0.0909	0.004084	0.0208	0.1015	0.001371	0.1214	84.05160599999999
4.0	8.0	64.0	0.04666	4.728e-05	0.01226	0.05145	0.000434	0.06131	90.62282399999981
4.0	8.0	72.0	0.0639	0.001305	0.01173	0.07043	0.0007499	0.08195	99.21228099999985
4.0	8.0	80.0	0.07564	0.0009563	0.01568	0.08511	0.001474	0.1018	109.05890399999998
4.0	8.0	88.0	0.07387	0.01568	0.02483	0.07223	0.009652	0.07813	118.26056999999992
4.0	8.0	96.0	0.06286	0.02743	0.02139	0.05178	0.02471	0.04556	125.5640229999999
4.0	8.0	104.0	0.06498	0.02869	0.02347	0.05239	0.02559	0.0467	135.33493199999998
4.0	8.0	112.0	0.0461	0.003544	0.03155	0.04711	0.002228	0.05967	147.20301199999994
4.0	8.0	120.0	0.03579	0.0006966	0.02405	0.03731	0.001471	0.04801	161.60740099999998
4.0	8.0	128.0	0.04102	0.01977	0.03129	0.03406	0.01324	0.03807	178.52744199999984
4.0	8.0	136.0	0.06763	0.02788	0.03158	0.06022	0.0185	0.06814	194.15618999999992
4.0	8.0	144.0	0.03697	0.001063	0.01556	0.04356	0.001016	0.05802	193.25983299999984
4.0	8.0	152.0	0.02001	0.001216	0.01688	0.02218	0.0003192	0.03138	200.35566199999994
4.0	8.0	160.0	0.02957	0.002238	0.02097	0.03199	6.171e-05	0.04329	203.44819999999982
4.0	8.0	168.0	0.01024	0.001594	0.02932	0.003408	0.003499	0.007123	205.992663
4.0	8.0	176.0	0.03026	0.0004171	0.02991	0.02613	0.003984	0.03388	210.08389799999986
4.0	8.0	184.0	0.1691	0.0006659	0.03021	0.1976	0.00303	0.2459	215.8908379999998
4.0	8.0	192.0	0.1288	0.005821	0.03003	0.1495	0.01217	0.1916	223.05016799999999
4.0	8.0	200.0	0.02761	4.438e-05	0.0238	0.02702	0.004201	0.0411	230.94939699999986
4.0	12.0	0.0	0.0358	0.03962	0.375	0.005807	0.05374	0.1346	30.12147099999993
4.0	12.0	8.0	0.03625	0.05299	0.2675	0.0009509	0.06486	0.17	28.572664999999915
4.0	12.0	16.0	0.02469	0.02636	0.2129	0.003632	0.06841	0.05928	36.18819499999995
4.0	12.0	24.0	0.02542	0.0118	0.09976	0.01914	0.03638	0.04794	41.803089999999884
4.0	12.0	32.0	0.02572	0.003764	0.05066	0.02533	0.0223	0.04578	54.094220999999834
4.0	12.0	40.0	0.05958	0.004916	0.0125	0.0639	0.004061	0.07304	69.295165
4.0	12.0	48.0	0.05554	0.007277	0.01782	0.05982	0.004834	0.07067	73.928494
4.0	12.0	56.0	0.0811	0.05317	0.05167	0.05895	0.03707	0.04751	80.43160199999988
4.0	12.0	64.0	0.06168	0.0002679	0.01714	0.06778	0.001943	0.08087	87.09480799999983
4.0	12.0	72.0	0.04349	0.0008391	0.01508	0.04664	0.0003153	0.05588	97.104783
4.0	12.0	80.0	0.07183	0.002218	0.02012	0.07947	0.003312	0.09551	107.52131399999985
4.0	12.0	88.0	0.05975	0.02797	0.0228	0.0488	0.025	0.04292	117.44894799999997
4.0	12.0	96.0	0.05923	0.02612	0.02088	0.04864	0.02322	0.04286	126.03835099999992
4.0	12.0	104.0	0.04882	0.003298	0.02704	0.05067	0.005582	0.06259	136.6986199999999
4.0	12.0	112.0	0.046	0.001693	0.01922	0.04989	0.004187	0.06146	148.74635399999988
4.0	12.0	120.0	0.04857	0.002248	0.018	0.05354	0.003364	0.066	163.45823599999994
4.0	12.0	128.0	0.03438	0.003688	0.0239	0.03715	0.0006649	0.04966	180.87758499999995
4.0	12.0	136.0	0.04626184758842457	0.015248908619713314	0.02793507128380234	0.047723507649842366	0.008426381511477798	0.061424194224209513	194.4209144117474
4.0	12.0	144.0	0.03855	0.001543	0.01872	0.0446	0.001398	0.05962	192.83340399999997
4.0	12.0	152.0	0.02051	0.002251	0.01973	0.0218	0.0004392	0.03098	199.90402399999994
4.0	12.0	160.0	0.02516	0.00297	0.0258	0.02674	0.004393	0.03929	203.3670299999999
4.0	12.0	168.0	0.01444	0.002496	0.02593	0.01047	0.003295	0.01584	206.13395500000001
4.0	12.0	176.0	0.01356	0.001843	0.02649	0.007341	0.002864	0.0109	210.44773799999984
4.0	12.0	184.0	0.1636	0.0004441	0.02612	0.1966	0.004821	0.2493	216.50433799999996
4.0	12.0	192.0	0.1138	0.003875	0.02493	0.1344	0.005878	0.1744	223.8733279999999
4.0	12.0	200.0	0.02522	0.002757	0.01932	0.02618	0.0003404	0.03573	231.49439699999994
4.0	16.0	0.0	0.03762	0.09179	0.7024	0.006974	0.1463	0.1159	44.38381499999991
4.0	16.0	8.0	0.05447	0.1113	0.5622	0.005935	0.125	0.1407	32.91201899999987
4.0	16.0	16.0	0.0416	0.04591	0.3376	0.001242	0.1057	0.08427	39.537673999999924
4.0	16.0	24.0	0.02811	0.03455	0.1346	0.008536	0.0334	0.03337	42.443528000000015
4.0	16.0	32.0	0.03067	0.05206	0.2412	0.001212	0.08257	0.05402	49.246562999999924
4.0	16.0	40.0	0.05873	0.004074	0.03172	0.06248	0.008774	0.08025	63.77386299999989
4.0	16.0	48.0	0.05872	0.004544	0.01371	0.06427	0.004243	0.07525	72.85363599999982
4.0	16.0	56.0	0.07571	0.01484	0.03915	0.07753	0.01106	0.09218	78.5099009999999
4.0	16.0	64.0	0.05049	0.002682	0.03018	0.05297	0.001147	0.06655	83.8393709999998
4.0	16.0	72.0	0.06369	2.48e-05	0.02202	0.06906	0.0009868	0.0831	93.64642499999991
4.0	16.0	80.0	0.08231	0.02054	0.05064	0.07941	0.0002003	0.09332	104.40528099999983
4.0	16.0	88.0	0.0467	0.02089	0.01766	0.03836	0.0188	0.03438	116.53405199999997
4.0	16.0	96.0	0.07282	0.005229	0.0285	0.07851	0.003839	0.09521	128.06576999999993
4.0	16.0	104.0	0.04475	0.001286	0.01692	0.04912	0.004891	0.06037	138.62690999999995
4.0	16.0	112.0	0.04605	0.002897	0.01551	0.05085	0.005145	0.06204	149.862034
4.0	16.0	120.0	0.05552	0.004344	0.01647	0.0615	0.005616	0.07441	164.69004299999983
4.0	16.0	128.0	0.03363	0.002631	0.01679	0.03767	0.001857	0.04901	182.74270699999988
4.0	16.0	136.0	0.042635546355925986	0.015692527368701904	0.030278586072271265	0.04335275410272072	0.012552581005090458	0.05523635061248609	191.73415653301413
4.0	16.0	144.0	0.03645	0.002643	0.0237	0.0407	0.001082	0.05541	192.03598499999998
4.0	16.0	152.0	0.02104	0.002907	0.02178	0.02146	0.0001714	0.03025	198.9890899999998
4.0	16.0	160.0	0.03293	0.002917	0.02432	0.0373	0.004245	0.05254	203.58538699999986
4.0	16.0	168.0	0.04042	0.002792	0.02345	0.04475	0.002843	0.0591	206.4599639999999
4.0	16.0	176.0	0.0834	0.00064	0.02228	0.09749	0.003575	0.1237	210.7801619999998
4.0	16.0	184.0	0.164	0.002824	0.022	0.1991	0.00646	0.2524	216.89478399999985
4.0	16.0	192.0	0.1248	0.00291	0.01942	0.151	0.002646	0.194	224.54904699999997
4.0	16.0	200.0	0.02562	0.003237	0.02343	0.02614	0.0004501	0.03719	232.31751799999984
4.0	20.0	0.0	0.0193	0.03115	0.5873	0.003134	0.1063	0.0848	64.50131899999997
4.0	20.0	8.0	0.02477	0.01324	0.4431	0.009634	0.1701	0.1227	43.998476999999866
4.0	20.0	16.0	0.04622	0.01314	0.3801	0.03191	0.1538	0.1236	44.524689999999964
4.0	20.0	24.0	0.04158	0.07859	0.2743	0.00158	0.06968	0.04494	46.60284200000001
4.0	20.0	32.0	0.03091	0.04587	0.1657	0.004925	0.04183	0.03251	45.53972199999998
4.0	20.0	40.0	0.0572	0.0259	0.2519	0.04699	0.1229	0.1339	55.25778799999989
4.0	20.0	48.0	0.04134	0.002849	0.01631	0.04306	0.001334	0.05085	70.208527
4.0	20.0	56.0	0.08911	0.01704	0.0264	0.08081	0.0131	0.0807	75.21992899999987
4.0	20.0	64.0	0.05218	0.002018	0.07409	0.0358	0.002139	0.0434	80.06856499999981
4.0	20.0	72.0	0.09014	0.01013	0.05586	0.0901	0.001593	0.1094	89.655663
4.0	20.0	80.0	0.116	0.04925	0.03397	0.09975	0.04664	0.08999	100.6616399999998
4.0	20.0	88.0	0.05633	0.01794	0.055	0.05097	0.005727	0.06374	116.05169000000001
4.0	20.0	96.0	0.07744	0.001415	0.01711	0.08819	0.005451	0.107	129.2450919999999
4.0	20.0	104.0	0.04339	0.00187	0.01576	0.04868	0.003782	0.06066	140.50500899999997
4.0	20.0	112.0	0.04204	0.003163	0.01419	0.0467	0.00524	0.05733	151.52231899999992
4.0	20.0	120.0	0.05099	0.004612	0.01453	0.05693	0.006365	0.06912	166.20841399999995
4.0	20.0	128.0	0.0332	0.003294	0.01506	0.03734	0.003474	0.04811	183.972352
4.0	20.0	136.0	0.05768	0.03706	0.04208	0.04295	0.03329	0.03626	183.09727299999986
4.0	20.0	144.0	0.03818	0.007713	0.04145	0.03655	0.001045	0.05143	190.689531
4.0	20.0	152.0	0.02104	0.001652	0.0228	0.02115	0.0009526	0.02997	198.010088
4.0	20.0	160.0	0.02555	0.002893	0.02271	0.02825	0.002063	0.04047	204.04172299999982
4.0	20.0	168.0	0.05528	0.001562	0.01601	0.06586	0.0005058	0.0852	207.10331199999996
4.0	20.0	176.0	0.1242	0.0003596	0.01347	0.1516	0.000732	0.1909	211.37772699999982
4.0	20.0	184.0	0.1755	0.002016	0.01521	0.2161	0.002551	0.2733	217.35970899999984
4.0	20.0	192.0	0.119	0.004116	0.0171	0.1445	0.003056	0.1838	225.0389889999999
4.0	20.0	200.0	0.02646	0.001919	0.02315	0.02829	0.0006318	0.04092	233.05382699999996
4.0	24.0	0.0	0.02886	0.06132	0.5443	0.009864	0.0555	0.06227	87.37501199999997
4.0	24.0	8.0	0.03778	0.07078	0.4336	0.005201	0.07146	0.07128	63.384215999999924
4.0	24.0	16.0	0.0587	0.1119	0.5294	0.001387	0.1271	0.07746	53.159022999999934
4.0	24.0	24.0	0.09014	0.117	0.3553	0.01712	0.04655	0.04392	54.41686199999981
4.0	24.0	32.0	0.03152	0.04344	0.1567	0.007057	0.03919	0.03356	46.33462099999997
4.0	24.0	40.0	0.0565	0.07142	0.2217	0.01795	0.04546	0.05027	50.16868199999999
4.0	24.0	48.0	0.03924	0.003382	0.03596	0.03867	0.01142	0.05957	63.8366239999998
4.0	24.0	56.0	0.109	0.03756	0.02423	0.09223	0.03469	0.08137	73.15972199999987
4.0	24.0	64.0	0.06781	0.02375	0.02063	0.05361	0.02228	0.04586	77.42496899999992
4.0	24.0	72.0	0.1505	0.03117	0.04313	0.1117	0.03982	0.09375	86.27873599999998
4.0	24.0	80.0	0.07814	0.007876	0.04829	0.07963	0.001641	0.09806	99.19126299999994
4.0	24.0	88.0	0.04099	0.001098	0.02485	0.04293	0.002126	0.05392	115.22500999999988
4.0	24.0	96.0	0.0854	0.00382	0.01497	0.09841	0.006782	0.1191	129.38114399999995
4.0	24.0	104.0	0.04324	0.002431	0.01439	0.04918	0.004525	0.06145	141.5057999999999
4.0	24.0	112.0	0.04331	0.003348	0.01395	0.04901	0.004804	0.06089	153.33543799999984
4.0	24.0	120.0	0.04379	0.00457	0.01386	0.04922	0.006271	0.06075	168.3167199999998
4.0	24.0	128.0	0.0335	0.003827	0.01538	0.03743	0.005111	0.04764	184.87455599999998
4.0	24.0	136.0	0.05455	0.03102	0.03988	0.03969	0.02935	0.03388	183.2702179999999
4.0	24.0	144.0	0.04401	0.02594	0.0344	0.03101	0.02451	0.02644	189.30589699999996
4.0	24.0	152.0	0.02281	0.001698	0.02887	0.02158	0.003089	0.03129	197.07731599999988
4.0	24.0	160.0	0.02045	0.0008436	0.01543	0.02277	0.0006162	0.03163	203.9210129999999
4.0	24.0	168.0	0.04111905922254032	-0.0014360765953495263	0.01616134091982227	0.050537668047938925	0.0003488150767895961	0.0687981750682545	210.6443975393056
4.0	24.0	176.0	0.108	0.001307	0.01769	0.1327	0.004116	0.1708	212.24928999999997
4.0	24.0	184.0	0.1637	0.004219	0.01684	0.2032	0.007211	0.2597	218.12199399999986
4.0	24.0	192.0	0.08212	0.002901	0.01817	0.09967	0.004548	0.1288	225.564484
4.0	24.0	200.0	0.02838	0.001316	0.02194	0.03119	0.001237	0.04465	233.49438699999996
4.0	28.0	0.0	0.02015	0.01905	0.3282	0.003823	0.01924	0.04829	111.17901599999982
4.0	28.0	8.0	0.03572	0.07571	0.419	0.002124	0.05466	0.05851	83.51560999999992
4.0	28.0	16.0	0.04923	0.09856	0.5461	0.001147	0.147	0.08975	68.09395799999993
4.0	28.0	24.0	0.04552	0.05504	0.3805	0.009929	0.1131	0.06616	63.251513999999815
4.0	28.0	32.0	0.0737	0.08088	0.284	0.008573	0.08971	0.05583	52.349874
4.0	28.0	40.0	0.07682	0.05548	0.1647	0.0221	0.04504	0.03968	47.136346
4.0	28.0	48.0	0.05161	0.02364	0.1749	0.0362	0.07946	0.1092	55.972622999999885
4.0	28.0	56.0	0.04591	0.02126	0.04709	0.02626	0.01253	0.03538	69.13339699999983
4.0	28.0	64.0	0.0697	0.02598	0.02039	0.05577	0.02325	0.04783	77.17637500000001
4.0	28.0	72.0	0.1189	0.005169	0.04457	0.1169	0.01105	0.13	86.58613999999989
4.0	28.0	80.0	0.1015	0.02881	0.08161	0.1003	0.002499	0.128	98.569342
4.0	28.0	88.0	0.03177	0.00234	0.02182	0.03355	0.0008515	0.04348	113.97908099999995
4.0	28.0	96.0	0.07997	0.004924	0.01705	0.09216	0.006455	0.1126	128.56993399999988
4.0	28.0	104.0	0.04328	0.003208	0.01289	0.04953	0.005093	0.0617	141.46589999999992
4.0	28.0	112.0	0.04737	0.003706	0.01363	0.05417	0.005222	0.06709	154.53872
4.0	28.0	120.0	0.03351	0.003315	0.01462	0.03782	0.00565	0.0482	174.80788799999982
4.0	28.0	128.0	0.03897	0.004687	0.01476	0.04397	0.006834	0.05509	186.38365099999987
4.0	28.0	136.0	0.04279	0.006507	0.02499	0.04271	0.007191	0.05117	184.25917299999992
4.0	28.0	144.0	0.0383	0.02201	0.02857	0.02687	0.01998	0.02267	189.57207599999992
4.0	28.0	152.0	0.03098	0.01659	0.03103	0.01857	0.02024	0.01928	196.30697499999997
4.0	28.0	160.0	0.02193	0.0003096	0.01545	0.02456	0.0009938	0.03381	203.47421799999984
4.0	28.0	168.0	0.03586	0.0008056	0.01838	0.04098	0.001667	0.05465	207.54098799999997
4.0	28.0	176.0	0.09941	0.003303	0.01893	0.1217	0.00764	0.1572	212.64402499999983
4.0	28.0	184.0	0.1669	0.007362	0.01857	0.2072	0.01208	0.2652	218.77253499999983
4.0	28.0	192.0	0.03653	0.0001282	0.01837	0.04202	0.002724	0.05589	226.18181099999993
4.0	28.0	200.0	0.0725132671979026	0.002767371756321969	0.017918375982544706	0.0856636948184493	0.004547965104137908	0.10955732574702512	243.38124442196295
4.0	32.0	0.0	0.02608	0.03085	0.31	0.0101	0.01824	0.04552	135.42812099999992
4.0	32.0	8.0	0.01817	0.03099	0.3127	0.001927	0.06845	0.05112	104.21119099999987
4.0	32.0	16.0	0.04137	0.08452	0.4555	0.001117	0.08919	0.05565	84.00091799999996
4.0	32.0	24.0	0.04556	0.06469	0.3442	0.009838	0.09151	0.06168	73.64938499999994
4.0	32.0	32.0	0.07404	0.1039	0.2489	0.003034	0.0521	0.02718	64.86654699999985
4.0	32.0	40.0	0.06513	0.07123	0.2153	0.005079	0.06134	0.03629	51.77187599999979
4.0	32.0	48.0	0.1472	0.1015	0.1882	0.04382	0.02573	0.0426	50.181111999999985
4.0	32.0	56.0	0.04644	0.02233	0.1099	0.02989	0.01106	0.05218	62.22177599999986
4.0	32.0	64.0	0.04652	0.004527	0.03636	0.04297	0.004493	0.05168	76.30935799999997
4.0	32.0	72.0	0.08765	0.007676	0.02138	0.0943	0.0126	0.1089	88.59499099999994
4.0	32.0	80.0	0.1197	0.01999	0.02299	0.1301	0.02147	0.1487	98.5492549999999
4.0	32.0	88.0	0.05546	0.009525	0.03217	0.05963	0.001102	0.07628	112.9333979999999
4.0	32.0	96.0	0.05934	0.005664	0.02275	0.06832	0.003911	0.08605	126.83914999999979
4.0	32.0	104.0	0.04324	0.003765	0.01305	0.04926	0.004858	0.06124	140.57048399999985
4.0	32.0	112.0	0.04778	0.003904	0.01276	0.05475	0.006087	0.06772	155.28134499999987
4.0	32.0	120.0	0.04458	0.004291	0.01339	0.05146	0.006561	0.06464	172.56525199999987
4.0	32.0	128.0	0.03173	0.0008359	0.02098	0.03263	0.0005163	0.04179	179.47302999999988
